Lon,Lat,GPS Head,PCI548_4_mean,PCI548_5_mean,PCI548_10_mean,PCI548_11_mean,PCI548_12_mean,PCI548_13_mean,PCI548_20_mean,PCI548_21_mean,PCI548_26_mean,PCI548_27_mean,PCI548_cell_mean,PCI548_4_max,PCI548_5_max,PCI548_10_max,PCI548_11_max,PCI548_12_max,PCI548_13_max,PCI548_20_max,PCI548_21_max,PCI548_26_max,PCI548_27_max,PCI548_cell_max,PCI548_4_min,PCI548_5_min,PCI548_10_min,PCI548_11_min,PCI548_12_min,PCI548_13_min,PCI548_20_min,PCI548_21_min,PCI548_26_min,PCI548_27_min,PCI548_cell_min,PCI548_4_std,PCI548_5_std,PCI548_10_std,PCI548_11_std,PCI548_12_std,PCI548_13_std,PCI548_20_std,PCI548_21_std,PCI548_26_std,PCI548_27_std,PCI548_cell_std,PCI548_4_count,PCI548_5_count,PCI548_10_count,PCI548_11_count,PCI548_12_count,PCI548_13_count,PCI548_20_count,PCI548_21_count,PCI548_26_count,PCI548_27_count,PCI548_cell_count,run
-93.261269,44.975315,210,,,,-116.05,-116.61,,,,,,-115.81,,,,-116.05,-116.61,,,,,,-115.71,,,,-116.05,-116.61,,,,,,-115.91,,,,,,,,,,,0.14142135623730648,0,0,0,1,1,0,0,0,0,0,2,"['7', '7']"
-93.261269,44.975319,210,,,-123.34333333333335,-117.888,,-149.2,,,,,-119.61333333333333,,,-120.76,-115.63,,-149.2,,,,,-115.35,,,-126.87,-126.2,,-149.2,,,,,-126.39,,,3.1623461754421074,4.650227951401952,,,,,,,4.229465096203069,0,0,3,5,0,1,0,0,0,0,9,"['7', '7', '7', '7', '19', '19', '19', '19', '19']"
-93.261269,44.975323,210,,,-126.87,,,,,,,,-126.39,,,-126.87,,,,,,,,-126.39,,,-126.87,,,,,,,,-126.39,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,['19']
-93.261269,44.975327,30,,,-119.27,,,,,,,,-119.21,,,-119.27,,,,,,,,-119.21,,,-119.27,,,,,,,,-119.21,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,['2']
-93.261269,44.97533,30,-122.268,,,,,,,,,,-122.144,-120.17,,,,,,,,,,-119.8,-123.28,,,,,,,,,,-123.27,1.2061177388629958,,,,,,,,,,1.3469149936057598,5,0,0,0,0,0,0,0,0,0,5,"['2', '2', '2', '2', '2']"
-93.261269,44.975418,60,-117.43,,,,,,,,,,-117.52,-117.43,,,,,,,,,,-117.52,-117.43,,,,,,,,,,-117.52,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['10']
-93.261269,44.975422,60,-117.054,,,,,,,,,,-117.054,-116.88,,,,,,,,,,-116.89,-117.57,,,,,,,,,,-117.57,0.2987975903517304,,,,,,,,,,0.2947541348310444,5,0,0,0,0,0,0,0,0,0,5,"['10', '10', '10', '10', '10']"
-93.261269,44.975441,210,,,,-115.97666666666667,-122.27,,,,,,-119.96399999999998,,,,-115.44,-122.27,,,,,,-116.13,,,,-116.72,-122.27,,,,,,-122.3,,,,0.6645549889462449,0.0,,,,,,2.8623644072689283,0,0,0,3,2,0,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.261269,44.975445,210,,,,,,,-122.84,,,,-122.84,,,,,,,-122.84,,,,-122.84,,,,,,,-122.84,,,,-122.84,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['7']
-93.261269,44.97546,240,,,,-116.265,,,,,,,-115.825,,,,-116.1,,,,,,,-115.7,,,,-116.43,,,,,,,-115.95,,,,0.23334523779156952,,,,,,,0.1767766952966369,0,0,0,2,0,0,0,0,0,0,2,"['10', '10']"
-93.261269,44.975468,210,,,,-114.0,,,,,,,-114.07,,,,-114.0,,,,,,,-114.07,,,,-114.0,,,,,,,-114.07,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['15']
-93.261269,44.975471,210,-119.66,,,-114.47,,,-118.575,,,,-116.7075,-119.66,,,-114.47,,,-118.04,,,,-114.93,-119.66,,,-114.47,,,-119.11,,,,-118.29,,,,,,,0.756604255869601,,,,1.377688281143448,1,0,0,1,0,0,2,0,0,0,4,"['15', '15', '15', '15']"
-93.261269,44.975517,150,-122.74,,,,,,,,,,-123.03,-122.74,,,,,,,,,,-123.03,-122.74,,,,,,,,,,-123.03,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['15']
-93.261269,44.975521,150,-122.06,,,,,,,,,,-124.465,-121.77,,,,,,,,,,-123.28,-122.35,,,,,,,,,,-125.65,0.41012193308819134,,,,,,,,,,1.6758430714121209,2,0,0,0,0,0,0,0,0,0,2,"['15', '15']"
-93.261269,44.975525,150,,,,,,,-125.18,,,,-125.06,,,,,,,-124.66,,,,-124.63,,,,,,,-125.7,,,,-125.49,,,,,,,0.7353910524340088,,,,0.6081118318204255,0,0,0,0,0,0,2,0,0,0,2,"['15', '15']"
-93.261269,44.975533,150,,,,,,,-123.66499999999999,,,,-123.75999999999999,,,,,,,-122.91,,,,-123.16,,,,,,,-124.42,,,,-124.36,,,,,,,1.0677312395916954,,,,0.8485281374238641,0,0,0,0,0,0,2,0,0,0,2,"['15', '15']"
-93.261269,44.975536,150,,,,,,,-120.99,,,,-120.98,,,,,,,-120.99,,,,-120.98,,,,,,,-120.99,,,,-120.98,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['15']
-93.261269,44.97554,150,,,,,,,-120.05,,,-124.41,-120.105,,,,,,,-120.05,,,-124.41,-119.84,,,,,,,-120.05,,,-124.41,-120.37,,,,,,,,,,,0.37476659402887097,0,0,0,0,0,0,1,0,0,1,2,"['15', '15']"
-93.261269,44.975544,150,,,,,,,-119.33500000000001,,,,-119.44999999999999,,,,,,,-118.91,,,,-118.96,,,,,,,-119.76,,,,-119.94,,,,,,,0.6010407640085664,,,,0.6929646455628244,0,0,0,0,0,0,2,0,0,0,2,"['15', '15']"
-93.261269,44.975605,330,,,,,,,,-125.28,,,-124.61,,,,,,,,-125.28,,,-124.61,,,,,,,,-125.28,,,-124.61,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,['10']
-93.261269,44.975609,330,,,,,,,,-126.12333333333332,,,-126.07166666666666,,,,,,,,-124.94,,,-124.92,,,,,,,,-126.87,,,-126.68,,,,,,,,0.7552129942384954,,,0.7156651917388922,0,0,0,0,0,0,0,6,0,0,6,"['10', '10', '10', '10', '10', '10']"
-93.261269,44.975636,330,,,,,,,-114.8,,,,-114.23,,,,,,,-114.8,,,,-114.23,,,,,,,-114.8,,,,-114.23,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['8']
-93.261269,44.975639,300,,,,,,,-114.54,-139.91,,,-114.64,,,,,,,-114.54,-139.91,,,-114.64,,,,,,,-114.54,-139.91,,,-114.64,,,,,,,0.0,,,,0.0,0,0,0,0,0,0,2,1,0,0,3,"['8', '8', '8']"
-93.261269,44.975639,330,,,,,,,-115.45,,,,-115.74,,,,,,,-115.45,,,,-115.74,,,,,,,-115.45,,,,-115.74,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['8']
-93.261269,44.975651,210,,,,-120.03,,,-120.63,,,,-119.92500000000001,,,,-120.03,,,-120.63,,,,-119.17,,,,-120.03,,,-120.63,,,,-120.68,,,,,,,,,,,1.0677312395916954,0,0,0,1,0,0,1,0,0,0,2,"['19', '19']"
-93.261269,44.975651,240,,,,,,,-119.75,,,,-119.45599999999999,,,,,,,-117.54,,,,-116.73,,,,,,,-120.94,,,,-120.94,,,,,,,1.343465667592583,,,,1.7356641380174973,0,0,0,0,0,0,5,0,0,0,5,"['19', '19', '19', '19', '19']"
-93.261269,44.975655,240,,,,-114.68,,,,,,,-114.88,,,,-114.68,,,,,,,-114.88,,,,-114.68,,,,,,,-114.88,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261269,44.975658,300,,,,,,,-121.23,,,,-121.21999999999998,,,,,,,-118.91,,,,-118.9,,,,,,,-122.39,,,,-122.38,,,,,,,2.009178936779895,,,,2.009178936779892,0,0,0,0,0,0,3,0,0,0,3,"['9', '9', '9']"
-93.261269,44.975681,240,,,,,,,-115.55333333333333,,,,-115.37333333333333,,,,,,,-114.7,,,,-114.67,,,,,,,-116.41,,,,-116.02,,,,,,,0.8550048732804575,,,,0.6767815994346514,0,0,0,0,0,0,3,0,0,0,3,"['10', '10', '10']"
-93.261269,44.975685,240,,,,,,,-115.38,,,,-114.55,,,,,,,-115.38,,,,-114.55,,,,,,,-115.38,,,,-114.55,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['10']
-93.261269,44.975746,270,,,,,,,-124.535,,,,-124.535,,,,,,,-123.45,,,,-123.45,,,,,,,-125.62,,,,-125.62,,,,,,,1.5344217151748143,,,,1.5344217151748143,0,0,0,0,0,0,2,0,0,0,2,"['19', '19']"
-93.261269,44.975754,240,,,,,,,-127.34,,,,-127.34,,,,,,,-127.34,,,,-127.34,,,,,,,-127.34,,,,-127.34,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['19']
-93.261269,44.975758,240,,,,,,,-139.61,,,,-139.61,,,,,,,-139.61,,,,-139.61,,,,,,,-139.61,,,,-139.61,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['19']
-93.261269,44.975761,240,,,,,,,-140.16500000000002,,,,-140.16500000000002,,,,,,,-139.99,,,,-139.99,,,,,,,-140.34,,,,-140.34,,,,,,,0.24748737341529767,,,,0.24748737341529767,0,0,0,0,0,0,2,0,0,0,2,"['19', '19']"
-93.261261,44.974949,0,-84.01,-95.27,,-87.35333333333334,,,,,,-98.03666666666668,-83.84333333333333,-83.34,-94.89,,-85.64,,,,,,-97.91,-83.32,-85.01,-95.76,,-89.55,,,,,,-98.2,-84.67,0.8825531145489168,0.4453088815642563,,1.999308213691262,,,,,,0.14843629385474638,0.7243157690768139,3,3,0,3,0,0,0,0,0,3,3,"['2', '2', '2']"
-93.261261,44.974949,30,-84.38,-94.86,,-85.45,,,,,,-97.46,-84.13,-84.38,-94.86,,-85.45,,,,,,-97.46,-84.13,-84.38,-94.86,,-85.45,,,,,,-97.46,-84.13,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,1,['2']
-93.261261,44.974953,90,-84.38,-94.85,,-85.84,,,,,,-96.9,-84.3,-84.38,-94.85,,-85.84,,,,,,-96.9,-84.3,-84.38,-94.85,,-85.84,,,,,,-96.9,-84.3,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,1,['2']
-93.261261,44.974953,120,-86.69,-94.84,,-85.97,,,,,,-96.68,-85.08,-86.69,-94.84,,-85.97,,,,,,-96.68,-85.08,-86.69,-94.84,,-85.97,,,,,,-96.68,-85.08,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,1,['2']
-93.261261,44.974979,30,-88.56,-103.59,-102.61500000000001,-94.33999999999999,,,-99.57333333333332,,,,-88.47333333333334,-85.73,-103.59,-101.18,-93.42,,,-99.32,,,,-85.73,-90.77,-103.59,-104.05,-96.12,,,-99.85,,,,-90.63,2.576567484076434,,2.0293964620053795,1.5418171097766438,,,0.2657693235370303,,,,2.50212576289308,3,1,2,3,0,0,3,0,0,0,3,"['2', '2', '2']"
-93.261261,44.975052,120,-77.98799999999999,,-95.55,-83.81,,,-94.81333333333333,,,-95.0375,-77.98799999999999,-76.83,,-95.02,-82.13,,,-94.8,,,-94.09,-76.83,-80.46,,-96.45,-87.26,,,-94.83,,,-95.77,-80.46,1.4764721467064659,,0.783517708797953,2.095029832723157,,,0.015275252316515652,,,0.8182654418544968,1.4764721467064659,5,0,3,5,0,0,3,0,0,4,5,"['8', '8', '8', '8', '8']"
-93.261261,44.975098,300,-97.35,-98.8,,-98.55,-98.33,,,,,,-96.88,-97.35,-98.8,,-98.55,-98.33,,,,,,-96.88,-97.35,-98.8,,-98.55,-98.33,,,,,,-96.88,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,1,['8']
-93.261261,44.975101,300,-99.16250000000001,-99.056,,-98.9775,-100.81625,,,-105.96333333333332,,,-98.08999999999999,-95.8,-96.01,,-94.77,-98.34,,,-105.02,,,-94.29,-102.39,-104.71,,-101.46,-102.83,,,-107.67,,,-100.82,2.590795520409016,3.748517040110663,,2.8810204045491545,1.9542111122978931,,,1.4807543122791644,,,2.8278714862696797,8,5,0,8,8,0,0,3,0,0,8,"['8', '8', '8', '8', '2', '2', '2', '2']"
-93.261261,44.975266,270,-115.31,,,,,,,,,,-115.12,-114.27,,,,,,,,,,-114.12,-116.35,,,,,,,,,,-116.12,1.4707821048680227,,,,,,,,,,1.4142135623730951,2,0,0,0,0,0,0,0,0,0,2,"['11', '11']"
-93.261261,44.975269,270,-113.52,,,,,,,,,,-113.58999999999999,-112.97,,,,,,,,,,-112.87,-114.62,,,,,,,,,,-114.88,0.9526279441628848,,,,,,,,,,1.119687456391282,3,0,0,0,0,0,0,0,0,0,3,"['11', '11', '11']"
-93.261261,44.975288,120,-121.47,,,-118.93,,,,,,,-120.505,-121.47,,,-118.93,,,,,,,-119.6,-121.47,,,-118.93,,,,,,,-121.41,,,,,,,,,,,1.2798632739476528,1,0,0,1,0,0,0,0,0,0,2,"['8', '8']"
-93.261261,44.9753,90,-117.75999999999999,-122.945,,,-124.34,,,,,,-120.1857142857143,-116.41,-121.66,,,-124.34,,,,,,-116.41,-118.21,-124.23,,,-124.34,,,,,,-124.12,0.8999999999999946,1.8172644276494374,,,,,,,,,2.891838268546248,4,2,0,0,1,0,0,0,0,0,7,"['1', '1', '1', '1', '1', '1', '1']"
-93.261261,44.975315,30,-123.13,,,,,,,,,,-123.09,-123.13,,,,,,,,,,-123.09,-123.13,,,,,,,,,,-123.09,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['7']
-93.261261,44.975319,30,-125.6225,,,,,,,,,,-125.61249999999998,-125.48,,,,,,,,,,-125.47,-125.67,,,,,,,,,,-125.66,0.09499999999999886,,,,,,,,,,0.09499999999999886,4,0,0,0,0,0,0,0,0,0,4,"['7', '7', '7', '7']"
-93.261261,44.975319,210,,,,-114.08333333333333,-117.29,,,,,,-114.00750000000001,,,,-114.02,-117.29,,,,,,-113.84,,,,-114.2,-117.29,,,,,,-114.25,,,,0.10115993936996569,,,,,,,0.17366154822911387,0,0,0,3,1,0,0,0,0,0,4,"['7', '7', '7', '7']"
-93.261261,44.975323,210,,,,-114.85,,,,,,,-114.95,,,,-114.85,,,,,,,-114.95,,,,-114.85,,,,,,,-114.95,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.261261,44.975327,210,,,-127.1,-116.38,,,,,,,-121.57000000000001,,,-126.94,-116.38,,,,,,,-115.41,,,-127.26,-116.38,,,,,,,-125.59,,,0.2262741699796954,,,,,,,,5.416899482176123,0,0,2,1,0,0,0,0,0,0,3,"['7', '19', '19']"
-93.261261,44.97533,30,-118.87,,,,,,,,,,-118.87,-118.87,,,,,,,,,,-118.87,-118.87,,,,,,,,,,-118.87,0.0,,,,,,,,,,0.0,4,0,0,0,0,0,0,0,0,0,4,"['2', '2', '2', '2']"
-93.261261,44.97533,210,,,-137.975,,,-120.03666666666668,,,,,-121.0,,,-129.79,,,-114.02,,,,,-113.89,,,-146.16,,,-129.71,,,,,-127.43,,,11.575338008023786,,,8.460049251235688,,,,,6.439196378431086,0,0,2,0,0,3,0,0,0,0,5,"['7', '7', '19', '19', '19']"
-93.261261,44.975334,30,-118.87,,,,,,,,,,-118.87,-118.87,,,,,,,,,,-118.87,-118.87,,,,,,,,,,-118.87,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['2']
-93.261261,44.975334,210,,,,-117.25999999999999,-116.84,-140.725,,,,,-126.494,,,,-117.24,-116.84,-136.72,,,,,-116.61,,,,-117.28,-116.84,-144.73,,,,,-144.73,,,,0.028284271247471345,,5.66392531730424,,,,,13.298414567157991,0,0,0,2,1,2,0,0,0,0,5,"['7', '7', '7', '19', '19']"
-93.261261,44.975338,30,-119.28,,,,,,,,,,-119.28,-118.87,,,,,,,,,,-118.87,-119.69,,,,,,,,,,-119.69,0.5798275605729641,,,,,,,,,,0.5798275605729641,2,0,0,0,0,0,0,0,0,0,2,"['2', '2']"
-93.261261,44.975342,30,-119.94333333333334,,,,,,,,,,-119.94333333333334,-119.69,,,,,,,,,,-119.69,-120.1,,,,,,,,,,-120.1,0.22143471573655904,,,,,,,,,,0.22143471573655904,3,0,0,0,0,0,0,0,0,0,3,"['2', '2', '2']"
-93.261261,44.975422,60,-116.95500000000001,,,,-121.19,,,,,,-117.79000000000002,-116.78,,,,-121.19,,,,,,-116.78,-117.47,,,,-121.19,,,,,,-119.46,0.34336569426778824,,,,0.0,,,,,,1.320636210316825,4,0,0,0,2,0,0,0,0,0,6,"['10', '10', '10', '10', '10', '10']"
-93.261261,44.975422,240,,,,,,,,-155.92,,,-155.92,,,,,,,,-155.92,,,-155.92,,,,,,,,-155.92,,,-155.92,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,['19']
-93.261261,44.975452,210,,,,-118.27,,,,,,,-118.09,,,,-118.27,,,,,,,-118.09,,,,-118.27,,,,,,,-118.09,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.261261,44.97546,240,,,,-116.95,,,-118.36500000000001,,,,-116.38333333333333,,,,-116.95,,,-118.18,,,,-116.21,,,,-116.95,,,-118.55,,,,-116.5,,,,,,,0.26162950903902077,,,,0.15307950004273488,0,0,0,1,0,0,2,0,0,0,3,"['10', '10', '10']"
-93.261261,44.975464,240,,,,-117.73,,,,,,,-118.64,,,,-117.59,,,,,,,-117.52,,,,-117.87,,,,,,,-119.76,,,,0.1979898987322341,,,,,,,1.5839191898578728,0,0,0,2,0,0,0,0,0,0,2,"['10', '10']"
-93.261261,44.975475,180,,,,-114.86500000000001,,,,,,,-114.85499999999999,,,,-114.78,,,,,,,-114.77,,,,-114.95,,,,,,,-114.94,,,,0.12020815280171931,,,,,,,0.12020815280170925,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.261261,44.975479,180,,,,-117.42333333333333,,,,,,,-116.13,,,,-116.37,,,,,,,-115.32,,,,-117.98,,,,,,,-116.73,,,,0.9127065976168508,,,,,,,0.7280796659706967,0,0,0,3,0,0,0,0,0,0,3,"['15', '15', '15']"
-93.261261,44.975483,180,,,,-126.375,,,,,,,-117.845,,,,-122.63,,,,,,,-117.34,,,,-130.12,,,,,,,-118.35,,,,5.296229791087248,,,,,,,0.7141778489984065,0,0,0,2,0,0,0,0,0,0,2,"['15', '15']"
-93.261261,44.975502,150,-124.21,,,,,,,,,,-124.21,-124.21,,,,,,,,,,-124.21,-124.21,,,,,,,,,,-124.21,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['15']
-93.261261,44.975506,150,-123.45,,,,,,,,,,-123.45,-123.45,,,,,,,,,,-123.45,-123.45,,,,,,,,,,-123.45,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['15']
-93.261261,44.97551,150,-121.68666666666667,,,,,,,,,,-121.67666666666666,-120.68,,,,,,,,,,-120.66,-122.77,,,,,,,,,,-122.77,1.0471071260063676,,,,,,,,,,1.057087192871682,3,0,0,0,0,0,0,0,0,0,3,"['15', '15', '15']"
-93.261261,44.975513,150,-121.95,,,,,,,,,,-121.91,-121.95,,,,,,,,,,-121.91,-121.95,,,,,,,,,,-121.91,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['15']
-93.261261,44.975517,150,-123.33,,,,,,,,,,-123.23,-123.33,,,,,,,,,,-123.23,-123.33,,,,,,,,,,-123.23,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,['15']
-93.261261,44.97554,240,,,,,,,-120.405,,,,-121.17999999999999,,,,,,,-120.39,,,,-120.45,,,,,,,-120.42,,,,-121.88,,,,,,,0.01732050807568738,,,,0.8086614454351881,0,0,0,0,0,0,4,0,0,0,4,"['7', '7', '7', '7']"
-93.261261,44.975544,240,,,,,,,-120.39,,,,-121.88,,,,,,,-120.39,,,,-121.88,,,,,,,-120.39,,,,-121.88,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['7']
-93.261261,44.975548,240,,,,,,,-120.39,,,,-120.39,,,,,,,-120.39,,,,-120.39,,,,,,,-120.39,,,,-120.39,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['7']
-93.261261,44.975574,180,,,,,,-124.89,,,,,-124.89,,,,,,-124.89,,,,,-124.89,,,,,,-124.89,,,,,-124.89,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261261,44.975578,180,,,,,,-124.61666666666667,,,,,-124.61666666666667,,,,,,-124.48,,,,,-124.48,,,,,,-124.89,,,,,-124.89,,,,,,0.23671361036774255,,,,,0.23671361036774255,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261261,44.975582,180,,,,,,-124.065,,,,,-124.065,,,,,,-123.65,,,,,-123.65,,,,,,-124.48,,,,,-124.48,,,,,,0.5868986283848383,,,,,0.5868986283848383,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261261,44.975586,180,,,,,,-122.98,,,,,-122.98,,,,,,-122.98,,,,,-122.98,,,,,,-122.98,,,,,-122.98,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261261,44.975586,330,,,,,,,,-131.01,,,-131.01,,,,,,,,-131.01,,,-131.01,,,,,,,,-131.01,,,-131.01,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,['10']
-93.261261,44.97559,0,,,,,,,-121.725,,,,-121.725,,,,,,,-120.41,,,,-120.41,,,,,,,-123.1,,,,-123.1,,,,,,,1.2292138409026587,,,,1.2292138409026587,0,0,0,0,0,0,4,0,0,0,4,"['16', '16', '16', '16']"
-93.261261,44.97559,180,,,,,,-120.41999999999999,,,,,-120.41999999999999,,,,,,-120.13,,,,,-120.13,,,,,,-120.71,,,,,-120.71,,,,,,0.4101219330882014,,,,,0.4101219330882014,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261261,44.97559,330,,,,,,,-122.34,-125.3,,,-122.42999999999999,,,,,,,-122.34,-125.3,,,-121.54,,,,,,,-122.34,-125.3,,,-123.08,,,,,,,,0.0,,,0.7757147241952572,0,0,0,0,0,0,1,3,0,0,4,"['10', '10', '10', '10']"
-93.261261,44.975594,330,,,,,,,-120.92,,,,-120.84,,,,,,,-120.92,,,,-120.84,,,,,,,-120.92,,,,-120.84,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['10']
-93.261261,44.975597,330,,,,,,,-123.525,,,,-123.945,,,,,,,-122.01,,,,-121.94,,,,,,,-125.04,,,,-125.95,,,,,,,2.1425335469952396,,,,2.835498192558064,0,0,0,0,0,0,2,0,0,0,2,"['10', '10']"
-93.261261,44.975601,330,,,,,,,-122.86333333333333,,,,-122.82,,,,,,,-119.21,,,,-119.2,,,,,,,-124.69,,,,-124.63,,,,,,,3.1638794751591517,,,,3.1350119616996617,0,0,0,0,0,0,3,0,0,0,3,"['10', '10', '10']"
-93.261261,44.975605,330,,,,,,,,-122.84,,,-121.17,,,,,,,,-122.84,,,-121.17,,,,,,,,-122.84,,,-121.17,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,['10']
-93.261261,44.97562,150,,,,,,,-125.18,,,,-125.18,,,,,,,-125.18,,,,-125.18,,,,,,,-125.18,,,,-125.18,,,,,,,0.0,,,,0.0,0,0,0,0,0,0,3,0,0,0,3,"['10', '10', '10']"
-93.261261,44.975624,150,,,,,,,-125.23,,,,-125.23,,,,,,,-125.23,,,,-125.23,,,,,,,-125.23,,,,-125.23,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['10']
-93.261261,44.975628,150,,,,,,,-125.23,,,,-125.23,,,,,,,-125.23,,,,-125.23,,,,,,,-125.23,,,,-125.23,,,,,,,0.0,,,,0.0,0,0,0,0,0,0,2,0,0,0,2,"['10', '10']"
-93.261261,44.975628,330,,,,,,,,-121.3,,,-113.55,,,,,,,,-121.3,,,-113.55,,,,,,,,-121.3,,,-113.55,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,['8']
-93.261261,44.975632,150,,,,,,,-125.23,,,,-125.23,,,,,,,-125.23,,,,-125.23,,,,,,,-125.23,,,,-125.23,,,,,,,0.0,,,,0.0,0,0,0,0,0,0,2,0,0,0,2,"['10', '10']"
-93.261261,44.975632,330,,,,,,,-114.69,,,,-114.47000000000001,,,,,,,-113.04,,,,-113.02,,,,,,,-116.23,,,,-116.16,,,,,,,1.5978422950967333,,,,1.5836982035728937,0,0,0,0,0,0,3,0,0,0,3,"['8', '8', '8']"
-93.261261,44.975636,330,,,,,,,-114.8,,,,-114.23,,,,,,,-114.8,,,,-114.23,,,,,,,-114.8,,,,-114.23,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['8']
-93.261261,44.975655,240,,,,-115.45,,,,,,,-115.88,,,,-115.45,,,,,,,-115.88,,,,-115.45,,,,,,,-115.88,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['19']
-93.261261,44.975655,300,,,,,,,-118.55,,,-129.85,-122.265,,,,,,,-118.55,,,-129.85,-119.35,,,,,,,-118.55,,,-129.85,-125.18,,,,,,,,,,,4.122432534317581,0,0,0,0,0,0,1,0,0,1,2,"['9', '9']"
-93.261261,44.975658,240,,,,-119.22999999999999,,,-118.79,,,,-118.58,,,,-118.08,,,-117.52,,,,-117.45,,,,-120.38,,,-120.6,,,,-119.83,,,,1.6263455967290523,,,1.6094408967091616,,,,0.9616132278624242,0,0,0,2,0,0,3,0,0,0,5,"['19', '19', '19', '19', '19']"
-93.261261,44.975658,300,,,,,,,-118.78999999999999,,,,-118.84,,,,,,,-118.75,,,,-118.74,,,,,,,-118.91,,,,-118.9,,,,,,,0.08000000000000067,,,,0.07118052168021555,0,0,0,0,0,0,4,0,0,0,4,"['9', '9', '9', '9']"
-93.261261,44.975685,240,,,,-114.04,,,-115.67,,,,-113.755,,,,-114.04,,,-115.67,,,,-113.46,,,,-114.04,,,-115.67,,,,-114.05,,,,,,,,,,,0.41719300090006545,0,0,0,1,0,0,1,0,0,0,2,"['10', '10']"
-93.261261,44.975689,240,,,,-114.83,,,-119.78,,,,-115.49000000000001,,,,-114.83,,,-119.78,,,,-114.3,,,,-114.83,,,-119.78,,,,-118.56,,,,0.0,,,,,,,2.060194165606736,0,0,0,3,0,0,1,0,0,0,4,"['10', '10', '10', '10']"
-93.261253,44.974949,0,-93.33,-93.69,,-94.99666666666667,-95.74333333333334,,,,,-102.19,-91.00666666666666,-88.38,-93.0,,-93.63,-95.25,,,,,-102.19,-87.53,-96.8,-94.38,,-95.72,-96.02,,,,,-102.19,-92.78,4.400784021058071,0.9758073580374323,,1.1842437812094893,0.4282911782109563,,,,,,3.011085075738206,3,2,0,3,3,0,0,0,0,1,3,"['2', '2', '2']"
-93.261253,44.974949,30,-96.32,-93.0,,-94.83,-96.16,,,,,,-92.45,-96.32,-93.0,,-94.83,-96.16,,,,,,-92.45,-96.32,-93.0,,-94.83,-96.16,,,,,,-92.45,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,1,['2']
-93.261253,44.974949,90,-95.75,-92.84,,-93.7,-96.51,,,,,,-91.48,-95.75,-92.84,,-93.7,-96.51,,,,,,-91.48,-95.75,-92.84,,-93.7,-96.51,,,,,,-91.48,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,1,['2']
