Lon,Lat,GPS Head,PCI,Band,RSRP_mean,RSRQ_mean,RSSI_mean,SINR_mean,Pathloss_mean,BLER_mean,CQI_mean,run
-93.261299,44.975285,240,224,Band 66,-79.99,-14.2,-44.93,3.17,95.68666666666667,6.67,8.67,['5']
-93.261299,44.975288,210,224,Band 66,-69.69,-8.0,-40.81,16.7,86.72625,0.0,13.0,['19']
-93.261299,44.975292,210,224,Band 66,-70.14333333333333,-7.843333333333334,-41.14666666666667,12.87,85.45270833333332,0.0,12.333333333333334,"['19', '19', '19']"
-93.261299,44.975296,210,224,Band 66,-71.13,-8.69,-41.38,16.0,85.9375,0.0,9.5,['19']
-93.261299,44.9753,210,224,Band 66,-72.505,-9.190000000000001,-42.535,16.549999999999997,87.34375,0.0,8.0,"['19', '19']"
-93.261299,44.975357,30,224,Band 66,-72.08,-10.625,-41.465,10.719999999999999,91.23946808510638,0.0,13.5,"['19', '19']"
-93.261299,44.975361,30,224,Band 66,-73.78,-10.190000000000001,-42.66,11.0,91.54202127659573,0.0,12.5,"['19', '19']"
-93.261299,44.975361,240,224,Band 66,-76.53999999999999,-14.3475,-40.85,4.425,88.86,0.0,11.5,"['13', '13', '13', '13']"
-93.261299,44.975376,210,224,Band 66,-75.81,-11.13,-44.69,4.5,95.34027777777777,75.0,12.0,['19']
-93.261299,44.97538,120,224,Band 66,-68.515,-8.43,-40.085,19.65,89.637,0.9075,13.125,"['13', '13', '13', '13']"
-93.261299,44.97538,210,224,Band 66,-77.588,-12.768000000000002,-44.658,3.0919999999999996,95.44444444444444,77.5,10.8,"['19', '19', '19', '19', '19']"
-93.261299,44.97541,120,224,Band 66,-74.24,-14.882222222222222,-38.632222222222225,18.97888888888889,91.98666666666666,8.712222222222223,13.473333333333334,"['15', '15', '15', '15', '15', '15', '15', '15', '15']"
-93.261299,44.975437,30,224,Band 66,-77.24666666666667,-10.85,-44.776666666666664,9.19,92.54,11.25111111111111,12.776666666666666,"['19', '19', '19']"
-93.261299,44.975441,30,224,Band 66,-74.94749999999999,-10.219999999999999,-43.265,10.86,92.22383333333333,18.86,13.3,"['19', '19', '19', '19']"
-93.261299,44.975445,30,224,Band 66,-75.58000000000001,-10.559999999999999,-43.655,8.61,91.589,36.805,9.0,"['19', '19']"
-93.261299,44.97546,90,224,Band 66,-75.4,-8.96,-46.45,7.81,97.924,8.33,10.0,['19']
-93.261299,44.97546,120,224,Band 66,-76.97,-10.215,-46.745000000000005,8.2,97.63,54.165000000000006,10.0,"['19', '19']"
-93.261299,44.975479,120,224,Band 66,-75.455,-11.925,-41.86,6.05,90.26923076923077,13.81578947368421,10.75,"['19', '19', '19', '19']"
-93.261299,44.975479,150,224,Band 66,-75.31333333333333,-11.61,-41.28,6.896666666666666,90.53846153846155,18.42105263157895,11.166666666666666,"['19', '19', '19']"
-93.261299,44.975479,180,224,Band 66,-76.47,-11.7,-41.91,6.06,90.6923076923077,21.05263157894737,13.0,['19']
-93.261299,44.975479,210,224,Band 66,-83.91000000000001,-19.56,-41.47666666666667,1.0466666666666666,90.84615384615385,23.68421052631579,12.0,"['19', '19', '19']"
-93.261299,44.975548,300,224,Band 66,-72.13,-16.69,-35.44,7.915,87.52,29.585,5.05,"['9', '9']"
-93.261299,44.975552,300,224,Band 66,-74.6557142857143,-16.86285714285714,-37.32,8.918571428571429,87.52,27.310000000000002,5.185714285714285,"['9', '9', '9', '9', '9', '9', '9']"
-93.261292,44.974991,60,224,Band 66,-74.39,-9.85,-41.64,9.65,97.4,4.17,12.67,['5']
-93.261292,44.974995,60,224,Band 66,-74.355,-11.33,-42.58,8.65,97.67,15.555,12.835,"['5', '5']"
-93.261292,44.975101,210,224,Band 66,-76.98625000000001,-14.282499999999999,-42.13249999999999,7.35125,86.190625,16.21,10.43375,"['4', '4', '4', '4', '4', '4', '4', '4']"
-93.261292,44.975269,210,224,Band 66,-76.25833333333334,-13.65333333333333,-42.07833333333333,6.165,95.09944444444444,0.0,10.583333333333334,"['7', '7', '7', '7', '7', '7']"
-93.261292,44.975273,210,224,Band 66,-77.84,-16.59,-40.15,1.385,96.61166666666666,13.57,9.14,"['7', '7']"
-93.261292,44.975281,210,224,Band 66,-79.88,-15.38,-43.0,2.7,94.972,25.49125,7.0,['7']
-93.261292,44.975285,240,224,Band 66,-79.18,-12.13,-45.18,9.38,96.37333333333333,12.5,11.5,['5']
-93.261292,44.975288,240,224,Band 66,-80.305,-10.275,-45.61,13.030000000000001,97.3525,25.347499999999997,12.5,"['5', '5']"
-93.261292,44.9753,210,224,Band 66,-73.595,-8.875,-44.22,19.6,88.95636363636363,0.0,6.0,"['19', '19']"
-93.261292,44.975304,210,224,Band 66,-75.38,-10.25,-42.56,10.6,89.57545454545455,0.0,7.0,['19']
-93.261292,44.975307,210,224,Band 66,-73.69,-10.38,-43.31,20.7,89.98818181818181,0.0,7.0,['19']
-93.261292,44.975311,210,224,Band 66,-74.0,-8.38,-45.63,20.6,90.4009090909091,0.0,9.0,['19']
-93.261292,44.975361,210,224,Band 66,-74.36,-13.97,-40.39,6.15,88.97999999999999,0.0,7.5,['13']
-93.261292,44.975361,240,224,Band 66,-74.5,-12.844999999999999,-41.285,7.300000000000001,88.89,0.0,10.5,"['13', '13']"
-93.261292,44.975368,30,224,Band 66,-71.25999999999999,-9.095,-40.935,13.190000000000001,91.8445744680851,0.0,11.0,"['19', '19']"
-93.261292,44.975372,30,224,Band 66,-72.95,-11.06,-39.92,10.76,92.07148936170212,0.0,10.0,['19']
-93.261292,44.97538,120,224,Band 66,-71.25,-9.280000000000001,-41.72,12.75,89.91900000000001,9.075,13.0,"['13', '13']"
-93.261292,44.975388,210,224,Band 66,-79.4,-14.225000000000001,-44.935,0.8200000000000001,95.56597222222223,25.0,10.0,"['19', '19']"
-93.261292,44.975391,210,224,Band 66,-78.94333333333334,-13.363333333333335,-45.223333333333336,1.1733333333333333,95.65277777777777,0.0,10.5,"['19', '19', '19']"
-93.261292,44.97541,120,224,Band 66,-73.96000000000001,-16.2025,-37.49875,11.83,94.67375000000001,6.70375,13.2525,"['15', '15', '15', '15', '15', '15', '15', '15']"
-93.261292,44.975445,30,224,Band 66,-77.995,-14.365,-43.11,5.02,90.445,43.75,9.165,"['19', '19']"
-93.261292,44.975449,30,224,Band 66,-75.59200000000001,-11.166,-42.86,8.953999999999999,90.904,28.484,12.268,"['19', '19', '19', '19', '19']"
-93.261292,44.97554,300,224,Band 66,-72.52799999999999,-16.362000000000002,-36.004,5.8580000000000005,87.52,31.462,5.343999999999999,"['9', '9', '9', '9', '9']"
-93.261292,44.975544,300,224,Band 66,-72.6,-16.955,-35.635000000000005,7.13,87.52,32.095,5.0,"['9', '9']"
-93.261292,44.975548,300,224,Band 66,-72.07,-15.81,-36.25,8.12,87.52,23.13,5.0,['9']
-93.261284,44.974995,60,224,Band 66,-75.965,-12.675,-42.205,9.605,97.47,12.035,11.46,"['5', '5']"
-93.261284,44.974998,60,224,Band 66,-76.94,-13.38,-42.6,4.93,97.37,87.5,10.5,['5']
-93.261284,44.975105,210,224,Band 66,-74.16499999999999,-13.2525,-40.620000000000005,6.0875,85.10875,23.139999999999997,9.875,"['4', '4', '4', '4']"
-93.261284,44.975285,210,224,Band 66,-74.13,-10.44,-43.69,9.6,93.304,23.8425,11.0,['7']
-93.261284,44.975288,240,224,Band 66,-80.53,-11.83,-44.42,11.04,98.23,8.7,13.0,['5']
-93.261284,44.975292,240,224,Band 66,-81.26,-12.03,-44.63,9.77,98.815,10.0,11.0,['5']
-93.261284,44.975315,210,224,Band 66,-71.55666666666666,-7.103333333333334,-44.22333333333333,15.25,91.22636363636364,0.0,11.666666666666666,"['19', '19', '19']"
-93.261284,44.975361,210,224,Band 66,-74.11666666666667,-13.479999999999999,-40.63666666666666,5.913333333333334,89.2911111111111,44.525000000000006,10.666666666666666,"['13', '13', '13']"
-93.261284,44.975372,30,224,Band 66,-73.61,-12.11,-40.42,9.07,92.2227659574468,0.0,13.0,['19']
-93.261284,44.975372,150,224,Band 66,-71.81,-9.69,-42.13,7.4,90.154,18.15,6.0,['13']
-93.261284,44.975376,150,224,Band 66,-70.88,-8.69,-42.19,10.1,90.06,14.52,8.0,['13']
-93.261284,44.975391,210,224,Band 66,-78.63,-12.06,-45.25,3.2,95.72222222222223,0.0,12.0,['19']
-93.261284,44.97541,120,224,Band 66,-73.955,-16.73,-37.06,13.05,96.67,15.544999999999998,13.725,"['15', '15']"
-93.261284,44.975452,30,224,Band 66,-75.65333333333334,-10.533333333333333,-42.693333333333335,8.306666666666667,90.23666666666668,5.713333333333334,10.443333333333333,"['19', '19', '19']"
-93.261284,44.97554,300,224,Band 66,-71.135,-15.8375,-35.2925,9.1725,87.52,26.422500000000003,6.285,"['9', '9', '9', '9']"
-93.261276,44.974998,60,224,Band 66,-74.0475,-11.875,-41.8675,10.8125,97.13312499999999,2.9837499999999997,10.4375,"['5', '5', '5', '5']"
-93.261276,44.975002,60,224,Band 66,-73.465,-9.735,-41.705,10.96,95.68125,8.059999999999999,11.085,"['5', '5']"
-93.261276,44.975006,60,224,Band 66,-75.18,-11.81,-41.61,8.26,94.62,15.56,12.33,['5']
-93.261276,44.975109,210,224,Band 66,-70.22375,-11.18375,-38.39125,9.3975,84.221875,20.70625,10.0475,"['4', '4', '4', '4', '4', '4', '4', '4']"
-93.261276,44.975288,210,224,Band 66,-75.625,-11.435,-44.155,9.25,90.80199999999999,21.369375,7.5,"['7', '7']"
-93.261276,44.975292,210,224,Band 66,-79.09,-12.06,-44.62,6.94,88.3,18.896250000000002,10.0,['7']
-93.261276,44.975292,240,224,Band 66,-82.09,-13.02,-44.86,9.395,98.75750000000001,3.3049999999999997,11.21,"['5', '5']"
-93.261276,44.975296,210,224,Band 66,-79.535,-14.82,-42.345,4.205,88.15,16.423125,11.5,"['7', '7']"
-93.261276,44.9753,210,224,Band 66,-79.69999999999999,-14.555,-43.4325,5.735,88.02,9.712499999999999,11.0875,"['7', '7', '7', '7']"
-93.261276,44.975304,210,224,Band 66,-77.91666666666667,-12.196666666666665,-42.07,8.51,88.0,18.473333333333333,11.263333333333334,"['7', '7', '7']"
-93.261276,44.975319,210,224,Band 66,-74.0025,-9.5,-44.155,9.875,92.67090909090909,11.786249999999999,11.5425,"['19', '19', '19', '19']"
-93.261276,44.975361,180,224,Band 66,-78.13,-16.990000000000002,-40.85,4.3,90.85900000000001,45.375,8.25,"['13', '13']"
-93.261276,44.975361,210,224,Band 66,-73.185,-15.855,-37.32,7.89,90.68333333333334,54.225,13.555,"['13', '13']"
-93.261276,44.975365,180,224,Band 66,-68.38,-8.81,-39.56,14.5,90.718,39.93,6.0,['13']
-93.261276,44.975368,150,224,Band 66,-72.9075,-10.345,-42.44,7.750000000000001,90.38900000000001,27.224999999999998,6.0,"['13', '13', '13', '13']"
-93.261276,44.975368,180,224,Band 66,-72.38,-11.81,-40.56,3.0,90.624,36.3,9.0,['13']
-93.261276,44.97538,30,224,Band 66,-73.705,-10.8775,-40.515,8.125,92.60095744680851,0.0,8.5,"['19', '19', '19', '19']"
-93.261276,44.975384,30,224,Band 66,-75.94,-10.44,-43.38,10.8,92.9791489361702,0.0,11.0,['19']
-93.261276,44.975391,210,224,Band 66,-77.315,-12.16,-43.935,3.95,95.77430555555556,0.0,10.5,"['19', '19']"
-93.261276,44.975395,210,224,Band 66,-76.31,-11.81,-44.5,7.0,95.82638888888889,0.0,12.0,['19']
-93.261276,44.975399,210,224,Band 66,-77.376,-12.028,-44.726,4.38,95.93055555555554,0.0,12.2,"['19', '19', '19', '19', '19']"
-93.261276,44.975407,210,224,Band 66,-78.25,-12.13,-45.56,7.4,96.15166666666667,0.0,10.0,['19']
-93.261276,44.97541,120,224,Band 66,-73.86,-16.62666666666667,-37.126666666666665,11.706666666666669,97.43666666666667,7.766666666666666,13.15,"['15', '15', '15']"
-93.261276,44.97541,240,224,Band 66,-79.2075,-13.5625,-45.3425,2.2375,96.53083333333333,0.0,9.75,"['19', '19', '19', '19']"
-93.261276,44.975456,30,224,Band 66,-74.66,-11.705,-41.010000000000005,7.16,90.3825,37.91666666666667,11.335,"['19', '19']"
-93.261276,44.97554,300,224,Band 66,-71.13777777777779,-15.118888888888891,-35.99222222222222,11.697777777777778,87.52,16.718888888888888,6.075555555555557,"['9', '9', '9', '9', '9', '9', '9', '9', '9']"
-93.261269,44.974957,210,224,Band 66,-77.25,-13.75,-40.56,5.6,94.0,0.0,13.0,['2']
-93.261269,44.97496,270,224,Band 66,-77.08666666666666,-15.306666666666667,-39.71666666666667,1.4666666666666668,94.0,0.0,12.333333333333334,"['2', '2', '2']"
-93.261269,44.975006,60,224,Band 66,-77.32,-10.415,-42.769999999999996,11.114999999999998,93.81,8.825,10.45,"['5', '5']"
-93.261269,44.97501,60,224,Band 66,-80.39399999999999,-10.501999999999999,-43.92,13.193999999999999,93.12599999999999,5.928,11.797999999999998,"['5', '5', '5', '5', '5']"
-93.261269,44.975109,210,224,Band 66,-70.55142857142856,-10.901428571428571,-38.99,13.171428571428569,83.29142857142857,8.822857142857144,11.328571428571427,"['4', '4', '4', '4', '4', '4', '4']"
-93.261269,44.975113,210,224,Band 66,-73.93333333333334,-11.656666666666666,-40.03,7.123333333333332,86.69333333333333,18.33666666666667,11.166666666666666,"['4', '4', '4']"
-93.261269,44.975296,240,224,Band 66,-80.77,-11.434999999999999,-45.6,6.76,96.83,18.75,10.415,"['5', '5']"
-93.261269,44.975307,210,224,Band 66,-78.52333333333333,-13.049999999999999,-42.696666666666665,9.136666666666667,88.21333333333332,42.473333333333336,10.86,"['7', '7', '7']"
-93.261269,44.975311,210,224,Band 66,-73.68999999999998,-13.68142857142857,-39.11571428571428,3.748571428571428,87.2,5.503673469387755,7.714285714285714,"['7', '7', '7', '7', '7', '7', '7']"
-93.261269,44.975315,210,224,Band 66,-70.5,-12.56,-35.69,2.4,87.44,1.1742857142857144,9.0,['7']
-93.261269,44.975319,210,224,Band 66,-77.515,-11.5175,-41.7275,4.527499999999999,87.67,2.23,11.1075,"['7', '7', '7', '7']"
-93.261269,44.975388,30,224,Band 66,-75.5,-10.88,-43.25,9.6,93.13042553191488,0.0,11.0,['19']
-93.261269,44.975391,30,224,Band 66,-74.94,-11.25,-42.13,6.9,93.28170212765957,0.0,9.0,['19']
-93.261269,44.975395,30,224,Band 66,-78.31,-10.81,-43.5,3.8,93.43297872340425,0.0,10.0,['19']
-93.261269,44.97541,120,224,Band 66,-73.52857142857142,-16.63,-36.85142857142857,13.951428571428574,96.86428571428571,8.427142857142858,14.19,"['15', '15', '15', '15', '15', '15', '15']"
-93.261269,44.97541,240,224,Band 66,-79.03,-13.094999999999999,-45.845,2.05,96.98583333333333,0.0,10.5,"['19', '19']"
-93.261269,44.975414,240,224,Band 66,-77.94,-12.06,-45.94,7.6,97.21333333333332,0.0,12.0,['19']
-93.261269,44.97546,30,224,Band 66,-77.26076923076924,-12.793846153846154,-41.28153846153846,6.433076923076923,89.83615384615383,30.465128205128202,10.320769230769232,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19']"
-93.261269,44.97546,60,224,Band 66,-84.69,-20.36,-42.41,-1.01,92.65,68.42,7.0,['19']
-93.261269,44.975464,60,224,Band 66,-85.97,-20.31,-42.47,-2.55,98.12,0.0,6.5,['19']
-93.261269,44.975536,300,224,Band 66,-70.46000000000001,-14.440000000000001,-36.010000000000005,12.905,87.52,24.785,6.574999999999999,"['9', '9']"
-93.261269,44.97554,300,224,Band 66,-69.65857142857143,-14.31142857142857,-35.315714285714286,13.127142857142855,87.52,24.311428571428568,6.364285714285715,"['9', '9', '9', '9', '9', '9', '9']"
-93.261269,44.975571,180,224,Band 66,-81.35,-19.4,-40.22,-4.99,91.68333333333332,33.33,13.0,['1']
-93.261269,44.975571,210,224,Band 66,-80.735,-17.22,-42.394999999999996,-1.44,95.22833333333332,9.09,8.2,"['1', '1']"
-93.261261,44.974949,0,224,Band 66,-75.53,-15.655000000000001,-39.72,3.5,93.96875,0.0,11.0,"['2', '2']"
-93.261261,44.974949,60,224,Band 66,-77.72,-16.76,-39.51,-0.35,94.0,0.0,12.0,['2']
-93.261261,44.974953,90,224,Band 66,-75.47,-15.16,-39.72,5.6,94.0,0.0,8.0,['2']
-93.261261,44.974953,150,224,Band 66,-75.44,-15.38,-39.72,2.35,94.0,0.0,10.0,['2']
-93.261261,44.975014,60,224,Band 66,-73.63,-10.766666666666666,-42.36666666666667,12.116666666666667,92.90666666666668,9.133333333333333,10.14,"['5', '5', '5']"
-93.261261,44.975018,60,224,Band 66,-73.925,-11.535,-42.230000000000004,10.92,94.89666666666668,0.0,12.835,"['5', '5']"
-93.261261,44.975117,210,224,Band 66,-78.29,-13.113333333333335,-41.46666666666666,6.713333333333334,85.825,9.683333333333334,11.25,"['4', '4', '4']"
-93.261261,44.975121,210,224,Band 66,-71.62875,-11.703750000000001,-38.629999999999995,8.61625,84.92750000000001,21.24375,12.04375,"['4', '4', '4', '4', '4', '4', '4', '4']"
-93.261261,44.975296,240,224,Band 66,-79.64,-12.64,-44.88,8.35,96.83500000000001,10.87,12.0,['5']
-93.261261,44.9753,240,224,Band 66,-77.04,-14.13,-42.51,6.47,96.84,30.43,13.0,['5']
-93.261261,44.975319,210,224,Band 66,-71.41666666666667,-11.013333333333334,-39.21,8.043333333333333,87.72666666666667,5.752,9.833333333333334,"['7', '7', '7']"
-93.261261,44.975334,210,224,Band 66,-75.52,-10.52,-40.545,9.45,85.91499999999999,7.367000000000001,10.75,"['7', '7']"
-93.261261,44.975395,30,224,Band 66,-77.88,-12.38,-44.56,4.6,93.58425531914892,0.0,9.0,['19']
-93.261261,44.975399,30,224,Band 66,-78.83999999999999,-13.856666666666667,-43.129999999999995,4.489999999999999,93.88680851063828,0.0,9.0,"['19', '19', '19']"
-93.261261,44.975403,30,224,Band 66,-77.88,-14.41,-41.03,5.1,94.18936170212766,0.0,12.0,['19']
-93.261261,44.97541,120,224,Band 66,-73.97363636363637,-15.977272727272727,-37.127272727272725,17.165454545454544,93.33545454545455,11.887272727272727,14.07363636363636,"['15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15']"
-93.261261,44.975418,240,224,Band 66,-79.63,-12.19,-46.81,7.7,97.365,0.0,11.0,['19']
-93.261261,44.975422,240,224,Band 66,-79.625,-12.530000000000001,-46.815,6.2,97.5925,0.0,10.5,"['19', '19']"
-93.261261,44.975529,300,224,Band 66,-68.49249999999999,-15.048749999999998,-33.4425,12.687500000000002,87.52,21.256250000000005,6.914999999999999,"['9', '9', '9', '9', '9', '9', '9', '9']"
-93.261261,44.975533,300,224,Band 66,-69.42666666666666,-14.926666666666668,-34.49333333333333,14.089999999999998,87.52,24.459999999999997,6.609999999999999,"['9', '9', '9']"
-93.261261,44.975567,330,224,Band 66,-82.83333333333333,-18.246666666666666,-44.303333333333335,1.2966666666666666,94.33555555555556,25.371666666666666,9.776666666666666,"['1', '1', '1']"
-93.261261,44.975571,240,224,Band 66,-80.02,-16.57,-42.43,1.91,96.3,30.0,8.0,['1']
-93.261261,44.975571,270,224,Band 66,-82.795,-17.615000000000002,-45.0,2.215,98.23,18.77,9.675,"['1', '1']"
-93.261261,44.975571,300,224,Band 66,-84.42,-18.5,-45.78,-1.02,97.9,21.74,13.0,['1']
-93.261261,44.975571,330,224,Band 66,-84.56666666666666,-18.38,-45.410000000000004,0.58,96.21999999999998,29.62,10.043333333333335,"['1', '1', '1']"
-93.261261,44.97559,0,224,Band 66,-73.964,-9.784799999999999,-42.0832,7.419599999999998,90.09234999999998,10.909533333333334,12.9144,"['16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16']"
-93.261261,44.97559,30,224,Band 66,-73.935,-8.21,-43.015,8.455,91.14500000000001,46.208333333333336,10.0,"['16', '16']"
-93.261261,44.97559,60,224,Band 66,-74.56,-8.25,-42.79,6.18,91.85000000000001,30.300000000000004,8.0,['16']
-93.261261,44.975594,0,224,Band 66,-74.10333333333334,-10.333333333333334,-42.57,8.696666666666667,92.92375,0.0,12.666666666666666,"['16', '16', '16']"
-93.261261,44.975597,0,224,Band 66,-73.97,-10.49,-42.78,7.9,93.02333333333333,0.0,12.67,['16']
-93.261261,44.975601,0,224,Band 66,-72.72615384615385,-13.606923076923076,-38.91653846153846,16.125769230769233,93.66737179487178,15.773846153846154,13.454615384615384,"['16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16', '16']"
-93.261253,44.974949,0,224,Band 66,-73.875,-14.815000000000001,-37.75,5.55,93.84375,0.0,13.0,"['2', '2']"
-93.261253,44.974949,30,224,Band 66,-74.095,-13.095,-41.03,5.8,93.80625,0.0,12.5,"['2', '2']"
-93.261253,44.974949,60,224,Band 66,-77.88,-14.13,-43.63,7.8,93.975,0.0,11.0,['2']
-93.261253,44.974953,60,224,Band 66,-76.44,-12.88,-43.56,3.7,94.0875,0.0,10.0,['2']
-93.261253,44.974953,90,224,Band 66,-77.06,-13.38,-43.69,6.9,94.2,0.0,11.0,['2']
-93.261253,44.97496,120,224,Band 66,-73.63,-12.94,-40.69,3.8,94.42,0.0,13.0,['2']
-93.261253,44.975021,60,224,Band 66,-78.024,-12.59,-43.592,7.824,97.87333333333333,3.1519999999999997,12.024000000000001,"['5', '5', '5', '5', '5']"
-93.261253,44.975121,210,224,Band 66,-70.47166666666666,-11.001666666666667,-38.89333333333334,8.871666666666668,84.6475,15.396666666666667,11.316666666666668,"['4', '4', '4', '4', '4', '4']"
-93.261253,44.9753,240,224,Band 66,-78.53333333333333,-13.86,-43.03666666666667,7.419999999999999,97.16000000000001,16.633333333333333,11.5,"['5', '5', '5']"
-93.261253,44.975338,210,224,Band 66,-75.045,-10.985,-39.57,10.215,84.41999999999999,7.205,14.5,"['7', '7']"
-93.261253,44.975342,210,224,Band 66,-72.33666666666667,-12.286666666666667,-38.82,9.506666666666668,84.31166666666667,15.813333333333333,13.876666666666667,"['7', '7', '7']"
-93.261253,44.975342,240,224,Band 66,-70.87666666666667,-11.729999999999999,-38.9,5.433333333333334,85.005,15.907499999999999,9.666666666666666,"['7', '7', '7']"
-93.261253,44.975349,180,224,Band 66,-74.31,-14.88,-39.45,2.93,93.45928571428571,17.272,9.0,['16']
-93.261253,44.975349,210,224,Band 66,-74.57,-15.92,-38.62,3.06,93.0,25.907999999999998,9.0,['16']
-93.261253,44.975353,240,224,Band 66,-76.75,-14.44,-42.31,-1.0,96.13333333333334,34.544,5.0,['16']
-93.261253,44.975361,270,224,Band 66,-88.46,-24.236666666666668,-40.903333333333336,-5.21,101.55555555555556,71.59,8.066666666666666,"['16', '16', '16']"
-93.261253,44.97541,30,224,Band 66,-78.315,-13.345,-43.8575,5.175,94.56755319148935,0.0,11.75,"['19', '19', '19', '19']"
-93.261253,44.97541,120,224,Band 66,-75.35000000000001,-15.434285714285712,-38.92857142857143,15.632857142857144,91.96714285714286,17.178571428571427,14.235714285714286,"['15', '15', '15', '15', '15', '15', '15']"
-93.261253,44.975414,30,224,Band 66,-79.44,-13.13,-44.06,2.5,94.94574468085105,0.0,11.0,['19']
-93.261253,44.975422,180,224,Band 66,-78.56,-12.69,-45.56,4.0,97.36617021276595,0.0,8.0,['19']
-93.261253,44.975422,210,224,Band 66,-78.46,-13.18,-45.29,2.13,97.51744680851063,0.0,8.0,['19']
-93.261253,44.975422,240,224,Band 66,-78.75999999999999,-12.66,-45.57,5.015000000000001,97.74436170212766,0.0,9.0,"['19', '19']"
-93.261253,44.975426,90,224,Band 66,-81.14,-13.6,-47.44,2.35,96.76106382978723,0.0,7.0,['19']
-93.261253,44.975426,120,224,Band 66,-80.83,-13.53,-47.0,2.15,96.91234042553191,0.0,9.0,['19']
-93.261253,44.975426,150,224,Band 66,-78.91999999999999,-12.525,-46.085,2.2199999999999998,97.13925531914893,0.0,10.0,"['19', '19']"
-93.261253,44.975529,300,224,Band 66,-69.92142857142856,-14.024285714285714,-35.87,12.962857142857144,87.52,11.782857142857143,7.531428571428572,"['9', '9', '9', '9', '9', '9', '9']"
-93.261253,44.975552,330,224,Band 66,-78.79666666666667,-15.805,-42.82,3.8366666666666664,94.72000000000001,9.464166666666667,9.68,"['1', '1', '1', '1', '1', '1']"
-93.261253,44.975555,330,224,Band 66,-78.03,-15.3825,-42.6275,3.4125,92.315,23.36875,9.05,"['1', '1', '1', '1']"
-93.261253,44.975559,330,224,Band 66,-82.74,-17.715,-44.592499999999994,2.57,94.065,3.7399999999999998,7.5425,"['1', '1', '1', '1']"
-93.261253,44.975563,330,224,Band 66,-78.48666666666666,-16.356666666666666,-42.096666666666664,2.4566666666666666,95.10777777777777,28.27,9.22,"['1', '1', '1']"
-93.261253,44.975578,150,224,Band 66,-75.25999999999999,-10.204999999999998,-43.59125,8.9375,97.62062499999999,17.49875,12.41625,"['16', '16', '16', '16', '16', '16', '16', '16']"
-93.261253,44.975578,180,224,Band 66,-77.63166666666667,-10.691666666666668,-44.70833333333332,8.765,98.4975,6.06,11.0,"['16', '16', '16', '16', '16', '16']"
-93.261253,44.975582,150,224,Band 66,-75.06,-10.556666666666667,-43.550000000000004,7.263333333333333,95.37583333333333,40.0,12.0,"['16', '16', '16']"
-93.261253,44.975586,150,224,Band 66,-74.36,-11.223333333333334,-43.05666666666667,8.200000000000001,94.05333333333334,46.96666666666667,11.833333333333334,"['16', '16', '16']"
-93.261253,44.97559,60,224,Band 66,-74.23,-9.06,-43.51,5.5,92.32000000000001,15.150000000000002,11.0,['16']
-93.261253,44.97559,90,224,Band 66,-73.58500000000001,-8.370000000000001,-43.065,6.975,93.025,3.3333333333333335,11.25,"['16', '16']"
-93.261253,44.97559,120,224,Band 66,-73.62666666666667,-9.17,-43.28,9.523333333333333,92.66027777777778,20.605555555555558,8.89,"['16', '16', '16']"
-93.261253,44.97559,150,224,Band 66,-74.15,-10.99,-43.15,8.59,93.17166666666667,36.96666666666667,11.0,['16']
-93.261246,44.97496,150,224,Band 66,-72.19,-12.045000000000002,-40.144999999999996,3.17,94.75,0.0,11.0,"['2', '2']"
-93.261246,44.975021,60,224,Band 66,-78.61,-12.7,-43.21,9.6,96.86,14.29,12.0,['5']
-93.261246,44.975025,60,224,Band 66,-77.41000000000001,-10.233333333333334,-43.086666666666666,12.450000000000001,99.60666666666667,1.01,11.526666666666666,"['5', '5', '5']"
-93.261246,44.975029,60,224,Band 66,-75.51,-8.54,-43.45,14.76,99.02,9.38,14.0,['5']
-93.261246,44.975121,210,224,Band 66,-69.77,-11.743333333333334,-37.99333333333333,9.953333333333333,85.63999999999999,5.256666666666667,11.026666666666666,"['4', '4', '4']"
-93.261246,44.975304,240,224,Band 66,-81.92,-11.933333333333332,-45.97,8.116666666666667,96.75999999999999,10.67,11.666666666666666,"['5', '5', '5']"
-93.261246,44.975346,240,224,Band 66,-74.22999999999999,-11.425,-40.335,8.35,85.8425,9.279375,15.0,"['7', '7']"
-93.261246,44.975361,180,224,Band 66,-71.44,-13.445,-37.995000000000005,3.59,94.14821428571429,4.318,5.0,"['16', '16']"
-93.261246,44.97541,120,224,Band 66,-78.664,-15.738,-41.536,10.212,93.26,15.604000000000003,13.331999999999999,"['15', '15', '15', '15', '15']"
-93.261246,44.975418,30,224,Band 66,-81.75,-17.06,-41.06,-4.2,95.09702127659574,0.0,8.0,['19']
-93.261246,44.975525,300,224,Band 66,-68.97749999999999,-15.194999999999999,-33.7675,12.174999999999999,87.52,29.669999999999998,9.225,"['9', '9', '9', '9']"
-93.261246,44.975544,330,224,Band 66,-83.625,-17.095,-46.53,1.49,95.45,19.02,11.875,"['1', '1']"
