Lon,Lat,GPS Head,PCI,Beam,ssRSRP_mean,ssRSRQ_mean,ssSINR_mean,ssbRSRP_mean,criRSRP_mean,Pathloss_mean,BLER_mean,CQI_mean,run
-93.261421,44.975388,30,1,10,-94.8,-10.46,13.91,-92.0,-84.5,107.33,0.0,12.67,['19']
-93.261421,44.975391,30,1,10,-93.72,-10.445,15.236249999999998,-91.9175,-83.25,106.35,0.0,12.75,"['19', '19', '19', '19']"
-93.261421,44.975395,210,1,10,-79.3,-10.39,21.165,-78.0,-68.0,92.0,0.0,14.0,['19']
-93.261421,44.975399,210,1,10,-79.71,-10.393333333333333,20.903333333333332,-78.33333333333333,-69.83333333333333,92.44333333333333,0.0,14.0,"['19', '19', '19']"
-93.261421,44.975403,210,1,10,-79.42,-10.41,20.715,-78.0,-67.5,91.9,0.0,14.0,"['19', '19']"
-93.261421,44.975407,210,1,10,-80.52,-10.43,22.2,-77.0,-67.0,92.25,0.0,14.0,['19']
-93.261421,44.97541,210,1,10,-80.78,-10.425,22.455,-79.25,-69.0,93.25,0.0,14.0,"['19', '19']"
-93.261421,44.975414,210,1,5,-80.21,-10.41,21.65,-79.0,-68.0,93.5,0.0,14.0,['19']
-93.261421,44.975414,210,1,10,-80.84,-10.37,22.095,-80.0,-69.0,93.0,0.0,14.0,['19']
-93.261421,44.975418,30,1,10,-97.565,-10.53,13.105,-95.25,-88.25,110.0,0.0,9.335,"['19', '19']"
-93.261421,44.975422,30,1,10,-96.58999999999999,-10.553333333333333,10.998333333333335,-94.66666666666667,-86.66666666666667,109.26666666666665,0.0,11.0,"['19', '19', '19']"
-93.261421,44.975422,300,1,10,-105.71333333333332,-11.243333333333334,6.62,-103.55666666666667,-91.0,122.10000000000001,3.063333333333334,10.666666666666666,"['16', '16', '16']"
-93.261421,44.975426,30,1,10,-96.25,-10.55,9.13,-95.5,-87.5,109.67,0.0,11.0,['19']
-93.261421,44.975433,30,1,5,-103.18,-10.55,13.79,-102.0,-88.0,117.0,0.0,13.2,['15']
-93.261421,44.975441,0,1,5,-100.64999999999999,-10.473333333333334,15.763333333333335,-94.55666666666667,-82.39,114.66666666666667,0.0,13.916666666666666,"['15', '15', '15']"
-93.261421,44.975441,240,1,10,-82.24625,-10.385,20.6,-80.70875000000001,-69.60374999999999,96.45,0.93125,14.0,"['10', '10', '10', '10', '10', '10', '15', '15']"
-93.261421,44.975445,60,1,5,-91.16,-10.42,21.03,-86.0,-75.0,100.0,0.0,14.0,['15']
-93.261421,44.975449,90,1,5,-89.3,-10.41,20.67,-86.33,-76.33,100.4,0.0,14.0,['15']
-93.261421,44.975468,210,1,10,-81.17,-10.4,21.745,-78.66499999999999,-68.5,95.0,0.0,14.0,['19']
-93.261421,44.975468,240,1,10,-82.58500000000001,-10.4,20.87,-81.5,-71.66499999999999,97.5,0.0,14.0,"['7', '7']"
-93.261421,44.975471,210,1,5,-81.22111111111111,-10.378888888888888,21.75166666666667,-79.46222222222222,-68.96333333333334,93.75555555555555,0.0,14.0,"['19', '19', '19', '19', '19', '19', '19', '19', '19']"
-93.261421,44.975471,240,1,10,-82.0675,-10.3925,20.424999999999997,-80.75,-70.0,97.5825,0.2625,14.0,"['7', '7', '7', '7']"
-93.261421,44.975475,30,1,10,-96.675,-10.53,12.594999999999999,-94.5,-87.0,108.41499999999999,0.0,10.5,"['19', '19']"
-93.261421,44.975475,60,1,5,-91.41,-10.39,19.85,-89.0,-79.0,105.8,0.0,14.0,['7']
-93.261421,44.975475,210,1,5,-82.27,-10.39,20.46,-81.0,-71.5,95.0,0.0,14.0,['19']
-93.261421,44.975479,0,1,5,-97.40599999999999,-10.48,13.854,-94.7,-89.45,110.6,3.026,12.6,"['19', '19', '7', '7', '7']"
-93.261421,44.975479,0,1,12,-103.23,-13.01,2.24,-102.0,-95.0,117.0,0.0,8.5,['19']
-93.261421,44.975479,30,1,5,-94.56800000000001,-10.458,16.444,-93.101,-86.701,108.4,5.193,12.2,"['19', '19', '7', '7', '7']"
-93.261421,44.975479,30,1,10,-97.13999999999999,-10.565,12.09625,-95.125,-87.0,109.8925,0.0,11.7925,"['19', '19', '19', '19']"
-93.261421,44.975479,60,1,5,-90.03857142857144,-10.394285714285715,21.179285714285715,-88.76142857142857,-79.54714285714284,104.97142857142856,0.7785714285714286,13.714285714285714,"['7', '7', '7', '7', '7', '7', '7']"
-93.261421,44.975479,60,1,12,-104.45,-13.35,0.03,-102.0,-92.0,118.78,0.0,8.33,['19']
-93.261421,44.975483,0,1,5,-91.96,-10.39,15.825,-90.0,-88.5,105.0,0.0,13.0,['7']
-93.261421,44.975483,30,1,5,-92.27,-10.39,13.01,-90.0,-89.0,106.13,1.69,13.0,['7']
-93.261421,44.975491,270,1,10,-88.86,-10.434999999999999,16.09,-87.0,-78.5,101.2,3.125,14.0,"['15', '15']"
-93.261421,44.975502,210,1,5,-99.91,-10.59,4.6575,-98.5,-91.0,113.16499999999999,0.0,12.0,"['19', '19']"
-93.261421,44.975506,210,1,10,-89.43,-10.41,17.990000000000002,-85.5,-77.25,101.08500000000001,0.0,14.0,"['19', '19']"
-93.261421,44.97551,210,1,10,-89.08000000000001,-10.41,14.14,-89.0,-79.75,103.25,0.0,14.0,"['19', '19']"
-93.261421,44.975513,210,1,10,-84.57499999999999,-10.39,19.7,-82.0,-74.25,98.0,0.0,14.0,"['19', '19']"
-93.261421,44.975517,180,1,10,-86.13,-10.37,20.45,-85.0,-76.0,99.0,0.0,14.0,['15']
-93.261421,44.975521,180,1,10,-85.7825,-10.385000000000002,20.3425,-84.5,-75.6675,99.1,0.0,14.0,"['15', '15', '15', '15']"
-93.261421,44.975525,180,1,10,-84.69999999999999,-10.38,20.323333333333334,-83.5,-75.66666666666667,97.8,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975529,180,1,10,-83.96,-10.38,21.383333333333336,-81.89,-73.83333333333333,96.26666666666667,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975533,180,1,10,-84.485,-10.385000000000002,21.805,-83.41499999999999,-75.41499999999999,97.0,0.0,14.0,"['15', '15']"
-93.261421,44.975536,180,1,10,-84.48,-10.39,20.76,-84.0,-76.0,97.0,0.0,14.0,['15']
-93.261421,44.97554,180,1,10,-84.14,-10.386666666666668,20.673333333333336,-82.55666666666667,-74.72333333333334,96.93333333333334,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975544,180,1,10,-84.63,-10.38,21.18,-83.5,-76.5,98.0,0.0,14.0,['15']
-93.261421,44.975548,180,1,10,-85.2,-10.41,20.665,-84.25,-75.41499999999999,98.0,0.0,14.0,"['15', '15']"
-93.261421,44.975552,180,1,10,-84.31,-10.38,21.11666666666667,-82.66666666666667,-74.77666666666666,97.0,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975555,180,1,10,-84.87,-10.38,21.416666666666668,-83.11,-74.55333333333333,97.33333333333333,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975559,180,1,10,-84.73666666666666,-10.38,21.263333333333332,-83.72333333333334,-75.72333333333334,97.39999999999999,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975559,240,1,10,-92.36599999999999,-10.414000000000001,19.136,-89.9,-81.2,105.16,4.83,13.534,"['18', '18', '18', '18', '18']"
-93.261421,44.975563,180,1,10,-84.66499999999999,-10.4,21.47,-82.5,-74.25,97.1,0.0,14.0,"['15', '15']"
-93.261421,44.975563,240,1,10,-96.69999999999999,-10.45,13.557500000000001,-95.5,-87.0,109.5,0.0,12.835,"['18', '18']"
-93.261421,44.975567,180,1,10,-85.44,-10.4,20.3,-84.0,-76.0,98.0,0.0,14.0,['15']
-93.261421,44.975571,60,1,5,-80.545,-10.3775,22.688750000000002,-79.5,-73.1675,94.2,0.1025,14.0,"['10', '10', '10', '10']"
-93.261421,44.975571,180,1,10,-85.15,-10.405,21.445,-83.625,-75.58500000000001,98.1,0.0,14.0,"['15', '15', '15', '15']"
-93.261421,44.975578,210,1,10,-82.49666666666667,-10.376666666666667,20.68777777777778,-81.0,-73.16666666666667,95.0,0.0,14.0,"['19', '19', '19']"
-93.261421,44.97559,210,1,5,-82.38333333333334,-10.383333333333333,22.723333333333333,-81.16666666666667,-73.16666666666667,97.06666666666666,0.0,14.0,"['7', '7', '7']"
-93.261421,44.975594,210,1,5,-83.04,-10.38,23.75,-81.0,-72.5,97.88,0.0,14.0,['7']
-93.261421,44.975594,240,1,5,-83.91,-10.39,22.215,-83.0,-72.0,99.0,0.0,14.0,['7']
-93.261421,44.975609,120,1,10,-98.58000000000001,-10.670000000000002,12.305,-95.33500000000001,-86.0,111.36500000000001,4.085,11.4,"['15', '15']"
-93.261421,44.975609,210,1,5,-87.245,-10.41,18.814999999999998,-85.25,-74.66499999999999,100.1,0.0,14.0,"['15', '15', '15', '15']"
-93.261421,44.975616,180,1,10,-88.79,-10.39,19.95,-87.0,-78.5,101.0,0.0,14.0,['15']
-93.261421,44.97562,180,1,10,-90.89666666666666,-10.413333333333334,17.983333333333334,-88.66666666666667,-78.77666666666666,103.06666666666668,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975624,180,1,10,-90.555,-10.41,16.44,-90.16499999999999,-79.66499999999999,104.5,3.34,13.875,"['15', '15']"
-93.261421,44.975628,180,1,10,-89.85,-10.43,19.75,-87.0,-78.0,102.0,0.0,14.0,['15']
-93.261421,44.975632,150,1,10,-94.59,-10.45,17.06,-93.0,-80.0,106.0,0.41,14.0,['15']
-93.261421,44.975632,180,1,10,-92.47666666666667,-10.443333333333333,19.036666666666665,-90.44333333333333,-79.0,104.85666666666667,0.0,14.0,"['15', '15', '15']"
-93.261421,44.975636,150,1,10,-98.265,-10.475000000000001,15.545000000000002,-94.5,-85.0,109.30000000000001,0.875,14.0,"['15', '15']"
-93.261421,44.975639,150,1,10,-105.09666666666665,-10.603333333333333,16.62,-101.39,-88.94333333333333,114.79,0.08,13.833333333333334,"['15', '15', '15']"
-93.261421,44.975697,150,1,5,-92.245,-10.43,19.14,-90.75,-79.91499999999999,105.0,0.89,14.0,"['15', '15']"
-93.261421,44.9757,150,1,5,-92.66,-10.415,18.85,-90.33500000000001,-81.08500000000001,105.0,2.08,14.0,"['15', '15']"
-93.261421,44.975704,150,1,5,-93.38,-10.45,19.69,-92.67,-80.33,106.0,1.57,14.0,['15']
-93.261421,44.975735,300,1,5,-87.37333333333333,-10.4,20.008,-85.61166666666668,-77.22,101.0,0.0,13.219999999999999,"['8', '8', '8']"
-93.261421,44.975758,120,1,5,-88.77,-10.41,18.38,-88.0,-79.25,104.0,0.55,11.67,['8']
-93.261421,44.975761,120,1,5,-88.3,-10.406666666666666,19.73333333333333,-86.33333333333333,-78.11,104.38,3.563333333333333,10.916666666666666,"['8', '8', '8']"
-93.261421,44.975777,300,1,5,-97.39,-10.57,19.54,-92.67,-84.0,108.5,3.71,10.4,['9']
-93.261421,44.975777,300,1,12,-99.03,-10.77,15.51,-95.0,-83.0,110.0,0.33,10.83,['9']
-93.261421,44.97578,300,1,5,-96.83666666666666,-10.533333333333333,13.366666666666667,-95.66666666666667,-89.33333333333333,110.53333333333335,3.396666666666667,11.766666666666666,"['9', '9', '9']"
-93.261421,44.975784,300,1,5,-100.52,-10.66,11.99,-97.0,-92.5,116.4,0.59,9.4,['9']
-93.261421,44.975796,150,1,12,-93.23,-10.44,17.74,-91.33,-82.67,106.0,1.52,14.0,['15']
-93.261421,44.9758,150,1,5,-95.89,-10.47,13.06,-93.0,-85.0,110.0,0.17,13.6,['15']
-93.261421,44.9758,150,1,12,-93.50333333333333,-10.463333333333333,14.213333333333333,-90.91666666666667,-81.66666666666667,107.26666666666667,1.5433333333333332,14.0,"['15', '15', '15']"
-93.261421,44.975803,150,1,5,-95.3,-10.49,19.92,-93.0,-90.0,107.8,4.01,11.4,['15']
-93.261421,44.975807,150,1,5,-91.47,-10.44,17.43,-90.75,-81.83500000000001,104.5,4.63,13.9,"['15', '15']"
-93.261421,44.975811,150,1,5,-90.58,-10.425,19.775,-88.5,-80.08500000000001,102.6,1.28,14.0,"['15', '15']"
-93.261421,44.975815,150,1,5,-91.8,-10.45,18.13,-88.5,-79.0,103.2,0.37,14.0,['15']
-93.261421,44.975819,150,1,5,-94.11,-10.49,15.63,-93.0,-84.0,105.6,0.17,13.75,['15']
-93.261421,44.975838,300,1,5,-83.9,-10.39,22.405,-80.75,-72.75,96.625,0.0,14.0,"['10', '10']"
-93.261421,44.975842,300,1,5,-86.45,-10.4,22.62,-82.75,-75.33,102.0,0.0,14.0,['10']
-93.261421,44.975842,300,1,12,-87.3,-10.41,21.39,-85.0,-77.5,100.0,0.0,14.0,['10']
-93.261421,44.975849,120,1,5,-101.7925,-10.837500000000002,6.710000000000001,-100.3325,-93.2925,116.51749999999998,3.3649999999999998,11.024999999999999,"['9', '9', '9', '9']"
-93.261421,44.975853,120,1,5,-100.86,-10.8,8.06,-99.0,-90.0,115.8,1.57,10.8,['9']
-93.261414,44.975121,120,1,11,-106.79,-13.98,-3.11,-105.0,-94.67,119.5,13.35,10.0,['8']
-93.261414,44.975124,120,1,11,-107.22,-13.91,0.55,-106.0,-91.0,121.0,11.31,11.0,['8']
-93.261414,44.975273,90,1,5,-97.53,-10.5,11.31,-95.67,-87.33,111.0,0.46,11.67,['18']
-93.261414,44.975277,90,1,5,-98.13,-10.455,16.615000000000002,-95.5,-92.75,110.0,4.41,10.5,"['18', '18']"
-93.261414,44.975281,60,1,5,-98.68666666666667,-10.503333333333336,10.383333333333333,-97.55666666666667,-89.33333333333333,111.82666666666667,2.4933333333333336,11.933333333333332,"['18', '18', '18']"
-93.261414,44.9753,270,1,10,-103.48,-11.22,5.595000000000001,-99.0,-92.0,113.8,0.0,9.67,['19']
-93.261414,44.975304,270,1,10,-102.55,-10.93,1.23,-100.83500000000001,-93.0,115.485,0.0,9.665,"['19', '19']"
-93.261414,44.975307,210,1,10,-91.77,-10.47,18.22,-89.0,-84.5,106.0,2.13,11.33,['7']
-93.261414,44.975311,210,1,10,-92.75999999999999,-10.503333333333334,12.898333333333333,-91.66666666666667,-85.16666666666667,107.33333333333333,0.0,13.443333333333333,"['7', '7', '7']"
-93.261414,44.975315,120,1,10,-98.04,-10.56,10.8,-96.0,-85.0,111.33,0.0,10.0,['19']
-93.261414,44.975315,180,1,10,-98.13,-10.55,13.89,-96.0,-86.5,110.38,0.0,10.67,['19']
-93.261414,44.975319,0,1,10,-97.84,-10.55,11.29,-95.0,-86.0,109.0,0.0,12.0,['19']
-93.261414,44.975319,30,1,10,-98.27,-10.52,4.45,-96.0,-89.67,111.17,0.0,10.5,['19']
-93.261414,44.975319,60,1,10,-97.15,-10.52,10.06,-95.0,-85.5,109.33,0.0,12.0,['19']
-93.261414,44.975319,90,1,10,-96.91999999999999,-10.47857142857143,11.174523809523809,-95.42857142857143,-88.33357142857143,111.08142857142856,0.5957142857142858,10.928571428571429,"['19', '1', '1', '1', '1', '1', '1']"
-93.261414,44.975319,120,1,10,-97.16,-10.59,11.03,-94.0,-85.5,108.33,0.0,10.67,['19']
-93.261414,44.975319,150,1,10,-96.25,-10.58,12.605,-92.0,-89.0,108.0,0.0,10.0,['19']
-93.261414,44.975319,210,1,10,-95.73,-10.61,14.18,-92.5,-86.0,106.67,0.0,11.0,['19']
-93.261414,44.975319,270,1,10,-94.19,-10.48,13.755,-93.5,-83.5,107.125,0.0,10.75,"['19', '19']"
-93.261414,44.975319,330,1,10,-94.68,-10.46,13.78,-94.33,-84.33,107.38,0.0,12.0,['19']
-93.261414,44.975334,60,1,10,-93.87,-10.41,17.69,-92.0,-86.0,109.0,0.0,14.0,['7']
-93.261414,44.975342,60,1,10,-93.0925,-10.440000000000001,16.14375,-91.25,-85.0425,107.52,0.2325,13.625,"['7', '7', '7', '7']"
-93.261414,44.975346,210,1,10,-82.97,-10.434999999999999,14.54,-83.16499999999999,-79.33500000000001,96.25,0.0,14.0,"['19', '19']"
-93.261414,44.975349,210,1,10,-85.11,-10.506666666666666,19.378333333333334,-80.83333333333333,-69.66666666666667,97.16666666666667,0.0,13.333333333333334,"['19', '19', '19']"
-93.261414,44.975357,240,1,10,-84.545,-10.395,20.155,-83.41499999999999,-70.66499999999999,96.965,0.9,14.0,"['13', '13']"
-93.261414,44.975361,120,1,10,-100.7975,-10.7425,5.095,-99.1675,-90.7075,114.215,6.025,10.0425,"['8', '8', '8', '8']"
-93.261414,44.975361,240,1,10,-85.0325,-10.395000000000001,20.3975,-84.0825,-71.25,97.9,0.0,14.0,"['13', '13', '13', '13']"
-93.261414,44.975365,120,1,10,-99.25,-10.6,8.22,-100.0,-89.0,115.67,5.26,10.33,['8']
-93.261414,44.975368,60,1,10,-93.99000000000001,-10.485,15.976249999999999,-92.1675,-82.6675,107.94999999999999,3.7199999999999998,12.3125,"['10', '10', '10', '10']"
-93.261414,44.975391,60,1,10,-93.21400000000001,-10.42,15.61,-92.7,-83.75,106.1,0.0,12.234,"['19', '19', '19', '19', '19']"
-93.261414,44.975418,210,1,5,-80.3,-10.43,21.27,-79.0,-69.0,93.0,0.0,14.0,['19']
-93.261414,44.975422,210,1,5,-79.95857142857143,-10.382857142857144,21.212857142857143,-78.14285714285714,-68.9042857142857,92.21428571428571,16.74285714285714,14.0,"['19', '19', '19', '19', '19', '19', '19']"
-93.261414,44.975422,300,1,10,-106.895,-11.265,2.355,-105.5,-95.5,124.4,3.3600000000000003,9.835,"['16', '16']"
-93.261414,44.97543,30,1,10,-96.84,-10.555,9.887500000000001,-96.0,-87.25,110.08500000000001,0.0,12.335,"['19', '19']"
-93.261414,44.975433,30,1,10,-97.92,-10.54,13.6,-96.67,-86.0,110.86,0.0,12.5,['19']
-93.261414,44.975441,240,1,10,-84.20777777777778,-10.411111111111113,20.068333333333335,-82.42555555555555,-71.18555555555557,97.97777777777777,0.2555555555555556,14.0,"['10', '10', '10', '10', '10', '15', '15', '15', '15']"
-93.261414,44.975452,150,1,5,-88.56,-10.41,20.33,-86.67,-75.0,101.0,0.0,14.0,['15']
-93.261414,44.975456,210,1,5,-88.75,-10.44,20.24,-87.33,-75.0,101.0,0.0,14.0,['15']
-93.261414,44.97546,270,1,5,-88.0,-10.425,21.165,-85.25,-74.25,100.4,0.0,14.0,"['15', '15']"
-93.261414,44.975464,240,1,5,-86.59,-10.4,21.18,-84.33,-73.0,99.0,0.0,14.0,['15']
-93.261414,44.975471,240,1,10,-81.1575,-10.41,21.855,-79.78999999999999,-69.25,96.125,0.1375,14.0,"['7', '7', '7', '7']"
-93.261414,44.975475,210,1,5,-80.68,-10.38,20.83,-80.5,-71.5,94.0,0.0,14.0,['19']
-93.261414,44.975479,30,1,10,-96.61,-10.532499999999999,11.985,-94.625,-85.625,109.8275,0.9625,13.5,"['19', '19', '19', '19']"
-93.261414,44.975479,210,1,5,-80.41714285714285,-10.382857142857144,21.617857142857144,-78.85714285714286,-69.52428571428571,93.0957142857143,0.0,13.928571428571429,"['19', '19', '19', '19', '19', '19', '19']"
-93.261414,44.975483,210,1,5,-80.35,-10.38,22.39,-79.0,-70.0,93.0,0.0,14.0,['19']
-93.261414,44.975487,30,1,5,-94.07,-10.51,12.46,-94.0,-87.0,110.0,1.8,11.0,['7']
-93.261414,44.975487,210,1,5,-86.76,-10.41,20.49,-86.0,-74.5,99.0,0.2,14.0,['15']
-93.261414,44.975491,30,1,5,-96.36500000000001,-10.530000000000001,14.6525,-95.0,-87.125,110.5125,0.62,12.9575,"['19', '7', '7', '7']"
-93.261414,44.975491,210,1,5,-86.69333333333333,-10.393333333333333,19.833333333333332,-85.0,-75.22333333333334,99.40000000000002,0.0,14.0,"['15', '15', '15']"
-93.261414,44.975491,270,1,10,-89.268,-10.463999999999999,15.506,-87.334,-79.832,101.92,2.436,13.2,"['15', '15', '15', '15', '15']"
-93.261414,44.975494,30,1,5,-95.69,-10.44,15.23,-94.0,-85.0,110.22,5.17,13.33,['7']
-93.261414,44.975494,210,1,5,-86.8,-10.38,20.32,-86.5,-75.5,100.0,0.0,14.0,['15']
-93.261414,44.975517,210,1,10,-84.68,-10.370000000000001,20.71,-83.25,-74.0,97.5,0.0,14.0,"['19', '19']"
-93.261414,44.975521,210,1,10,-84.965,-10.39,20.02,-82.83500000000001,-75.66499999999999,97.315,0.0,14.0,"['19', '19']"
-93.261414,44.975548,180,1,10,-84.58500000000001,-10.39,20.505,-83.41499999999999,-76.33500000000001,97.7,0.21,14.0,"['15', '15']"
-93.261414,44.975552,180,1,10,-84.64666666666666,-10.39,21.05333333333333,-83.0,-75.72333333333334,97.0,0.0,14.0,"['15', '15', '15']"
-93.261414,44.975555,180,1,10,-85.13333333333334,-10.38,21.099999999999998,-83.72333333333334,-76.05666666666667,99.0,0.0,14.0,"['15', '15', '15']"
-93.261414,44.975559,180,1,10,-85.1925,-10.387500000000001,19.8875,-83.8325,-75.25,97.85,0.0,14.0,"['15', '15', '15', '15']"
-93.261414,44.975563,180,1,10,-87.03,-10.41,21.26,-83.5,-76.5,97.6,0.0,14.0,['15']
-93.261414,44.975567,180,1,10,-85.95,-10.4,20.585,-84.0,-75.0,99.0,0.0,14.0,['15']
-93.261414,44.975567,240,1,10,-95.77,-10.41,18.29,-95.0,-86.0,108.86,2.04,14.0,['18']
-93.261414,44.975571,60,1,5,-84.378,-10.39,18.699,-84.2,-81.799,99.3,4.9079999999999995,13.234,"['10', '10', '10', '10', '10']"
-93.261414,44.975571,180,1,10,-85.94749999999999,-10.405,20.577499999999997,-84.4575,-75.5425,98.8,0.0,14.0,"['15', '15', '15', '15']"
-93.261414,44.975571,240,1,10,-96.005,-10.4525,16.435000000000002,-93.0,-85.5,109.30000000000001,0.0,12.875,"['18', '18', '18', '18']"
-93.261414,44.975574,180,1,10,-86.325,-10.4125,21.3075,-84.5,-75.7925,99.25,0.0,14.0,"['15', '15', '15', '15']"
-93.261414,44.975578,180,1,10,-86.60142857142857,-10.411428571428571,20.28142857142857,-85.30999999999999,-76.69142857142857,99.42857142857143,0.0,14.0,"['15', '15', '15', '15', '15', '15', '15']"
-93.261414,44.975582,180,1,10,-86.47333333333334,-10.403333333333334,21.673333333333336,-84.22333333333334,-75.71999999999998,98.93333333333334,0.0,14.0,"['15', '15', '15']"
-93.261414,44.975582,210,1,10,-81.8,-10.4,22.32,-80.5,-71.0,94.5,0.0,14.0,['19']
-93.261414,44.975586,180,1,10,-87.2075,-10.412500000000001,20.85,-85.46000000000001,-76.2925,99.6,0.0,14.0,"['15', '15', '15', '15']"
-93.261414,44.97559,150,1,10,-88.10666666666667,-10.403333333333334,19.366666666666667,-86.0,-76.83333333333333,100.66666666666667,0.06666666666666667,14.0,"['15', '15', '15']"
-93.261414,44.97559,180,1,10,-87.5,-10.38,21.063333333333333,-86.44333333333333,-77.44333333333333,100.33333333333333,0.0,14.0,"['15', '15', '15']"
-93.261414,44.975594,150,1,10,-91.285,-10.41,20.0,-87.16499999999999,-78.25,101.2,0.0,14.0,"['15', '15']"
-93.261414,44.975594,180,1,10,-86.66499999999999,-10.375,19.990000000000002,-85.25,-76.58500000000001,99.3,0.0,14.0,"['15', '15']"
-93.261414,44.975597,120,1,10,-95.19,-10.44,20.46,-90.5,-80.0,105.0,0.0,14.0,['15']
-93.261414,44.975597,180,1,10,-86.9,-10.38,20.96,-85.0,-77.0,99.0,0.0,14.0,['15']
-93.261414,44.975597,240,1,5,-83.38,-10.4,20.68,-82.33,-73.0,98.14,0.93,14.0,['7']
-93.261414,44.975601,120,1,10,-98.55,-10.42,19.99,-91.67,-81.33,105.0,0.0,14.0,['15']
-93.261414,44.975601,180,1,10,-87.575,-10.385,21.415,-86.5425,-76.78999999999999,100.9,0.0,14.0,"['15', '15', '15', '15']"
-93.261414,44.975601,210,1,5,-83.798,-10.376000000000001,22.805,-82.1,-72.3,98.374,0.0,14.0,"['7', '7', '7', '7', '7']"
-93.261414,44.975601,240,1,5,-83.11,-10.396666666666667,22.705,-81.83333333333333,-72.16666666666667,98.0,0.0,14.0,"['7', '7', '7']"
-93.261414,44.975605,180,1,10,-87.01,-10.41,20.19,-85.0,-77.0,100.0,0.0,14.0,['15']
-93.261414,44.975609,180,1,10,-88.3125,-10.4075,19.6525,-86.125,-76.875,100.75,0.0,14.0,"['15', '15', '15', '15']"
-93.261414,44.975609,210,1,5,-87.50999999999999,-10.39,19.77166666666667,-86.22333333333334,-74.97166666666666,100.06333333333332,0.0,14.0,"['15', '15', '15', '15', '15', '15']"
-93.261414,44.975613,180,1,10,-89.0,-10.41,20.3,-88.0,-77.5,101.6,0.0,14.0,['15']
-93.261414,44.975616,180,1,10,-88.6,-10.4,18.77,-87.33,-78.0,101.0,0.0,14.0,['15']
-93.261414,44.975677,150,1,5,-91.96,-10.44,18.7,-89.67,-80.67,105.4,1.79,14.0,['15']
-93.261414,44.975681,150,1,5,-91.75999999999999,-10.43,16.34,-91.5,-81.58500000000001,105.19999999999999,2.065,14.0,"['15', '15']"
-93.261414,44.975685,150,1,5,-89.525,-10.41,19.205,-88.5,-78.33500000000001,102.5,2.135,14.0,"['15', '15']"
-93.261414,44.975693,150,1,5,-91.07,-10.41,20.02,-88.67,-78.0,103.6,0.42,14.0,['15']
-93.261414,44.975727,300,1,5,-88.24,-10.4,20.45,-85.0,-75.0,101.8,0.0,13.0,['8']
-93.261414,44.975731,300,1,5,-86.955,-10.42,19.91,-85.33500000000001,-77.83,101.0,5.115,13.0,"['8', '8']"
-93.261414,44.975746,120,1,5,-90.96,-10.43,16.46,-88.0,-79.0,105.0,4.19,11.67,['8']
-93.261414,44.97575,120,1,5,-93.41,-10.51,14.555,-88.8,-81.8,111.0,0.0,11.0,['8']
-93.261414,44.97575,120,1,12,-90.59,-10.47,14.27,-89.33,-80.0,106.0,0.0,11.0,['8']
-93.261414,44.975754,120,1,5,-90.535,-10.445,15.725,-89.5,-82.8125,105.14500000000001,0.77,12.335,"['8', '8']"
-93.261414,44.975769,300,1,5,-97.21999999999998,-10.526666666666667,10.81,-96.66666666666667,-91.0,112.16666666666667,4.9,10.0,"['9', '9', '9']"
-93.261414,44.975773,300,1,5,-101.63,-10.68,5.7,-102.0,-92.0,120.33,2.79,9.0,['9']
-93.261414,44.975773,300,1,12,-101.53,-11.1,9.69,-97.33,-87.0,112.4,0.0,10.83,['9']
-93.261414,44.975777,150,1,5,-97.45,-10.62,18.99,-94.33,-86.0,110.0,0.75,12.83,['15']
-93.261414,44.97578,150,1,5,-97.775,-10.605,12.41,-95.5,-85.0,110.1,2.1799999999999997,12.625,"['15', '15']"
-93.261414,44.97578,150,1,12,-96.59,-10.55,13.56,-94.0,-83.0,109.0,2.68,13.8,['15']
-93.261414,44.975784,150,1,12,-95.8,-10.605,12.760000000000002,-94.5,-84.33500000000001,109.5,6.855,13.0,"['15', '15']"
-93.261414,44.975784,180,1,12,-92.2,-10.52,12.83,-94.0,-83.5,106.4,3.66,14.0,['15']
-93.261414,44.975788,180,1,12,-93.82666666666667,-10.51,16.63,-90.94333333333333,-79.89,105.39999999999999,0.12,14.0,"['15', '15', '15']"
-93.261414,44.975792,150,1,12,-94.32,-10.47,12.38,-94.0,-83.5,108.2,2.33,14.0,['15']
-93.261414,44.975792,180,1,12,-96.05,-10.51,11.03,-95.67,-83.33,108.4,6.86,13.6,['15']
-93.261414,44.975838,300,1,5,-92.27,-10.53,21.43,-85.0,-77.0,103.6,0.0,14.0,['10']
-93.261414,44.975838,300,1,12,-88.03,-10.44,21.98,-83.5,-74.0,100.6,0.0,14.0,['10']
-93.261414,44.975845,120,1,5,-100.82,-10.68,7.69,-99.0,-93.0,118.6,8.68,10.0,['9']
-93.261414,44.975849,120,1,5,-100.32499999999999,-10.64,7.865,-99.75,-93.0,115.0,4.140000000000001,10.5,"['9', '9']"
