Lon,Lat,GPS Head,PCI255_4_mean,PCI255_5_mean,PCI255_10_mean,PCI255_11_mean,PCI255_12_mean,PCI255_13_mean,PCI255_20_mean,PCI255_21_mean,PCI255_26_mean,PCI255_27_mean,PCI255_28_mean,PCI255_29_mean,PCI255_cell_mean,PCI255_4_max,PCI255_5_max,PCI255_10_max,PCI255_11_max,PCI255_12_max,PCI255_13_max,PCI255_20_max,PCI255_21_max,PCI255_26_max,PCI255_27_max,PCI255_28_max,PCI255_29_max,PCI255_cell_max,PCI255_4_min,PCI255_5_min,PCI255_10_min,PCI255_11_min,PCI255_12_min,PCI255_13_min,PCI255_20_min,PCI255_21_min,PCI255_26_min,PCI255_27_min,PCI255_28_min,PCI255_29_min,PCI255_cell_min,PCI255_4_std,PCI255_5_std,PCI255_10_std,PCI255_11_std,PCI255_12_std,PCI255_13_std,PCI255_20_std,PCI255_21_std,PCI255_26_std,PCI255_27_std,PCI255_28_std,PCI255_29_std,PCI255_cell_std,PCI255_4_count,PCI255_5_count,PCI255_10_count,PCI255_11_count,PCI255_12_count,PCI255_13_count,PCI255_20_count,PCI255_21_count,PCI255_26_count,PCI255_27_count,PCI255_28_count,PCI255_29_count,PCI255_cell_count,run
-93.261612,44.975323,270,,,,-118.7,,,,,,,,,-119.51,,,,-118.7,,,,,,,,,-119.51,,,,-118.7,,,,,,,,,-119.51,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['13']
-93.261612,44.975334,240,,,,-119.8,,,,,,,,,-119.8,,,,-119.8,,,,,,,,,-119.8,,,,-119.8,,,,,,,,,-119.8,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['7']
-93.261612,44.975338,240,,,,-119.8,,,,,,,,,-119.8,,,,-119.8,,,,,,,,,-119.8,,,,-119.8,,,,,,,,,-119.8,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['7']
-93.261612,44.975342,240,,,,-122.385,,,,,,,,,-122.385,,,,-121.3,,,,,,,,,-121.3,,,,-123.47,,,,,,,,,-123.47,,,,1.2528500841414925,,,,,,,,,1.2528500841414925,0,0,0,4,0,0,0,0,0,0,0,0,4,"['7', '7', '7', '7']"
-93.261612,44.975365,210,,,,-119.95,,,,,,,,,-119.86,,,,-119.95,,,,,,,,,-119.86,,,,-119.95,,,,,,,,,-119.86,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975368,210,,,,-118.465,,,-120.91,,,,,,-118.22000000000001,,,,-118.43,,,-120.91,,,,,,-117.93,,,,-118.5,,,-120.91,,,,,,-118.37,,,,0.0494974746830535,,,,,,,,,0.2511971337416004,0,0,0,2,0,0,1,0,0,0,0,0,3,"['19', '19', '19']"
-93.261612,44.975372,210,,,,-117.35,,,,,,,,,-117.32,,,,-117.35,,,,,,,,,-117.32,,,,-117.35,,,,,,,,,-117.32,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975391,180,,,,-122.76,,,,,,,,,-122.765,,,,-122.73,,,,,,,,,-122.74,,,,-122.83,,,,,,,,,-122.8,,,,0.04760952285694386,,,,,,,,,0.025166114784236943,0,0,0,4,0,0,0,0,0,0,0,0,4,"['19', '19', '19', '19']"
-93.261612,44.975395,180,,,,-123.25333333333333,,,,,,,,,-123.05333333333333,,,,-122.96,,,,,,,,,-122.91,,,,-123.4,,,,,,,,,-123.25,,,,0.25403411844344015,,,,,,,,,0.17616280348965077,0,0,0,3,0,0,0,0,0,0,0,0,3,"['19', '19', '19']"
-93.261612,44.975395,240,,,,-119.84,,,,,,,,,-119.84,,,,-119.84,,,,,,,,,-119.84,,,,-119.84,,,,,,,,,-119.84,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261612,44.975399,180,,,,-124.42166666666667,,,-121.23875000000001,,,-142.97,,,-122.42800000000001,,,,-123.04,,,-118.91,,,-142.97,,,-118.9,,,,-129.92,,,-127.88,,,-142.97,,,-129.39,,,,2.749010124875244,,,2.7545932419454298,,,,,,2.7882334397043773,0,0,0,6,0,0,8,0,0,1,0,0,15,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19']"
-93.261612,44.975399,240,,,,-119.83999999999999,,,,,,,,,-119.83999999999999,,,,-119.84,,,,,,,,,-119.84,,,,-119.84,,,,,,,,,-119.84,,,,0.0,,,,,,,,,0.0,0,0,0,3,0,0,0,0,0,0,0,0,3,"['15', '15', '15']"
-93.261612,44.975399,270,,,,-117.175,,,,,,,,,-116.99000000000001,,,,-116.67,,,,,,,,,-116.68,,,,-118.5,,,,,,,,,-117.72,,,,0.8856071363759525,,,,,,,,,0.490645832891026,0,0,0,4,0,0,0,0,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261612,44.975403,180,,,,,,,-121.78999999999999,,,,,,-121.775,,,,,,,-121.07,,,,,,-121.06,,,,,,,-122.51,,,,,,-122.49,,,,,,,1.018233764908632,,,,,,1.0111626970967629,0,0,0,0,0,0,2,0,0,0,0,0,2,"['19', '19']"
-93.261612,44.975422,90,,,,,,,-118.185,,,,,,-118.19,,,,,,,-118.18,,,,,,-118.18,,,,,,,-118.19,,,,,,-118.2,,,,,,,0.007071067811859044,,,,,,0.014142135623723113,0,0,0,0,0,0,2,0,0,0,0,0,2,"['8', '8']"
-93.261612,44.975422,120,,,,,,,-118.485,,,,,,-118.495,,,,,,,-118.22,,,,,,-118.28,,,,,,,-118.75,,,,,,-118.71,,,,,,,0.37476659402887097,,,,,,0.30405591591021525,0,0,0,0,0,0,2,0,0,0,0,0,2,"['8', '8']"
-93.261612,44.97543,210,,,,-105.92250000000001,,,,,,,,,-105.9175,,,,-105.0,,,,,,,,,-104.97,,,,-106.85,,,,,,,,,-106.88,,,,0.755308987545273,,,,,,,,,0.7818940678463663,0,0,0,4,0,0,0,0,0,0,0,0,4,"['19', '19', '19', '19']"
-93.261612,44.975433,210,,,,-109.2,,,,,,,,,-109.04,,,,-109.2,,,,,,,,,-109.04,,,,-109.2,,,,,,,,,-109.04,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975445,240,-114.98,,,-107.56,-124.46,,-110.11,,,,,,-106.83,-114.98,,,-107.56,-124.46,,-110.11,,,,,,-106.83,-114.98,,,-107.56,-124.46,,-110.11,,,,,,-106.83,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,0,0,1,['15']
-93.261612,44.975449,240,-112.1825,,,-105.65749999999998,-122.4325,,-110.20249999999999,,,,,,-105.65249999999999,-110.09,,,-105.34,-121.48,,-109.27,,,,,,-105.33,-114.84,,,-105.88,-123.8,,-110.82,,,,,,-105.88,2.003519819384543,,,0.24904818810823728,0.9771855845573334,,0.6712364213399972,,,,,,0.2543455654550804,4,0,0,4,4,0,4,0,0,0,0,0,4,"['15', '15', '15', '15']"
-93.261612,44.97546,240,,,,-114.76333333333332,,,-115.34,,,,,,-114.7,,,,-114.75,,,-115.34,,,,,,-114.65,,,,-114.77,,,-115.34,,,,,,-114.73,,,,0.01154700538379227,,,,,,,,,0.034641016151371336,0,0,0,3,0,0,1,0,0,0,0,0,4,"['7', '7', '7', '7']"
-93.261612,44.975464,210,,,,-114.2,,,,,,,,,-114.19,,,,-114.2,,,,,,,,,-114.19,,,,-114.2,,,,,,,,,-114.19,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261612,44.975464,240,,,,-115.1,,,,,,,,,-115.1,,,,-115.1,,,,,,,,,-115.1,,,,-115.1,,,,,,,,,-115.1,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['7']
-93.261612,44.975468,210,,,,-112.96,,,,,,,,,-112.86,,,,-112.96,,,,,,,,,-112.86,,,,-112.96,,,,,,,,,-112.86,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261612,44.975471,210,,,,-112.55250000000001,,,,,,,,,-112.57499999999999,,,,-110.6,,,,,,,,,-110.64,,,,-114.73,,,,,,,,,-114.68,,,,1.774849758899797,,,,,,,,,1.725678610479564,0,0,0,4,0,0,0,0,0,0,0,0,4,"['15', '15', '15', '15']"
-93.261612,44.975491,60,,,,-114.3625,,,,,,,,,-114.58,,,,-113.0,,,,,,,,,-113.13,,,,-115.63,,,,,,,,,-115.66,,,,1.465636949133946,,,,,,,,,1.269356792500305,0,0,0,4,0,0,0,0,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261612,44.975491,270,-99.576,,,-94.034,-114.548,,-97.23999999999998,,,,,,-94.034,-96.16,,,-90.33,-112.64,,-93.24,,,,,,-90.33,-101.74,,,-96.2,-115.91,,-100.0,,,,,,-96.2,2.4402213014396934,,,2.661621686115446,1.6001624917488821,,3.117787677183933,,,,,,2.661621686115446,5,0,0,5,5,0,5,0,0,0,0,0,5,"['15', '15', '15', '15', '15']"
-93.261612,44.975494,60,,,,-112.96,,,,,,,,,-113.01,,,,-112.96,,,,,,,,,-113.01,,,,-112.96,,,,,,,,,-113.01,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['10']
-93.261612,44.975494,210,,,,-107.47,,,,,,,,,-107.48,,,,-107.47,,,,,,,,,-107.48,,,,-107.47,,,,,,,,,-107.48,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261612,44.975498,210,,,,-108.3025,,,,,,,,,-108.29,,,,-107.52,,,,,,,,,-107.55,,,,-110.05,,,,,,,,,-109.59,,,,1.1911723916657406,,,,,,,,,0.9182592226599294,0,0,0,4,0,0,0,0,0,0,0,0,4,"['15', '15', '15', '15']"
-93.261612,44.975521,300,-101.94,,,-95.225,-114.8325,,-98.91749999999999,,,,,,-95.225,-100.3,,,-94.05,-112.92,,-97.25,,,,,,-94.05,-105.56,,,-97.26,-116.86,,-102.16,,,,,,-97.26,2.4615306890902944,,,1.449793088685422,1.6136371959024687,,2.2156169193552726,,,,,,1.449793088685422,4,0,0,4,4,0,4,0,0,0,0,0,4,"['15', '15', '15', '15']"
-93.261612,44.975525,300,-108.535,,,-99.245,-116.885,,-109.1,,,,,,-99.245,-107.79,,,-98.49,-116.79,,-109.02,,,,,,-98.49,-109.28,,,-100.0,-116.98,,-109.18,,,,,,-100.0,1.0535891039679572,,,1.0677312395916954,0.13435028842544242,,0.11313708498986026,,,,,,1.0677312395916954,2,0,0,2,2,0,2,0,0,0,0,0,2,"['15', '15']"
-93.261612,44.975529,150,,,,-121.506,,,-125.26400000000001,,,,,,-123.09799999999998,,,,-120.27,,,-123.02,,,,,,-120.05,,,,-122.81,,,-126.05,,,,,,-125.59,,,,0.9806273502202586,,,1.2630637355256464,,,,,,2.003823012809931,0,0,0,5,0,0,5,0,0,0,0,0,10,"['18', '18', '18', '18', '18', '18', '18', '18', '18', '18']"
-93.261612,44.975533,150,,,,-123.66,,,,,,,,,-123.03,,,,-123.66,,,,,,,,,-123.03,,,,-123.66,,,,,,,,,-123.03,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['18']
-93.261612,44.975605,0,,,,,,,-123.1,,,,,,-122.61,,,,,,,-123.1,,,,,,-122.61,,,,,,,-123.1,,,,,,-122.61,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['15']
-93.261612,44.975605,30,,,,-121.22,,,,,,,,,-121.05,,,,-121.22,,,,,,,,,-121.05,,,,-121.22,,,,,,,,,-121.05,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975609,30,,,,-121.52,,,-120.74000000000001,,,,,,-120.58777777777777,,,,-120.26,,,-118.12,,,,,,-118.06,,,,-124.43,,,-124.41,,,,,,-123.75,,,,1.9543967526238601,,,2.6231755564582424,,,,,,1.7092233453953405,0,0,0,4,0,0,5,0,0,0,0,0,9,"['19', '19', '19', '19', '15', '15', '15', '15', '15']"
-93.261612,44.975647,210,,,,-109.12,,,-112.63,,,,,,-109.975,,,,-109.12,,,-112.63,,,,,,-109.12,,,,-109.12,,,-112.63,,,,,,-110.83,,,,,,,,,,,,,1.2091525958289968,0,0,0,1,0,0,1,0,0,0,0,0,2,"['19', '19']"
-93.261612,44.975651,90,,,,-115.4575,,,-116.57,,,,,,-115.54400000000001,,,,-114.09,,,-116.57,,,,,,-114.06,,,,-116.35,,,-116.57,,,,,,-116.27,,,,1.0932939525428045,,,,,,,,,0.9691903837740037,0,0,0,4,0,0,1,0,0,0,0,0,5,"['15', '15', '15', '15', '15']"
-93.261612,44.975651,210,,,,-108.09666666666665,,,,,,,,,-108.08,,,,-107.32,,,,,,,,,-107.3,,,,-108.95,,,,,,,,,-108.93,,,,0.8177000264970861,,,,,,,,,0.8172514912803857,0,0,0,3,0,0,0,0,0,0,0,0,3,"['19', '19', '19']"
-93.261612,44.975655,210,,,,-109.95,,,,,,,,,-109.89,,,,-109.95,,,,,,,,,-109.89,,,,-109.95,,,,,,,,,-109.89,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975689,180,,,,-98.685,,,,,,,,,-97.88,,,,-98.64,,,,,,,,,-97.71,,,,-98.73,,,,,,,,,-98.05,,,,0.06363961030679169,,,,,,,,,0.24041630560342858,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
-93.261612,44.975693,180,,,,-99.81,,,,,,,,,-99.69,,,,-99.4,,,,,,,,,-99.3,,,,-100.22,,,,,,,,,-100.08,,,,0.5798275605729641,,,,,,,,,0.5515432893255079,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
-93.261612,44.975697,150,,,,-96.14,,,,,,,,,-96.2,,,,-96.14,,,,,,,,,-96.2,,,,-96.14,,,,,,,,,-96.2,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['10']
-93.261612,44.975697,180,,,,-97.72,,,,,,,,,-98.87,,,,-97.72,,,,,,,,,-98.87,,,,-97.72,,,,,,,,,-98.87,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['10']
-93.261612,44.9757,150,,,,-98.91499999999999,,,,,,,,,-97.985,,,,-98.73,,,,,,,,,-97.0,,,,-99.1,,,,,,,,,-98.97,,,,0.2616295090390107,,,,,,,,,1.3930003589374977,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
-93.261612,44.975704,150,,,,-99.515,,,,,,,,,-99.015,,,,-99.2,,,,,,,,,-98.81,,,,-99.83,,,,,,,,,-99.22,,,,0.4454772721475217,,,,,,,,,0.28991378028648207,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
-93.261612,44.975708,150,,,,-99.985,,,,,,,,,-100.185,,,,-99.56,,,,,,,,,-99.74,,,,-100.41,,,,,,,,,-100.63,,,,0.6010407640085614,,,,,,,,,0.6293250352560227,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
-93.261612,44.975712,30,,,,-119.485,,,-121.73333333333335,,,,,,-119.756,,,,-118.81,,,-119.12,,,,,,-117.99,,,,-120.16,,,-126.67,,,,,,-122.63,,,,0.9545941546018352,,,4.277736940642023,,,,,,1.8095386152276525,0,0,0,2,0,0,3,0,0,0,0,0,5,"['19', '19', '19', '19', '19']"
-93.261612,44.975712,150,,,,-98.83666666666666,,,,,,,,,-99.16333333333334,,,,-98.61,,,,,,,,,-98.72,,,,-99.13,,,,,,,,,-99.73,,,,0.26633312473916854,,,,,,,,,0.5161718060232823,0,0,0,3,0,0,0,0,0,0,0,0,3,"['10', '10', '10']"
-93.261612,44.975716,0,,,,-117.67,,,,,,,,,-116.2,,,,-117.67,,,,,,,,,-116.2,,,,-117.67,,,,,,,,,-116.2,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975716,30,,,,-123.48,,,,,,,,,-118.68,,,,-121.26,,,,,,,,,-118.02,,,,-125.7,,,,,,,,,-119.34,,,,3.1395541084682694,,,,,,,,,0.933380951166253,0,0,0,2,0,0,0,0,0,0,0,0,2,"['19', '19']"
-93.261612,44.975716,150,,,,-101.17500000000001,,,,,,,,,-100.805,,,,-100.26,,,,,,,,,-100.66,,,,-102.09,,,,,,,,,-100.95,,,,1.2940054095713858,,,,,,,,,0.20506096654410824,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
-93.261612,44.975719,0,,,,-117.04,,,-117.34,,,,,,-116.62,,,,-117.04,,,-117.33,,,,,,-116.38,,,,-117.04,,,-117.35,,,,,,-117.07,,,,,,,0.014142135623723113,,,,,,0.39000000000000046,0,0,0,1,0,0,2,0,0,0,0,0,3,"['19', '19', '19']"
-93.261612,44.975723,0,,,,-116.92,,,,,,,,,-116.69,,,,-116.92,,,,,,,,,-116.69,,,,-116.92,,,,,,,,,-116.69,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261612,44.975731,210,,,,-110.872,,,,,,,,,-111.218,,,,-106.7,,,,,,,,,-107.4,,,,-113.45,,,,,,,,,-113.2,,,,3.3559901668509067,,,,,,,,,2.699762952557129,0,0,0,5,0,0,0,0,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.261612,44.975735,210,,,,,,,-122.48,,,,,,-120.96,,,,,,,-122.48,,,,,,-120.96,,,,,,,-122.48,,,,,,-120.96,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['19']
-93.261612,44.975739,210,,,,-122.035,,,,,,,,,-121.19,,,,-121.98,,,,,,,,,-120.93,,,,-122.09,,,,,,,,,-121.45,,,,0.0777817459305148,,,,,,,,,0.3676955262170069,0,0,0,2,0,0,0,0,0,0,0,0,2,"['19', '19']"
-93.261612,44.975742,210,,,,,,,-121.3,,,,,,-121.25,,,,,,,-121.3,,,,,,-121.25,,,,,,,-121.3,,,,,,-121.25,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['19']
-93.261612,44.975746,210,,,,-122.38,,,-124.41,,,,,,-122.515,,,,-122.38,,,-124.41,,,,,,-121.37,,,,-122.38,,,-124.41,,,,,,-123.66,,,,,,,,,,,,,1.6192745289171881,0,0,0,1,0,0,1,0,0,0,0,0,2,"['19', '1']"
-93.261612,44.97575,210,,,,,,,-120.48374999999999,,,,,,-120.30999999999999,,,,,,,-118.62,,,,,,-118.59,,,,,,,-121.8,,,,,,-121.8,,,,,,,1.1889723954503137,,,,,,1.1898619367688956,0,0,0,0,0,0,8,0,0,0,0,0,8,"['1', '1', '1', '1', '1', '1', '1', '1']"
-93.261612,44.975754,120,,,,-116.46,,,,,,,,,-115.73,,,,-116.46,,,,,,,,,-115.73,,,,-116.46,,,,,,,,,-115.73,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261612,44.975754,210,,,,,,,-118.71,,,,,,-118.685,,,,,,,-118.71,,,,,,-118.64,,,,,,,-118.71,,,,,,-118.73,,,,,,,0.0,,,,,,0.06363961030679169,0,0,0,0,0,0,2,0,0,0,0,0,2,"['1', '1']"
-93.261612,44.975758,120,,,,-114.53,,,,,,,,,-113.8,,,,-114.53,,,,,,,,,-113.8,,,,-114.53,,,,,,,,,-113.8,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261612,44.975758,210,,,,,,,-118.94,,,,,,-118.94,,,,,,,-118.94,,,,,,-118.94,,,,,,,-118.94,,,,,,-118.94,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['1']
-93.261612,44.975761,210,,,,,,,-122.04,,,,,,-122.04,,,,,,,-120.15,,,,,,-120.15,,,,,,,-122.99,,,,,,-122.99,,,,,,,1.636795650043094,,,,,,1.636795650043094,0,0,0,0,0,0,3,0,0,0,0,0,3,"['1', '1', '1']"
-93.261612,44.975792,90,,,,,,,-112.27,,,,,,-109.67,,,,,,,-112.27,,,,,,-109.67,,,,,,,-112.27,,,,,,-109.67,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['8']
-93.261612,44.975857,300,,,,-110.2,,,,,,,,,-110.19,,,,-110.2,,,,,,,,,-110.19,,,,-110.2,,,,,,,,,-110.19,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['8']
-93.261612,44.975861,300,,,,,,,-108.5,,,,,,-108.2,,,,,,,-108.5,,,,,,-108.2,,,,,,,-108.5,,,,,,-108.2,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['8']
-93.261612,44.975861,330,,,,-105.03799999999998,,,-107.27,,,,,,-105.00333333333333,,,,-104.08,,,-107.27,,,,,,-103.91,,,,-107.23,,,-107.27,,,,,,-107.16,,,,1.292195805596043,,,,,,,,,1.1645371040317523,0,0,0,5,0,0,1,0,0,0,0,0,6,"['8', '8', '8', '8', '8', '8']"
-93.261612,44.975864,330,,,,-104.765,,,,,,,,,-104.59,,,,-104.24,,,,,,,,,-104.23,,,,-105.29,,,,,,,,,-104.95,,,,0.7424621202458829,,,,,,,,,0.5091168824543134,0,0,0,2,0,0,0,0,0,0,0,0,2,"['8', '8']"
-93.261612,44.975937,300,,,,-109.18,,,,,,,,,-106.03,,,,-109.18,,,,,,,,,-106.03,,,,-109.18,,,,,,,,,-106.03,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['10']
-93.261612,44.975941,300,,,,-107.2825,,,,,,,,,-105.8825,,,,-106.18,,,,,,,,,-105.57,,,,-109.18,,,,,,,,,-106.51,,,,1.4069440879674884,,,,,,,,,0.4349233648970117,0,0,0,4,0,0,0,0,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261612,44.975941,330,-104.25,,,-93.6125,,-107.05,-93.1075,,-108.125,-101.06499999999998,,,-92.59,-104.25,,,-91.23,,-107.05,-90.45,,-107.7,-99.21,,,-90.07,-104.25,,,-95.18,,-107.05,-94.77,,-108.55,-102.84,,,-94.15,,,,1.8053323793695153,,,1.8631223792333047,,0.6010407640085614,1.7749084483431792,,,1.7622901766357022,1,0,0,4,0,1,4,0,2,4,0,0,4,"['9', '9', '9', '9']"
-93.261612,44.975979,120,,,,-117.35,,,-120.695,,,,,,-119.29,,,,-117.35,,,-120.68,,,,,,-117.95,,,,-117.35,,,-120.71,,,,,,-120.3,,,,,,,0.021213203435592205,,,,,,1.209255969594532,0,0,0,1,0,0,2,0,0,0,0,0,3,"['9', '9', '9']"
-93.261612,44.975983,120,,,,-116.10499999999999,,,,,,,,,-115.63499999999999,,,,-115.75,,,,,,,,,-115.33,,,,-116.46,,,,,,,,,-115.94,,,,0.5020458146424392,,,,,,,,,0.4313351365237886,0,0,0,2,0,0,0,0,0,0,0,0,2,"['9', '9']"
-93.261604,44.975182,240,,,,,,-123.95,,,,,,,-123.95,,,,,,-123.95,,,,,,,-123.95,,,,,,-123.95,,,,,,,-123.95,,,,,,0.0,,,,,,,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.261604,44.975235,30,,,,,,,-123.505,,,,,,-123.31,,,,,,,-123.31,,,,,,-123.2,,,,,,,-123.7,,,,,,-123.42,,,,,,,0.2757716446627489,,,,,,0.15556349186103965,0,0,0,0,0,0,2,0,0,0,0,0,2,"['19', '19']"
-93.261604,44.975269,240,,,,-118.16,,,,,,,,,-118.25999999999999,,,,-117.79,,,,,,,,,-118.16,,,,-118.53,,,,,,,,,-118.36,,,,0.5232590180780465,,,,,,,,,0.14142135623731653,0,0,0,2,0,0,0,0,0,0,0,0,2,"['19', '19']"
-93.261604,44.975281,300,,,,-116.53,,,,,,,,,-116.03,,,,-116.53,,,,,,,,,-116.03,,,,-116.53,,,,,,,,,-116.03,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['8']
-93.261604,44.975285,300,,,,,,-116.01,,,,,,,-115.94,,,,,,-116.01,,,,,,,-115.94,,,,,,-116.01,,,,,,,-115.94,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,['8']
-93.261604,44.975288,300,,,-102.53999999999999,-99.66,,-98.37,-103.71,,-103.77,,,,-98.105,,,-102.3,-99.63,,-98.3,-103.71,,-103.77,,,,-98.06,,,-102.78,-99.69,,-98.44,-103.71,,-103.77,,,,-98.15,,,0.33941125496955066,0.04242640687119446,,0.09899494936612208,,,,,,,0.06363961030679169,0,0,2,2,0,2,1,0,1,0,0,0,2,"['11', '11']"
-93.261604,44.975311,150,,,,-127.46000000000001,,,,,,,,,-127.28999999999999,,,,-127.4,,,,,,,,,-127.27,,,,-127.52,,,,,,,,,-127.31,,,,0.08485281374238389,,,,,,,,,0.028284271247471345,0,0,0,2,0,0,0,0,0,0,0,0,2,"['15', '15']"
-93.261604,44.975315,30,,,,-119.84,,,-136.24,,,,,,-119.63333333333333,,,,-118.76,,,-136.24,,,,,,-118.35,,,,-120.92,,,-136.24,,,,,,-120.68,,,,1.5273506473629404,,,,,,,,,1.1828919364563077,0,0,0,2,0,0,1,0,0,0,0,0,3,"['19', '19', '19']"
-93.261604,44.975323,210,-120.45,,,-116.21,,,,,,,,,-117.67500000000001,-120.45,,,-116.21,,,,,,,,,-116.48,-120.45,,,-116.21,,,,,,,,,-118.87,,,,,,,,,,,,,1.689985207035854,1,0,0,1,0,0,0,0,0,0,0,0,2,"['19', '19']"
-93.261604,44.975323,270,,,,-118.81,,,,,,,,,-119.62,,,,-118.81,,,,,,,,,-119.62,,,,-118.81,,,,,,,,,-119.62,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['13']
-93.261604,44.975327,210,,,,-123.47,,,,,,,,,-123.21,,,,-123.47,,,,,,,,,-123.21,,,,-123.47,,,,,,,,,-123.21,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261604,44.975327,270,-124.82,,,,,,,,,,,,-122.33,-124.82,,,,,,,,,,,,-122.33,-124.82,,,,,,,,,,,,-122.33,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,['13']
-93.261604,44.975346,210,,,,-123.47,,,,,,,,,-123.47,,,,-123.47,,,,,,,,,-123.47,,,,-123.47,,,,,,,,,-123.47,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['7']
-93.261604,44.975372,210,,,,-119.0,,,,,,,,,-119.0,,,,-119.0,,,,,,,,,-119.0,,,,-119.0,,,,,,,,,-119.0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261604,44.975376,210,,,,-118.89,,,,,,,,,-118.89,,,,-118.89,,,,,,,,,-118.89,,,,-118.89,,,,,,,,,-118.89,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261604,44.975391,180,,,,-122.73,,,,,,,,,-122.73,,,,-122.73,,,,,,,,,-122.73,,,,-122.73,,,,,,,,,-122.73,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261604,44.975399,240,,,,-119.84,,,,,,,,,-119.84,,,,-119.84,,,,,,,,,-119.84,,,,-119.84,,,,,,,,,-119.84,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['15']
-93.261604,44.975399,270,,,,-117.875,,,,,,,,,-117.58,,,,-117.06,,,,,,,,,-117.14,,,,-118.69,,,,,,,,,-118.02,,,,1.1525840533340692,,,,,,,,,0.6222539674441586,0,0,0,2,0,0,0,0,0,0,0,0,2,"['10', '10']"
