Lon,Lat,GPS Head,PCI1_4_mean,PCI1_5_mean,PCI1_10_mean,PCI1_11_mean,PCI1_12_mean,PCI1_13_mean,PCI1_26_mean,PCI1_28_mean,PCI1_29_mean,PCI1_cell_mean,PCI1_20_mean,PCI1_21_mean,PCI1_27_mean,PCI1_4_max,PCI1_5_max,PCI1_10_max,PCI1_11_max,PCI1_12_max,PCI1_13_max,PCI1_26_max,PCI1_28_max,PCI1_29_max,PCI1_cell_max,PCI1_20_max,PCI1_21_max,PCI1_27_max,PCI1_4_min,PCI1_5_min,PCI1_10_min,PCI1_11_min,PCI1_12_min,PCI1_13_min,PCI1_26_min,PCI1_28_min,PCI1_29_min,PCI1_cell_min,PCI1_20_min,PCI1_21_min,PCI1_27_min,PCI1_4_std,PCI1_5_std,PCI1_10_std,PCI1_11_std,PCI1_12_std,PCI1_13_std,PCI1_26_std,PCI1_28_std,PCI1_29_std,PCI1_cell_std,PCI1_20_std,PCI1_21_std,PCI1_27_std,PCI1_4_count,PCI1_5_count,PCI1_10_count,PCI1_11_count,PCI1_12_count,PCI1_13_count,PCI1_26_count,PCI1_28_count,PCI1_29_count,PCI1_cell_count,PCI1_20_count,PCI1_21_count,PCI1_27_count,run
-93.26162,44.975788,90,,-97.84200000000001,-106.86,,-97.362,-107.4075,,-106.85,,-96.284,,-109.37,,,-95.72,-104.94,,-94.84,-105.66,,-106.85,,-93.59,,-109.17,,,-101.53,-109.37,,-99.83,-108.35,,-106.85,,-99.98,,-109.57,,,2.5233053719278606,2.273169593321185,,2.2571929470029763,1.1987597757682698,,,,2.4603211172527852,,0.28284271247460796,,0,5,3,0,5,4,0,1,0,5,0,2,0,"['8', '8', '8', '8', '8']"
-93.26162,44.975864,330,,-95.65,-96.43,,-95.7,-95.21,,,,-94.72,,,,,-95.65,-96.43,,-95.7,-95.21,,,,-94.72,,,,,-95.65,-96.43,,-95.7,-95.21,,,,-94.72,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['8']
-93.26162,44.975868,330,,-95.2,-95.53333333333335,,-96.21,-93.56333333333333,,,,-93.46666666666665,,,,,-94.43,-95.37,,-96.08,-92.85,,,,-92.83,,,,,-96.07,-95.76,,-96.3,-94.54,,,,-94.34,,,,,0.8245604889879167,0.20256686138985466,,0.11532562594671321,0.875233302230522,,,,0.7823255929172522,,,,0,3,3,0,3,3,0,0,0,3,0,0,0,"['8', '8', '8']"
-93.26162,44.975872,330,,-94.15,-91.91,,-93.535,-92.635,,,,-91.24000000000001,,,,,-94.1,-91.27,,-93.02,-91.68,,,,-90.95,,,,,-94.2,-92.55,,-94.05,-93.59,,,,-91.53,,,,,0.0707106781186658,0.9050966799187816,,0.7283199846221448,1.3505739520663034,,,,0.4101219330882014,,,,0,2,2,0,2,2,0,0,0,2,0,0,0,"['8', '8']"
-93.26162,44.975941,300,,-103.6075,-106.0275,,-102.8275,-104.8575,,,,-102.2925,,,,,-101.84,-105.34,,-100.29,-103.4,,,,-100.21,,,,,-105.69,-106.55,,-104.82,-105.94,,,,-104.57,,,,,1.8234285471788167,0.5631681217303949,,1.8888510617127303,1.1121862853557036,,,,1.8596482642335015,,,,0,4,4,0,4,4,0,0,0,4,0,0,0,"['10', '10', '10', '10']"
-93.26162,44.975945,300,,-106.38,-107.49,,-105.23,-111.87,,,,-110.995,,,,,-106.38,-107.49,,-105.23,-106.41,,,,-105.13,,,,,-106.38,-107.49,,-105.23,-117.33,,,,-116.86,,,,,,,,,7.721606050557095,,,,8.2943625433182,,,,0,1,1,0,1,2,0,0,0,2,0,0,0,"['10', '9']"
-93.26162,44.975945,330,,,,,,-117.32,,,,-116.69,,,,,,,,,-117.32,,,,-116.69,,,,,,,,,-117.32,,,,-116.69,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,['9']
-93.26162,44.975948,300,,-117.72,,,,-118.88,,,,-117.06666666666666,,,,,-117.72,,,,-118.88,,,,-116.38,,,,,-117.72,,,,-118.88,,,,-117.42,,,,,,,,,0.0,,,,0.5947548514584257,,,,0,1,0,0,0,2,0,0,0,3,0,0,0,"['9', '9', '9']"
-93.26162,44.975948,330,,-106.59,-109.53999999999999,,-107.95,-107.24000000000001,,,,-106.235,,,,,-106.55,-109.27,,-107.01,-106.94,,,,-106.1,,,,,-106.63,-109.81,,-108.89,-107.54,,,,-106.37,,,,,0.05656854249492762,0.3818376618407451,,1.3293607486307062,0.4242640687119295,,,,0.19091883092037507,,,,0,2,2,0,2,2,0,0,0,2,0,0,0,"['10', '10']"
-93.26162,44.975952,300,,-117.63,,,,,,,,-116.64,,,,,-117.63,,,,,,,,-116.64,,,,,-117.63,,,,,,,,-116.64,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,['9']
-93.26162,44.975952,330,,-106.92,,,,,,,,-106.84,,,,,-106.92,,,,,,,,-106.84,,,,,-106.92,,,,,,,,-106.84,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,['10']
-93.26162,44.975956,330,,,-114.08,,,,,,,-111.39,,,,,,-114.08,,,,,,,-111.39,,,,,,-114.08,,,,,,,-111.39,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,['10']
-93.26162,44.97596,330,,,,,-113.985,,,,,-112.525,,,,,,,,-113.86,,,,,-112.36,,,,,,,,-114.11,,,,,-112.69,,,,,,,,0.1767766952966369,,,,,0.23334523779155444,,,,0,0,0,0,2,0,0,0,0,2,0,0,0,"['10', '10']"
-93.26162,44.975964,330,,-112.27,,,-112.41,,,,,-111.91,,,,,-112.27,,,-112.41,,,,,-111.62,,,,,-112.27,,,-112.41,,,,,-112.2,,,,,,,,,,,,,0.41012193308819134,,,,0,1,0,0,1,0,0,0,0,2,0,0,0,"['10', '10']"
-93.26162,44.975986,120,,-102.3,,,-102.3,-110.45,,,,-101.39,,-112.89,,,-102.3,,,-102.3,-110.45,,,,-101.39,,-112.89,,,-102.3,,,-102.3,-110.45,,,,-101.39,,-112.89,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,1,0,1,0,['9']
-93.26162,44.97599,120,-114.55,-99.73,-109.12666666666667,,-101.19,-111.8,,-110.63,,-99.63,,,,-114.55,-98.85,-108.0,,-100.65,-111.8,,-110.63,,-98.77,,,,-114.55,-100.46,-111.06,,-102.07,-111.8,,-110.63,,-100.28,,,,,0.81541400527585,1.6819433204877456,,0.7686351540230207,,,,,0.776595132614162,,,,1,3,3,0,3,1,0,1,0,3,0,0,0,"['9', '9', '9']"
-93.26162,44.975994,120,,-99.965,-108.035,,-99.78,-108.47,,,,-99.19,,-109.74,,,-99.88,-107.16,,-99.2,-108.47,,,,-98.79,,-109.74,,,-100.05,-108.91,,-100.36,-108.47,,,,-99.59,,-109.74,,,0.12020815280170925,1.2374368670764582,,0.8202438661763928,,,,,0.565685424949241,,,,0,2,2,0,2,1,0,0,0,2,0,1,0,"['9', '9']"
-93.261612,44.975204,90,,,-109.49,-111.38,-113.52,-111.83,,,,-109.48,,,,,,-109.49,-111.38,-113.52,-111.83,,,,-109.48,,,,,,-109.49,-111.38,-113.52,-111.83,,,,-109.48,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,1,0,0,0,['8']
-93.261612,44.975227,30,-105.91,,-99.7,-108.95,,-102.06,,,,-99.7,,,,-105.91,,-99.7,-108.95,,-102.06,,,,-99.7,,,,-105.91,,-99.7,-108.95,,-102.06,,,,-99.7,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['19']
-93.261612,44.975231,30,-106.61666666666667,,-100.58,-108.55000000000001,,-101.16000000000001,,,,-100.39999999999999,,,,-105.59,,-100.05,-108.25,,-100.98,,,,-100.05,,,,-107.88,,-101.12,-108.92,,-101.41,,,,-100.64,,,,1.1631996102704514,,0.5350700888668701,0.34044089061098914,,0.2233830790368813,,,,0.31000000000000133,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['19', '19', '19']"
-93.261612,44.975235,30,-108.64,,-101.45,-108.75,,-102.41,,,,-101.26,,,,-108.64,,-101.45,-108.75,,-102.41,,,,-101.26,,,,-108.64,,-101.45,-108.75,,-102.41,,,,-101.26,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['19']
-93.261612,44.975269,240,-120.40333333333335,,-103.09666666666665,,,-105.35666666666667,,,-112.97333333333331,-102.80333333333333,,,,-118.55,,-100.88,,,-103.02,,,-110.02,-100.43,,,,-122.18,,-105.02,,,-106.74,,,-115.13,-104.78,,,,1.8162140108845553,,2.08552950910155,,,2.035002047501025,,,2.6465134296529333,2.2019612470098906,,,,3,0,3,0,0,3,0,0,3,3,0,0,0,"['19', '19', '19']"
-93.261612,44.975269,270,-118.095,,-104.595,,,-108.57499999999999,,,-116.505,-104.525,,,,-118.04,,-104.45,,,-108.52,,,-116.35,-104.41,,,,-118.15,,-104.74,,,-108.63,,,-116.66,-104.64,,,,0.07778174593052485,,0.20506096654409317,,,0.07778174593052485,,,0.21920310216783134,0.16263455967291376,,,,2,0,2,0,0,2,0,0,2,2,0,0,0,"['19', '19']"
-93.261612,44.975288,300,,,-119.13,,,,,,,-119.13,,,,,,-119.13,,,,,,,-119.13,,,,,,-119.13,,,,,,,-119.13,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,['8']
-93.261612,44.975288,330,,,-123.75,,,-124.53,,,,-123.7675,,,,,,-123.75,,,-123.65,,,,-122.5,,,,,,-123.75,,,-125.41,,,,-125.88,,,,,,0.0,,,1.2445079348883172,,,,1.5205563674743063,,,,0,0,2,0,0,2,0,0,0,4,0,0,0,"['11', '11', '11', '11']"
-93.261612,44.975292,330,,,-122.52,,,,,,,-122.36,,,,,,-122.52,,,,,,,-122.36,,,,,,-122.52,,,,,,,-122.36,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,['11']
-93.261612,44.975296,330,,,-122.37,,,,,,,-122.31,,,,,,-122.37,,,,,,,-122.31,,,,,,-122.37,,,,,,,-122.31,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,['11']
-93.261612,44.975307,30,-116.41,,-98.645,-116.88,,-99.93,,,-110.745,-98.62,,,,-116.41,,-98.63,-116.88,,-99.7,,,-110.45,-98.59,,,,-116.41,,-98.66,-116.88,,-100.16,,,-111.04,-98.65,,,,,,0.02121320343559723,,,0.3252691193458125,,,0.41719300090006545,0.04242640687119446,,,,1,0,2,1,0,2,0,0,2,2,0,0,0,"['19', '19']"
-93.261612,44.975311,30,-114.74,,-98.3,-114.66,,-100.13,,,-110.86000000000001,-98.3,,,,-114.74,,-97.92,-114.27,,-99.67,,,-110.2,-97.92,,,,-114.74,,-98.87,-115.05,,-100.63,,,-111.68,-98.87,,,,,,0.5026927491022762,0.5515432893255079,,0.4812483766206405,,,0.7528612089887525,0.5026927491022762,,,,1,0,3,2,0,3,0,0,3,3,0,0,0,"['19', '19', '19']"
-93.261612,44.975311,90,,-113.27666666666669,-102.316,-113.47999999999999,-112.87,-107.84200000000001,,,,-102.316,-113.89,,,,-113.03,-100.61,-112.85,-112.59,-103.59,,,,-100.61,-113.41,,,,-113.45,-103.33,-114.11,-113.11,-110.28,,,,-103.33,-114.37,,,,0.21939310229206052,1.0201127388676205,0.8909545442950485,0.26229754097207064,2.7341305747897358,,,,1.0201127388676205,0.6788225099390912,,,0,3,5,2,3,5,0,0,0,5,2,0,0,"['1', '1', '1', '1', '1']"
-93.261612,44.975311,150,-118.49666666666667,,-104.44749999999999,,,-104.775,-122.13,,-117.1575,-104.17000000000002,,,,-116.52,,-103.76,,,-103.55,-122.13,,-116.33,-103.17,,,,-121.84,,-105.25,,,-105.94,-122.13,,-117.98,-105.1,,,,2.911431492124346,,0.705472654797243,,,0.9763366905598342,,,0.7038643335188941,0.8202845034904964,,,,3,0,4,0,0,4,1,0,4,4,0,0,0,"['15', '15', '15', '15']"
-93.261612,44.975315,150,-116.61,,-104.80000000000001,,,-105.18,,,-118.63499999999999,-104.64500000000001,,,,-116.5,,-104.76,,,-105.13,,,-118.6,-104.62,,,,-116.72,,-104.84,,,-105.23,,,-118.67,-104.67,,,,0.15556349186103965,,0.05656854249492762,,,0.07071067811865576,,,0.04949747468306858,0.03535533905932034,,,,2,0,2,0,0,2,0,0,2,2,0,0,0,"['15', '15']"
-93.261612,44.975315,210,-104.185,,-84.515,,,-85.995,,,-100.55,-84.44999999999999,,,,-101.72,,-84.14,,,-85.54,,,-97.91,-84.1,,,,-106.65,,-84.89,,,-86.45,,,-103.19,-84.8,,,,3.4860364312496843,,0.5303300858899106,,,0.6434671708797558,,,3.733523804664972,0.49497474683058024,,,,2,0,2,0,0,2,0,0,2,2,0,0,0,"['19', '19']"
-93.261612,44.975319,150,-116.29333333333334,-123.25,-106.33,,,-105.87666666666667,,,-121.21399999999998,-105.34499999999998,,,,-115.93,-123.25,-104.82,,,-105.12,,,-120.38,-104.27,,,,-116.62,-123.25,-107.32,,,-106.45,,,-122.23,-105.92,,,,0.27178422814186,,0.9893836465193907,,,0.48123452356067065,,,0.6715132165490157,0.5723897273711347,,,,6,1,6,0,0,6,0,0,5,6,0,0,0,"['15', '15', '15', '15', '15', '15']"
-93.261612,44.975319,210,,,-88.39333333333333,,,-89.19,-114.62333333333333,,-103.16666666666667,-87.83999999999999,,,,,,-86.4,,,-87.77,-109.27,,-99.57,-86.21,,,,,,-90.02,,,-90.18,-118.16,,-106.84,-89.2,,,,,,1.8376434184393093,,,1.261229558803634,4.715212967972216,,3.6356063226555975,1.5131754690055015,,,,0,0,3,0,0,3,3,0,3,3,0,0,0,"['19', '19', '19']"
-93.261612,44.975319,270,-120.25,,-104.08333333333333,,,-107.60666666666668,,,-116.97333333333334,-104.07333333333334,,,,-119.89,,-103.55,,,-107.55,,,-116.48,-103.55,,,,-120.45,,-104.54,,,-107.68,,,-117.62,-104.54,,,,0.31240998703626816,,0.4994330118577816,,,0.06658328118479544,,,0.585263473431696,0.4974267115197371,,,,3,0,3,0,0,3,0,0,3,3,0,0,0,"['13', '13', '13']"
-93.261612,44.975323,270,-120.65,,-104.13,,,-105.27,,,-116.8,-104.03,,,,-120.65,,-104.13,,,-105.27,,,-116.8,-104.03,,,,-120.65,,-104.13,,,-105.27,,,-116.8,-104.03,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['13']
-93.261612,44.975334,240,-93.62,,-83.35,,,-85.83,,,-96.27,-83.33,,,,-93.62,,-83.35,,,-85.83,,,-96.27,-83.33,,,,-93.62,,-83.35,,,-85.83,,,-96.27,-83.33,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['7']
-93.261612,44.975338,240,-93.16,,-82.97,,,-84.52,,,-95.31,-82.9,,,,-93.16,,-82.97,,,-84.52,,,-95.31,-82.9,,,,-93.16,,-82.97,,,-84.52,,,-95.31,-82.9,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['7']
-93.261612,44.975342,240,-93.80499999999999,,-83.54249999999999,-97.01,,-83.8675,,,-97.14999999999999,-82.8225,,,,-92.77,,-82.13,-97.01,,-83.44,,,-96.24,-82.0,,,,-95.0,,-85.75,-97.01,,-84.15,,,-97.69,-83.98,,,,1.0724582353950536,,1.6036079113465829,,,0.339251627360386,,,0.7926537705707304,0.8653467513083969,,,,4,0,4,1,0,4,0,0,3,4,0,0,0,"['7', '7', '7', '7']"
-93.261612,44.975365,210,-120.02,,-101.07,,,-97.3,,,-109.09,-97.26,,,,-120.02,,-101.07,,,-97.3,,,-109.09,-97.26,,,,-120.02,,-101.07,,,-97.3,,,-109.09,-97.26,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['19']
-93.261612,44.975368,210,,,-95.44666666666667,,,-94.06,-113.73,,-103.78666666666668,-93.72666666666667,,,,,,-92.66,,,-92.8,-112.58,,-101.84,-92.24,,,,,,-99.34,,,-95.67,-115.91,,-105.98,-95.55,,,,,,3.4747853650741276,,,1.4666628787829885,1.888888562091478,,2.0809933525442483,1.680486040802881,,,,0,0,3,0,0,3,3,0,3,3,0,0,0,"['19', '19', '19']"
-93.261612,44.975372,210,-111.67,,-96.59,,,-97.09,,,-107.51,-95.9,,,,-111.67,,-96.59,,,-97.09,,,-107.51,-95.9,,,,-111.67,,-96.59,,,-97.09,,,-107.51,-95.9,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['19']
-93.261612,44.975391,180,-110.5425,,-101.3725,-112.8175,,-102.665,,,,-101.0125,,,,-110.28,,-100.92,-112.45,,-101.62,,,,-100.87,,,,-110.8,,-101.87,-113.05,,-103.17,,,,-101.23,,,,0.2973634140239848,,0.3894761438992991,0.2570829956777916,,0.7080725009959602,,,,0.15370426148939556,,,,4,0,4,4,0,4,0,0,0,4,0,0,0,"['19', '19', '19', '19']"
-93.261612,44.975395,180,-109.16000000000001,,-99.98,-113.55666666666667,,-102.14666666666666,,,,-99.78333333333335,,,,-108.84,,-99.03,-113.48,,-101.91,,,,-99.03,,,,-109.71,,-101.39,-113.7,,-102.3,,,,-100.8,,,,0.4784349485562231,,1.2454316520789046,0.12423096769056438,,0.20792626898334224,,,,0.9139110095262696,,,,3,0,3,3,0,3,0,0,0,3,0,0,0,"['19', '19', '19']"
-93.261612,44.975395,240,,,-116.94,-137.92,,-119.31,,,,-116.84,-142.81,,,,,-116.94,-137.92,,-119.31,,,,-116.84,-142.81,,,,,-116.94,-137.92,,-119.31,,,,-116.84,-142.81,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,1,1,0,0,['15']
-93.261612,44.975399,180,-107.70466666666668,,-99.23333333333333,-111.55600000000001,,-101.60066666666668,,,,-99.152,,,,-105.72,,-96.73,-109.04,,-99.84,,,,-96.7,,,,-108.88,,-100.74,-116.97,,-102.77,,,,-100.64,,,,0.9309355253619671,,1.38252185033968,2.5144036498314506,,0.9546013877654932,,,,1.374181314715894,,,,15,0,15,15,0,15,0,0,0,15,0,0,0,"['19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19', '19']"
-93.261612,44.975399,240,,,-118.29333333333334,-123.63,,-119.6,,,,-118.14666666666666,-129.94,,,,,-117.53,-123.63,,-119.6,,,,-117.53,-129.94,,,,,-118.72,-123.63,,-119.6,,,,-118.51,-129.94,,,,,0.6625959050079686,,,,,,,0.5368736660829385,,,,0,0,3,1,0,1,0,0,0,3,1,0,0,"['15', '15', '15']"
-93.261612,44.975399,270,-104.64,,-90.61500000000001,,,-91.975,-107.81,,-101.98249999999999,-90.61,,,,-104.09,,-89.96,,,-91.57,-107.81,,-101.34,-89.96,,,,-105.5,,-91.34,,,-92.22,-107.81,,-102.6,-91.33,,,,0.7543871685016883,,0.6156568308183792,,,0.28454642269174224,,,0.5437140792732813,0.6103004724450573,,,,3,0,4,0,0,4,1,0,4,4,0,0,0,"['10', '10', '10', '10']"
-93.261612,44.975403,180,-108.515,,-100.405,-109.54499999999999,,-102.095,,,,-100.35499999999999,,,,-108.48,,-100.4,-109.46,,-101.94,,,,-100.3,,,,-108.55,,-100.41,-109.63,,-102.25,,,,-100.41,,,,0.0494974746830535,,0.007071067811859044,0.12020815280171931,,0.21920310216783134,,,,0.0777817459305148,,,,2,0,2,2,0,2,0,0,0,2,0,0,0,"['19', '19']"
-93.261612,44.975422,90,-109.16999999999999,,-104.88,-108.18,,,,,,-104.755,-107.525,,,-109.13,,-104.62,-108.08,,,,,,-104.43,-107.36,,,-109.21,,-105.14,-108.28,,,,,,-105.08,-107.69,,,0.05656854249492762,,0.3676955262170069,0.14142135623730648,,,,,,0.4596194077712549,0.23334523779155444,,,2,0,2,2,0,0,0,0,0,2,2,0,0,"['8', '8']"
-93.261612,44.975422,120,-108.87,,-105.765,-105.535,,-108.79,,,,-103.975,-105.965,,,-108.87,,-105.12,-103.63,,-108.79,,,,-103.43,-104.88,,,-108.87,,-106.41,-107.44,,-108.79,,,,-104.52,-107.05,,,,,0.9121677477306407,2.6940768363207477,,,,,,0.7707463914933342,1.5344217151748043,,,1,0,2,2,0,1,0,0,0,2,2,0,0,"['8', '8']"
-93.261612,44.97543,210,-104.92999999999999,,-96.745,,,-97.27250000000001,,,-109.3275,-96.505,,,,-104.77,,-96.2,,,-97.04,,,-108.97,-96.11,,,,-105.16,,-97.15,,,-97.51,,,-109.79,-96.8,,,,0.18165902124584257,,0.41589261434493474,,,0.22765104875664374,,,0.3551877437825474,0.2958039891549834,,,,4,0,4,0,0,4,0,0,4,4,0,0,0,"['19', '19', '19', '19']"
-93.261612,44.975433,210,-105.02,,-95.48,,,-96.8,,,-110.48,-95.2,,,,-105.02,,-95.48,,,-96.8,,,-110.48,-95.2,,,,-105.02,,-95.48,,,-96.8,,,-110.48,-95.2,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['19']
-93.261612,44.975445,240,,,-118.15,,,,,,,-117.83,,,,,,-118.15,,,,,,,-117.83,,,,,,-118.15,,,,,,,-117.83,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,['15']
-93.261612,44.975449,240,,,-118.06,,,-118.91,,,,-117.9675,,,,,,-116.92,,,-118.91,,,,-116.83,,,,,,-119.95,,,-118.91,,,,-119.11,,,,,,1.6483628241379373,,,,,,,1.0776015033397097,,,,0,0,3,0,0,1,0,0,0,4,0,0,0,"['15', '15', '15', '15']"
-93.261612,44.97546,240,-93.6275,,-86.05000000000001,,,-85.85999999999999,-96.54,,-98.09666666666668,-85.2475,,,,-93.34,,-84.62,,,-85.16,-96.54,,-97.93,-84.56,,,,-93.74,,-87.11,,,-86.62,-96.54,,-98.19,-85.9,,,,0.1931105037709358,,1.0701090287131099,,,0.6006108002136967,,,0.14468356276140137,0.5657664417996772,,,,4,0,4,0,0,4,1,0,3,4,0,0,0,"['7', '7', '7', '7']"
-93.261612,44.975464,210,-106.51,,-95.58,,,-97.2,,,-108.66,-95.55,,,,-106.51,,-95.58,,,-97.2,,,-108.66,-95.55,,,,-106.51,,-95.58,,,-97.2,,,-108.66,-95.55,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['15']
-93.261612,44.975464,240,-94.97,,-82.88,,,-83.97,,,-95.24,-82.78,,,,-94.97,,-82.88,,,-83.97,,,-95.24,-82.78,,,,-94.97,,-82.88,,,-83.97,,,-95.24,-82.78,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['7']
-93.261612,44.975468,210,-105.92,,-94.93,,,-97.27,,,-107.74,-94.93,,,,-105.92,,-94.93,,,-97.27,,,-107.74,-94.93,,,,-105.92,,-94.93,,,-97.27,,,-107.74,-94.93,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['15']
-93.261612,44.975471,210,-103.1325,,-92.905,,,-95.1525,,,-105.66499999999999,-92.905,,,,-98.72,,-89.1,,,-91.69,,,-101.96,-89.1,,,,-105.77,,-95.88,,,-97.63,,,-107.72,-95.88,,,,3.250696079303632,,2.9750686266594486,,,2.57604833029196,,,2.646009574182736,2.9750686266594486,,,,4,0,4,0,0,4,0,0,4,4,0,0,0,"['15', '15', '15', '15']"
-93.261612,44.975491,60,-97.96749999999999,,-85.39250000000001,,,-87.11000000000001,,,-97.92750000000001,-85.14500000000001,,,,-97.33,,-84.87,,,-86.72,,,-97.72,-84.72,,,,-98.38,,-85.74,,,-87.41,,,-98.07,-85.7,,,,0.48890183063678544,,0.37151715976519917,,,0.3317629675938377,,,0.16879474715365675,0.4590933093246704,,,,4,0,4,0,0,4,0,0,4,4,0,0,0,"['10', '10', '10', '10']"
-93.261612,44.975491,270,,,-119.84333333333332,,,-119.19,,,,-118.974,,,,,,-119.08,,,-118.88,,,,-118.42,,,,,,-120.48,,,-119.5,,,,-119.5,,,,,,0.7085431061927968,,,0.4384062043356627,,,,0.4716248509143674,,,,0,0,3,0,0,2,0,0,0,5,0,0,0,"['15', '15', '15', '15', '15']"
-93.261612,44.975494,60,-101.25,,-86.88,,,-89.49,,,-97.46,-86.55,,,,-101.25,,-86.88,,,-89.49,,,-97.46,-86.55,,,,-101.25,,-86.88,,,-89.49,,,-97.46,-86.55,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,0,0,['10']
-93.261612,44.975494,210,-108.22,,-97.39,-111.46,,-97.52,,,,-97.2,,,,-108.22,,-97.39,-111.46,,-97.52,,,,-97.2,,,,-108.22,,-97.39,-111.46,,-97.52,,,,-97.2,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,0,['15']
-93.261612,44.975498,210,-105.0325,,-90.895,-111.285,,-91.3175,,,,-90.59750000000001,,,,-103.64,,-88.13,-109.52,,-88.93,,,,-88.09,,,,-107.06,,-94.36,-114.69,,-94.91,,,,-94.23,,,,1.6254102046355345,,2.7260777685165234,2.351205364630371,,2.731463283052996,,,,2.787823224907442,,,,4,0,4,4,0,4,0,0,0,4,0,0,0,"['15', '15', '15', '15']"
-93.261612,44.975521,300,,,-118.83999999999999,,,-119.92,,,,-118.27,,,,,,-117.66,,,-119.92,,,,-117.65,,,,,,-119.51,,,-119.92,,,,-119.39,,,,,,1.0250365847129566,,,,,,,0.7667681092307711,,,,0,0,3,0,0,1,0,0,0,4,0,0,0,"['15', '15', '15', '15']"
-93.261612,44.975525,300,,,,,,-117.555,,,,-117.135,,,,,,,,,-117.02,,,,-116.68,,,,,,,,,-118.09,,,,-117.59,,,,,,,,,0.7566042558696161,,,,0.6434671708797558,,,,0,0,0,0,0,2,0,0,0,2,0,0,0,"['15', '15']"
-93.261612,44.975529,150,,-104.325,-104.03400000000002,,-105.346,-104.11599999999999,,,,-102.384,,,,,-102.17,-101.44,,-104.23,-101.6,,,,-100.84,,,,,-106.42,-105.31,,-106.05,-105.84,,,,-103.75,,,,,1.3787051090707423,1.1504318029910905,,0.626971557036946,1.6387949502268109,,,,0.8358388999482369,,,,0,10,10,0,10,10,0,0,0,10,0,0,0,"['18', '18', '18', '18', '18', '18', '18', '18', '18', '18']"
-93.261612,44.975533,150,,-105.38,-101.26,,-106.78,-102.85,,,,-101.26,,,,,-105.38,-101.26,,-106.78,-102.85,,,,-101.26,,,,,-105.38,-101.26,,-106.78,-102.85,,,,-101.26,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['18']
-93.261612,44.975578,30,-121.725,,-105.78000000000002,,-122.205,-106.08399999999999,-121.25,,-118.87,-105.09400000000001,,,,-121.01,,-105.08,,-121.88,-105.16,-120.63,,-117.93,-104.1,,,,-122.44,,-106.29,,-122.53,-107.05,-121.87,,-121.01,-105.95,,,,1.0111626970967527,,0.6365139432879767,,0.4596194077712599,0.9057759104767621,0.8768124086713254,,1.4401851732792337,0.9006553169775879,,,,2,0,5,0,2,5,2,0,4,5,0,0,0,"['15', '15', '15', '15', '15']"
-93.261612,44.975605,0,,,-105.82,,-121.41,-105.49,,,-117.22,-105.15,,,,,,-105.82,,-121.41,-105.49,,,-117.22,-105.15,,,,,,-105.82,,-121.41,-105.49,,,-117.22,-105.15,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,1,1,0,0,0,['15']
-93.261612,44.975605,30,,-102.78,-100.65,,-105.75,-102.34,,,,-100.53,,,,,-102.78,-100.65,,-105.75,-102.34,,,,-100.53,,,,,-102.78,-100.65,,-105.75,-102.34,,,,-100.53,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,1,0,0,0,['19']
