Lon,Lat,GPS Head,PCI12866_mean,PCI16266_mean,PCI20266_mean,PCI22466_mean,PCI28866_mean,PCI12813_mean,PCI16213_mean,PCI20213_mean,PCI22413_mean,PCI28813_mean,PCI12866_max,PCI16266_max,PCI20266_max,PCI22466_max,PCI28866_max,run_max,PCI12813_max,PCI16213_max,PCI20213_max,PCI22413_max,PCI28813_max,PCI12866_min,PCI16266_min,PCI20266_min,PCI22466_min,PCI28866_min,run_min,PCI12813_min,PCI16213_min,PCI20213_min,PCI22413_min,PCI28813_min,PCI12866_std,PCI16266_std,PCI20266_std,PCI22466_std,PCI28866_std,PCI12813_std,PCI16213_std,PCI20213_std,PCI22413_std,PCI28813_std,PCI12866_count,PCI16266_count,PCI20266_count,PCI22466_count,PCI28866_count,run_count,PCI12813_count,PCI16213_count,PCI20213_count,PCI22413_count,PCI28813_count,run
-93.261528,44.975689,30,,,,,,,,,,-75.4325,,,,,,19,,,,,-74.92,,,,,,19,,,,,-75.99,,,,,,,,,,0.4502869455506509,0,0,0,0,0,4,0,0,0,0,4,"['19', '19', '19', '19']"
-93.261528,44.975689,120,-78.095,-80.815,-78.375,-74.315,-72.036,,,,,,-77.75,-80.69,-77.5,-73.19,-70.92,6,,,,,,-78.44,-80.94,-79.25,-75.44,-73.16,6,,,,,,0.4879036790187162,0.1767766952966369,1.2374368670764582,1.590990257669732,1.026757030655255,,,,,,2,2,2,2,5,5,0,0,0,0,0,"['6', '6', '6', '6', '6']"
-93.261528,44.975693,30,,,,,,,,,,-75.24000000000001,,,,,,19,,,,,-75.05,,,,,,19,,,,,-75.43,,,,,,,,,,0.2687005768508899,0,0,0,0,0,2,0,0,0,0,2,"['19', '19']"
-93.261528,44.975693,120,-80.13,-80.75,-78.0,-74.0,-72.95,,,,,,-80.13,-80.75,-78.0,-74.0,-72.95,6,,,,,,-80.13,-80.75,-78.0,-74.0,-72.95,6,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['6']
-93.261528,44.975708,60,,,,,,,,,,-69.93,,,,,,7,,,,,-69.81,,,,,,7,,,,,-70.05,,,,,,,,,,0.1697056274847728,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.261528,44.975739,210,,,,,,,,,,-71.31,,,,,,19,,,,,-71.31,,,,,,19,,,,,-71.31,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.975742,210,,,,,,,,,,-74.44,,,,,,19,,,,,-74.44,,,,,,19,,,,,-74.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.975746,120,,-81.31,-75.69,-75.38,-69.06,,,,,,,-81.31,-75.69,-75.38,-68.91,9,,,,,,,-81.31,-75.69,-75.38,-69.28,9,,,,,,,,,,0.19467922333932136,,,,,,0,1,1,1,3,3,0,0,0,0,0,"['9', '9', '9']"
-93.261528,44.975746,210,,,,,,,,,,-72.63,,,,,,19,,,,,-72.63,,,,,,19,,,,,-72.63,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.97575,120,,-78.67,-75.79333333333334,-76.85333333333334,-66.712,,,,,,,-77.13,-74.5,-75.56,-65.7,9,,,,,,,-80.5,-76.69,-77.75,-68.55,9,,,,,,,1.7036138060018209,1.1476207271277943,1.1476207271277952,1.2101528829036432,,,,,,0,3,3,3,5,5,0,0,0,0,0,"['9', '9', '9', '9', '9']"
-93.261528,44.97575,150,-74.53800000000001,-80.315,-87.44,-81.48,-82.02,,,,,,-73.98,-79.63,-87.44,-79.44,-80.69,15,,,,,,-75.19,-80.94,-87.44,-84.19,-84.56,15,,,,,,0.49159943043091736,0.5506662631152689,,2.4448517337458293,2.2005226651866177,,,,,,5,4,1,3,3,5,0,0,0,0,0,"['15', '15', '15', '15', '15']"
-93.261528,44.97575,210,,,,,,,,,,-70.66,,,,,,19,,,,,-70.63,,,,,,19,,,,,-70.69,,,,,,,,,,0.04242640687119446,0,0,0,0,0,2,0,0,0,0,2,"['19', '19']"
-93.261528,44.97578,120,,,-81.97,,,,,,,,,,-81.69,,,8,,,,,,,,-82.25,,,8,,,,,,,,0.3959797974644682,,,,,,,,0,0,2,0,0,2,0,0,0,0,0,"['8', '8']"
-93.261528,44.97578,210,,,,,,,,,,-78.82291666666664,,,,,,7,,,,,-76.11,,,,,,7,,,,,-82.11,,,,,,,,,,1.5693711816511413,0,0,0,0,0,24,0,0,0,0,24,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.261528,44.975784,210,,,,,,,,,,-81.35499999999999,,,,,,7,,,,,-81.22,,,,,,7,,,,,-81.49,,,,,,,,,,0.19091883092036,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.261528,44.975792,30,,,,,,,,,,-67.44,,,,,,19,,,,,-67.44,,,,,,19,,,,,-67.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.975796,300,,,,,,,,,,-75.16,,,,,,8,,,,,-75.16,,,,,,8,,,,,-75.16,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.261528,44.9758,300,,,,,,,,,,-74.1525,,,,,,8,,,,,-73.83,,,,,,8,,,,,-74.52,,,,,,,,,,0.36890604043125214,0,0,0,0,0,4,0,0,0,0,4,"['8', '8', '8', '8']"
-93.261528,44.975803,300,,,,,,,,,,-74.04,,,,,,8,,,,,-74.04,,,,,,8,,,,,-74.04,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.261528,44.975819,30,-85.38,-84.875,-80.065,-85.845,-80.36,,,,,,-83.88,-83.19,-79.13,-84.69,-77.79,11,,,,,,-86.88,-86.56,-81.0,-87.0,-82.89,11,,,,,,2.1213203435596424,2.3829498525986685,1.3222896808188471,1.6334166645409265,2.0985232903163067,,,,,,2,2,2,2,4,4,0,0,0,0,0,"['11', '11', '11', '11']"
-93.261528,44.975822,30,-81.13,-83.06,-82.81,-81.38,-78.33500000000001,,,,,,-81.13,-83.06,-82.81,-81.38,-78.16,11,,,,,,-81.13,-83.06,-82.81,-81.38,-78.51,11,,,,,,,,,,0.24748737341529264,,,,,,1,1,1,1,2,2,0,0,0,0,0,"['11', '11']"
-93.261528,44.975826,30,-81.94,-81.44,-78.31,-82.44,-78.79,,,,,,-81.94,-81.44,-78.31,-82.44,-78.79,11,,,,,,-81.94,-81.44,-78.31,-82.44,-78.79,11,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['11']
-93.261528,44.97583,30,,,,,-78.19,,,,,,,,,,-78.19,11,,,,,,,,,,-78.19,11,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['11']
-93.261528,44.97583,210,,,,,,,,,,-73.71,,,,,,19,,,,,-73.71,,,,,,19,,,,,-73.71,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.97583,240,,,,,,,,,,-76.65,,,,,,19,,,,,-76.65,,,,,,19,,,,,-76.65,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.97583,270,,,,,,,,,,-75.05699999999999,,,,,,19,,,,,-73.46,,,,,,1,,,,,-76.04,,,,,,,,,,0.8750244441030108,0,0,0,0,0,10,0,0,0,0,10,"['1', '1', '1', '1', '1', '1', '1', '19', '19', '19']"
-93.261528,44.975834,30,-85.56,-81.5,-76.88,-83.56,-78.87,,,,,,-85.56,-81.5,-76.88,-83.56,-78.87,11,,,,,,-85.56,-81.5,-76.88,-83.56,-78.87,11,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['11']
-93.261528,44.975834,120,,,,,,,,,,-73.19,,,,,,19,,,,,-73.19,,,,,,19,,,,,-73.19,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.975834,180,,,,,,,,,,-72.48,,,,,,19,,,,,-72.48,,,,,,19,,,,,-72.48,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261528,44.975838,30,-87.75,-86.19,-76.13,-84.19,-82.175,,,,,,-87.75,-86.19,-76.13,-84.19,-81.33,11,,,,,,-87.75,-86.19,-76.13,-84.19,-83.02,11,,,,,,,,,,1.1950104602052638,,,,,,1,1,1,1,2,2,0,0,0,0,0,"['11', '11']"
-93.261528,44.975842,30,-83.06333333333333,-84.21,-76.52,-83.92,-78.15499999999999,,,,,,-80.56,-80.19,-76.31,-81.38,-76.09,11,,,,,,-85.19,-88.25,-76.81,-86.38,-79.56,11,,,,,,2.3378694004014258,4.0300372206717885,0.2594224354214596,2.500959815750747,1.3471265716331218,,,,,,3,3,3,3,6,6,0,0,0,0,0,"['11', '11', '11', '11', '11', '11']"
-93.261528,44.975876,300,,,,,,,,,,-66.53666666666668,,,,,,10,,,,,-66.19,,,,,,10,,,,,-66.93,,,,,,,,,,0.3722006627255437,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261528,44.975876,330,,,,,,,,,,-73.535,,,,,,9,,,,,-73.44,,,,,,9,,,,,-73.63,,,,,,,,,,0.13435028842544242,0,0,0,0,0,2,0,0,0,0,2,"['9', '9']"
-93.261528,44.97588,300,,,,,,,,,,-71.22999999999999,,,,,,10,,,,,-68.0,,,,,,10,,,,,-73.18,,,,,,,,,,2.1547389633085534,0,0,0,0,0,5,0,0,0,0,5,"['10', '10', '10', '10', '10']"
-93.261528,44.97588,330,,,,,,,,,,-70.88,,,,,,9,,,,,-70.88,,,,,,9,,,,,-70.88,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['9']
-93.261528,44.975906,120,,,,,,,,,,-75.34,,,,,,9,,,,,-74.92,,,,,,9,,,,,-75.93,,,,,,,,,,0.5260228131934992,0,0,0,0,0,3,0,0,0,0,3,"['9', '9', '9']"
-93.261528,44.97591,120,,,,,,,,,,-75.28,,,,,,9,,,,,-74.4,,,,,,9,,,,,-75.86,,,,,,,,,,0.6719002902216926,0,0,0,0,0,5,0,0,0,0,5,"['9', '9', '9', '9', '9']"
-93.26152,44.974976,60,,-80.095,-80.19,-80.125,-71.96,,,,,,,-78.81,-79.88,-77.06,-71.09,5,,,,,,,-81.38,-80.5,-83.19,-72.99,5,,,,,,,1.8172644276494223,0.4384062043356627,4.3345645686735335,0.960052081920558,,,,,,0,2,2,2,3,3,0,0,0,0,0,"['5', '5', '5']"
-93.26152,44.974979,60,,-76.56,-79.75,-75.5,-68.148,,,,,,,-75.06,-77.0,-73.19,-63.48,5,,,,,,,-78.06,-82.5,-77.81,-73.13,5,,,,,,,2.1213203435596424,3.8890872965260113,3.266833329081853,3.4615848971244314,,,,,,0,2,2,2,5,5,0,0,0,0,0,"['5', '5', '5', '5', '5']"
-93.26152,44.97506,0,-75.16833333333334,,,-73.63,-64.8375,,,,,,-69.75,,,-73.63,-62.31,7,,,,,,-82.13,,,-73.63,-67.26,7,,,,,,5.385704843998293,,,,1.6053950236057655,,,,,,6,0,0,1,12,12,0,0,0,0,0,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.26152,44.97506,30,-73.88,,,-83.75,-64.685,,,,,,-73.88,,,-83.75,-63.21,7,,,,,,-73.88,,,-83.75,-66.16,7,,,,,,,,,,2.0859650045003146,,,,,,1,0,0,1,2,2,0,0,0,0,0,"['7', '7']"
-93.26152,44.97506,60,-77.25,,,,-63.97,,,,,,-77.25,,,,-63.97,7,,,,,,-77.25,,,,-63.97,7,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,['7']
-93.26152,44.97506,90,,,,,-65.725,,,,,,,,,,-64.12,7,,,,,,,,,,-67.33,7,,,,,,,,,,2.269812767608808,,,,,,0,0,0,0,2,2,0,0,0,0,0,"['7', '7']"
-93.26152,44.97506,120,-73.72,,,-84.81,-67.24000000000001,,,,,,-69.56,,,-84.81,-64.45,7,,,,,,-77.88,,,-84.81,-70.03,7,,,,,,5.8831284194720705,,,,3.945655839020939,,,,,,2,0,0,1,2,2,0,0,0,0,0,"['7', '7']"
-93.26152,44.97506,180,,,,,-74.44,,,,,,,,,,-74.44,7,,,,,,,,,,-74.44,7,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['7']
-93.26152,44.97506,210,,,,,-75.94,,,,,,,,,,-75.94,7,,,,,,,,,,-75.94,7,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['7']
-93.26152,44.975063,210,,,,,-75.19,,,,,,,,,,-75.19,7,,,,,,,,,,-75.19,7,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['7']
-93.26152,44.975067,210,-71.0,,,-80.44,-76.22,,,,,,-71.0,,,-80.44,-76.22,7,,,,,,-71.0,,,-80.44,-76.22,7,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,['7']
-93.26152,44.975094,240,-80.13,,,-87.13,-73.275,,,,,,-80.13,,,-87.13,-72.96,4,,,,,,-80.13,,,-87.13,-73.59,4,,,,,,,,,,0.4454772721475368,,,,,,1,0,0,1,2,2,0,0,0,0,0,"['4', '4']"
-93.26152,44.975098,240,-78.31,,,-78.19,-73.87,,,,,,-78.31,,,-78.19,-73.72,4,,,,,,-78.31,,,-78.19,-74.02,4,,,,,,,,,,0.21213203435596728,,,,,,1,0,0,1,2,2,0,0,0,0,0,"['4', '4']"
-93.26152,44.975105,30,-70.75,-75.69,,-71.56,-65.62333333333333,,,,,,-70.75,-75.69,,-71.56,-64.25,7,,,,,,-70.75,-75.69,,-71.56,-66.73,7,,,,,,,,,,1.2613220577367732,,,,,,1,1,0,1,3,3,0,0,0,0,0,"['7', '7', '7']"
-93.26152,44.975109,30,-67.33625,,,-69.876,-64.15533333333335,,,,,,-65.06,,,-66.69,-62.2,7,,,,,,-69.69,,,-72.56,-65.58,7,,,,,,1.424047927564235,,,2.5378100795764857,1.096030934565174,,,,,,8,0,0,5,15,15,0,0,0,0,0,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.26152,44.975113,30,-67.25,,,,-64.82333333333334,,,,,,-67.25,,,,-64.22,7,,,,,,-67.25,,,,-65.59,7,,,,,,,,,,0.699452166579913,,,,,,1,0,0,0,3,3,0,0,0,0,0,"['7', '7', '7']"
-93.26152,44.975143,240,-76.75,,,-74.22,-73.0,,,,,,-76.75,,,-74.22,-73.0,5,,,,,,-76.75,,,-74.22,-73.0,5,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,['5']
-93.26152,44.975147,240,-74.75,,,-72.76,-72.69,,,,,,-74.75,,,-72.76,-72.69,5,,,,,,-74.75,,,-72.76,-72.69,5,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,['5']
-93.26152,44.975178,120,,,,,,,,,,-59.343333333333334,,,,,,8,,,,,-59.06,,,,,,8,,,,,-59.65,,,,,,,,,,0.2956912804486012,0,0,0,0,0,3,0,0,0,0,3,"['8', '8', '8']"
-93.26152,44.975182,120,,,,,,,,,,-58.42,,,,,,8,,,,,-57.61,,,,,,8,,,,,-59.01,,,,,,,,,,0.5543464620614066,0,0,0,0,0,5,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.26152,44.975185,120,,,,,,,,,,-58.69,,,,,,8,,,,,-58.22,,,,,,8,,,,,-59.16,,,,,,,,,,0.6646803743153531,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.26152,44.975204,240,-72.44,-78.31,,-77.13,-72.44,,,,,,-72.25,-78.31,,-77.13,-72.44,4,,,,,,-72.63,-78.31,,-77.13,-72.44,4,,,,,,0.26870057685088483,,,,,,,,,,2,1,0,1,1,2,0,0,0,0,0,"['4', '4']"
-93.26152,44.975208,240,-74.25375,-78.79333333333334,,-77.34666666666666,-73.15666666666667,,,,,,-72.58,-76.94,,-72.63,-70.38,4,,,,,,-75.96,-80.81,,-80.69,-75.75,4,,,,,,1.1212739884358547,1.405484495349081,,2.833828976255742,1.7979395614610287,,,,,,8,6,0,6,6,8,0,0,0,0,0,"['4', '4', '4', '4', '4', '4', '4', '4']"
-93.26152,44.975231,300,,,,,,,,,,-61.875,,,,,,8,,,,,-61.81,,,,,,8,,,,,-61.94,,,,,,,,,,0.09192388155424797,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.26152,44.975235,210,,,,,,,,,,-68.27,,,,,,7,,,,,-67.23,,,,,,7,,,,,-69.53,,,,,,,,,,1.1656757696718254,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.26152,44.975239,210,,,,,,,,,,-67.5625,,,,,,7,,,,,-65.56,,,,,,7,,,,,-68.78,,,,,,,,,,0.9470669006388684,0,0,0,0,0,8,0,0,0,0,8,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.26152,44.975243,60,,,,,-70.09,,,,,,,,,,-70.09,4,,,,,,,,,,-70.09,4,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['4']
-93.26152,44.975246,60,-77.19,,-79.88,-81.81,-67.46000000000001,,,,,,-77.19,,-79.88,-81.81,-66.58,4,,,,,,-77.19,,-79.88,-81.81,-68.34,4,,,,,,,,,,1.2445079348883323,,,,,,1,0,1,1,2,2,0,0,0,0,0,"['4', '4']"
-93.26152,44.97525,60,-80.154,-76.63,-81.228,-80.84,-68.65666666666667,,,,,,-77.63,-76.63,-80.56,-77.69,-66.24,5,,,,,,-84.44,-76.63,-82.88,-84.88,-73.77,4,,,,,,2.6405169948326415,,0.9559654805483299,2.831589659537555,2.7278700482244425,,,,,,5,1,5,5,9,9,0,0,0,0,0,"['4', '4', '4', '4', '4', '5', '5', '5', '5']"
-93.26152,44.975254,60,-76.31,-75.31,-81.19,-74.88,-65.24000000000001,,,,,,-76.31,-75.31,-81.19,-74.88,-64.53,4,,,,,,-76.31,-75.31,-81.19,-74.88,-65.95,4,,,,,,,,,,1.0040916292849036,,,,,,1,1,1,1,2,2,0,0,0,0,0,"['4', '4']"
-93.26152,44.975258,60,,,,,-63.9,,,,,,,,,,-63.9,4,,,,,,,,,,-63.9,4,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['4']
-93.26152,44.975262,90,,,,,,,,,,-59.178749999999994,,,,,,7,,,,,-57.78,,,,,,7,,,,,-61.41,,,,,,,,,,1.3768539449463333,0,0,0,0,0,8,0,0,0,0,8,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.26152,44.975266,90,,,,,,,,,,-59.89000000000001,,,,,,7,,,,,-58.61,,,,,,7,,,,,-60.59,,,,,,,,,,1.1101351269102344,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.26152,44.975273,210,,,,,,,,,,-67.92,,,,,,2,,,,,-67.92,,,,,,2,,,,,-67.92,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['2']
-93.26152,44.975277,210,,,,,,,,,,-69.105,,,,,,2,,,,,-68.76,,,,,,2,,,,,-69.45,,,,,,,,,,0.4879036790187162,0,0,0,0,0,2,0,0,0,0,2,"['2', '2']"
-93.26152,44.975281,210,,,,,,,,,,-71.14166666666667,,,,,,2,,,,,-69.1,,,,,,2,,,,,-73.42,,,,,,,,,,1.528390220678827,0,0,0,0,0,6,0,0,0,0,6,"['2', '2', '2', '2', '2', '2']"
-93.26152,44.975285,210,,,,,,,,,,-68.83,,,,,,2,,,,,-68.13,,,,,,2,,,,,-69.53,,,,,,,,,,0.9899494936611706,0,0,0,0,0,2,0,0,0,0,2,"['2', '2']"
-93.26152,44.975296,150,,,,-82.29333333333334,-84.01666666666667,,,,,,,,,-81.69,-83.04,18,,,,,,,,,-83.5,-84.73,18,,,,,,,,,1.045003987233225,0.8752333022305194,,,,,,0,0,0,3,3,3,0,0,0,0,0,"['18', '18', '18']"
-93.26152,44.9753,150,,,,-81.16,-82.8875,,,,,,,,,-79.86,-82.56,18,,,,,,,,,-82.52,-83.19,18,,,,,,,,,1.0999393922697147,0.2888338622807261,,,,,,0,0,0,4,4,4,0,0,0,0,0,"['18', '18', '18', '18']"
-93.26152,44.975304,150,,,,-76.94666666666667,-79.58666666666667,,,,,,,,,-76.4,-78.92,18,,,,,,,,,-77.72,-80.9,18,,,,,,,,,0.688573404462681,1.1374239901344316,,,,,,0,0,0,3,3,3,0,0,0,0,0,"['18', '18', '18']"
-93.26152,44.975311,90,,,,,,,,,,-56.421249999999986,,,,,,1,,,,,-54.91,,,,,,1,,,,,-57.99,,,,,,,,,,1.3049952107191853,0,0,0,0,0,8,0,0,0,0,8,"['1', '1', '1', '1', '1', '1', '1', '1']"
-93.26152,44.97533,30,,,,,,,,,,-58.06,,,,,,19,,,,,-58.06,,,,,,19,,,,,-58.06,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.26152,44.97533,300,-77.67,,,,-65.3557142857143,,,,,,-76.25,,,,-64.2,6,,,,,,-80.38,,,,-67.29,6,,,,,,2.347828784217452,,,,1.0760399178292148,,,,,,3,0,0,0,7,7,0,0,0,0,0,"['6', '6', '6', '6', '6', '6', '6']"
-93.26152,44.975334,30,,,,,,,,,,-60.81,,,,,,19,,,,,-60.81,,,,,,19,,,,,-60.81,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.26152,44.975334,300,-81.88,,,,-67.8,,,,,,-81.88,,,,-66.62,6,,,,,,-81.88,,,,-69.09,6,,,,,,,,,,1.2386686401132447,,,,,,1,0,0,0,3,3,0,0,0,0,0,"['6', '6', '6']"
-93.26152,44.975338,30,,,,,,,,,,-59.44,,,,,,19,,,,,-59.44,,,,,,19,,,,,-59.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.26152,44.975338,210,-68.69,,-76.38,-72.94,-62.69,,,,,,-68.69,,-76.38,-72.94,-62.69,19,,,,,,-68.69,,-76.38,-72.94,-62.69,19,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,0,0,0,0,['19']
-93.26152,44.975342,30,,,,,,,,,,-64.065,,,,,,19,,,,,-64.0,,,,,,19,,,,,-64.13,,,,,,,,,,0.09192388155424797,0,0,0,0,0,2,0,0,0,0,2,"['19', '19']"
-93.26152,44.975342,150,-84.229,,-79.75,-81.386,-76.98285714285713,,,,,,-81.31,,-79.44,-79.5,-74.78,15,,,,,,-86.63,,-80.06,-85.94,-79.25,15,,,,,,1.870249240668804,,0.4384062043356627,1.7480888812763795,1.010084862064284,,,,,,10,0,2,20,21,21,0,0,0,0,0,"['15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15']"
-93.26152,44.975342,210,,,,,-61.63,,,,,,,,,,-61.63,19,,,,,,,,,,-61.63,19,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['19']
-93.26152,44.975346,210,,,,,-60.75,,,,,,,,,,-60.75,19,,,,,,,,,,-60.75,19,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,['19']
-93.26152,44.975346,240,-71.125,,-76.5,-76.78,-64.195,,,,,,-70.81,,-74.5,-75.06,-63.65,13,,,,,,-71.44,,-78.5,-78.5,-64.74,13,,,,,,0.4454772721475217,,2.8284271247461903,2.432447327281722,0.7707463914933317,,,,,,2,0,2,2,2,2,0,0,0,0,0,"['13', '13']"
-93.26152,44.975349,30,,,,,,,,,,-57.00875,,,,,,2,,,,,-56.54,,,,,,2,,,,,-57.64,,,,,,,,,,0.4455313841759205,0,0,0,0,0,8,0,0,0,0,8,"['2', '2', '2', '2', '2', '2', '2', '2']"
-93.26152,44.975349,240,-71.94,,-78.19,-77.69,-66.88,,,,,,-70.94,,-74.75,-74.88,-66.59,13,,,,,,-72.94,,-81.63,-80.5,-67.17,13,,,,,,1.4142135623730951,,4.864894654563444,3.9739401102684004,0.4101219330882014,,,,,,2,0,2,2,2,2,0,0,0,0,0,"['13', '13']"
-93.26152,44.975349,270,-73.92999999999999,,-74.15333333333332,-74.62333333333332,-66.91999999999999,,,,,,-71.94,,-71.88,-72.72,-65.39,13,,,,,,-76.94,,-76.19,-78.38,-68.64,13,,,,,,1.651072378789012,,1.456937427162425,2.2150635807278003,1.0683944340301808,,,,,,6,0,6,6,7,7,0,0,0,0,0,"['13', '13', '13', '13', '13', '13', '13']"
-93.26152,44.975353,30,,,,,,,,,,-57.864999999999995,,,,,,2,,,,,-57.5,,,,,,2,,,,,-58.23,,,,,,,,,,0.516187950266175,0,0,0,0,0,2,0,0,0,0,2,"['2', '2']"
-93.26152,44.975357,30,,,,,,,,,,-57.78,,,,,,2,,,,,-57.78,,,,,,2,,,,,-57.78,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['2']
-93.26152,44.975357,150,,,,,,,,,,-59.56,,,,,,10,,,,,-59.56,,,,,,10,,,,,-59.56,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.26152,44.975361,150,,,,,,,,,,-59.81,,,,,,10,,,,,-59.81,,,,,,10,,,,,-59.81,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.26152,44.975365,150,,,,,,,,,,-60.035,,,,,,10,,,,,-60.0,,,,,,10,,,,,-60.07,,,,,,,,,,0.049497474683056014,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.26152,44.975368,120,-78.0,-75.62666666666667,-75.79333333333334,-76.48,-68.0942857142857,,,,,,-77.25,-74.5,-75.44,-75.44,-66.35,6,,,,,,-79.0,-76.63,-76.44,-77.69,-70.01,6,,,,,,0.9013878188659973,1.0703426242719332,0.5608327142146166,1.1345924378383632,1.2644874738124403,,,,,,3,3,3,3,7,7,0,0,0,0,0,"['6', '6', '6', '6', '6', '6', '6']"
-93.26152,44.975372,210,-76.66,,,-75.86,-68.63,,,,,,-76.66,,,-75.86,-68.63,5,,,,,,-76.66,,,-75.86,-68.63,5,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,['5']
-93.26152,44.975376,210,-77.63,,,-73.84,-66.88,,,,,,-77.63,,,-73.72,-66.88,5,,,,,,-77.63,,,-73.96,-66.88,5,,,,,,,,,0.16970562748476276,,,,,,,1,0,0,2,1,2,0,0,0,0,0,"['5', '5']"
-93.26152,44.97538,210,-76.4225,,,-76.39200000000001,-73.125,,,,,,-74.5,,,-73.59,-68.94,5,,,,,,-78.75,,,-79.1,-76.56,5,,,,,,1.803429603098868,,,2.159043769820336,3.151026287841261,,,,,,4,0,0,5,4,5,0,0,0,0,0,"['5', '5', '5', '5', '5']"
-93.26152,44.975384,210,-78.125,,,-76.86,-76.845,,,,,,-77.0,,,-75.49,-76.31,5,,,,,,-79.25,,,-78.23,-77.38,5,,,,,,1.590990257669732,,,1.9374725804511466,0.756604255869601,,,,,,2,0,0,2,2,2,0,0,0,0,0,"['5', '5']"
-93.26152,44.975388,30,-79.06,-70.63,-76.44,-74.19,-62.845,,,,,,-79.06,-70.63,-76.44,-74.19,-61.94,19,,,,,,-79.06,-70.63,-76.44,-74.19,-63.75,19,,,,,,,,,,1.2798632739476528,,,,,,1,1,1,1,2,2,0,0,0,0,0,"['19', '19']"
-93.26152,44.975388,210,,,,-71.41,,,,,,,,,,-71.41,,5,,,,,,,,,-71.41,,5,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,['5']
-93.26152,44.975391,30,-77.56,-74.63,-77.31,-76.31,-64.55333333333333,,,,,,-77.56,-74.63,-77.31,-76.31,-62.66,19,,,,,,-77.56,-74.63,-77.31,-76.31,-65.69,19,,,,,,,,,,1.650646338054685,,,,,,1,1,1,1,3,3,0,0,0,0,0,"['19', '19', '19']"
