Lon,Lat,GPS Head,PCI,Band,RSRP_mean,RSRQ_mean,RSSI_mean,SINR_mean,Pathloss_mean,BLER_mean,CQI_mean,run
-93.261841,44.9753,300,288,Band 66,-60.715714285714284,-15.068571428571428,-25.521428571428576,20.712857142857143,75.33142857142857,6.975714285714285,14.495714285714286,"['13', '13', '13', '13', '13', '13', '13']"
-93.261841,44.975304,300,288,Band 66,-60.23,-15.09666666666667,-25.116666666666664,24.05666666666667,74.31333333333333,3.816666666666667,15.0,"['13', '13', '13']"
-93.261841,44.975422,300,288,Band 66,-63.9625,-10.3375,-33.627500000000005,18.6675,91.59500000000001,2.6925,14.75,"['6', '6', '6', '6']"
-93.261841,44.975445,30,288,Band 66,-68.68,-9.275,-39.36,13.75,80.44999999999999,16.810000000000002,15.0,"['4', '4']"
-93.261841,44.975449,30,288,Band 66,-72.768,-10.406,-41.58,9.185999999999998,82.354,25.259999999999998,12.666,"['4', '4', '4', '4', '4']"
-93.261841,44.975449,60,288,Band 66,-73.44454545454545,-15.811818181818182,-37.52272727272728,9.733636363636364,83.9190909090909,5.733636363636363,10.687272727272726,"['13', '13', '13', '13', '13', '13', '13', '13', '13', '13', '13']"
-93.261841,44.975452,30,288,Band 66,-76.575,-12.094999999999999,-43.19,4.62,87.69,2.705,11.0,"['4', '4']"
-93.261841,44.975456,30,288,Band 66,-70.95333333333333,-11.276666666666666,-39.60999999999999,7.546666666666667,88.925,3.7883333333333336,12.443333333333333,"['4', '4', '4']"
-93.261841,44.975456,120,288,Band 66,-67.92666666666666,-11.503333333333332,-35.98,8.846666666666666,83.2925,1.45,10.933333333333332,"['6', '6', '6']"
-93.261841,44.97546,30,288,Band 66,-67.25,-10.0525,-36.9525,12.094999999999999,86.02208333333334,27.39125,13.625,"['4', '4', '4', '4']"
-93.261841,44.97546,120,288,Band 66,-66.8125,-10.755,-35.945,7.8774999999999995,84.263125,10.0,11.9,"['6', '6', '6', '6']"
-93.261841,44.975464,30,288,Band 66,-68.775,-10.629999999999999,-38.045,13.875,85.85333333333332,11.365,14.335,"['4', '4']"
-93.261841,44.975491,270,288,Band 66,-68.34,-16.065714285714286,-31.762857142857143,18.831428571428575,86.59285714285716,8.401428571428571,13.375714285714285,"['16', '16', '16', '16', '16', '16', '16']"
-93.261841,44.975601,240,288,Band 66,-67.38333333333333,-9.947777777777777,-37.12555555555556,19.54111111111111,87.92666666666668,6.683333333333333,14.455555555555556,"['18', '18', '18', '18', '18', '18', '18', '18', '18']"
-93.261841,44.975601,270,288,Band 66,-67.36,-15.33,-31.95,21.91,89.0,9.14,14.09,['18']
-93.261841,44.975601,330,288,Band 66,-67.1,-14.004999999999999,-32.59,21.240000000000002,82.53,14.855,14.5,"['11', '11']"
-93.261841,44.975605,330,288,Band 66,-66.86,-14.725,-31.555,22.064999999999998,81.83500000000001,11.16,14.129999999999999,"['11', '11']"
-93.261841,44.975609,330,288,Band 66,-66.39,-14.912500000000001,-31.067500000000003,21.1725,81.0,7.38,13.75,"['11', '11', '11', '11']"
-93.261841,44.975613,330,288,Band 66,-67.005,-14.0,-32.455,19.405,81.0,6.975,13.315,"['11', '11']"
-93.261841,44.975616,330,288,Band 66,-66.62333333333333,-13.203333333333333,-32.49333333333334,19.456666666666667,81.0,4.863333333333333,14.11,"['11', '11', '11']"
-93.261841,44.97562,330,288,Band 66,-66.14200000000001,-15.1,-30.618000000000002,19.518,80.26400000000001,10.89,14.254000000000001,"['11', '11', '11', '11', '11']"
-93.261841,44.975624,330,288,Band 66,-66.13666666666667,-14.123333333333335,-31.77,21.33666666666667,80.42999999999999,6.263333333333333,14.243333333333332,"['11', '11', '11']"
-93.261841,44.975628,330,288,Band 66,-66.87,-14.375,-31.865,19.685000000000002,81.0,5.0600000000000005,14.1,"['11', '11']"
-93.261841,44.975632,330,288,Band 66,-67.00833333333333,-14.485,-32.265,20.936666666666664,81.965,11.771666666666668,14.343333333333334,"['11', '11', '11', '11', '11', '11']"
-93.261841,44.975636,330,288,Band 66,-64.9,-14.629999999999999,-30.16,22.82,81.10499999999999,8.809999999999999,14.125,"['11', '11']"
-93.261841,44.975651,240,288,Band 66,-72.807,-9.504999999999999,-43.035999999999994,13.351999999999999,81.45100000000001,18.4815,12.8,"['4', '4', '4', '4', '4', '4', '4', '4', '4', '4']"
-93.261841,44.975708,30,288,Band 66,-73.31,-8.19,-43.19,17.0,84.946,20.372222222222224,9.0,['18']
-93.261841,44.975712,30,288,Band 66,-75.155,-9.095,-45.25,13.35,86.11,26.483888888888888,7.0,"['18', '18']"
-93.261841,44.975719,60,288,Band 66,-69.07374999999999,-13.0875,-35.3425,16.69,83.66375000000001,8.38125,12.112499999999999,"['11', '11', '11', '11', '11', '11', '11', '11']"
-93.261841,44.975723,60,288,Band 66,-67.46999999999998,-13.64,-33.663333333333334,17.903333333333332,84.93333333333334,9.36,11.466666666666667,"['11', '11', '11']"
-93.261833,44.97517,240,288,Band 66,-73.59,-11.214285714285714,-40.699999999999996,10.95857142857143,85.66071428571429,17.905,14.928571428571429,"['4', '4', '4', '4', '4', '4', '4']"
-93.261833,44.975288,210,288,Band 66,-64.03666666666666,-15.555,-28.34,12.478333333333332,81.75833333333334,3.9666666666666663,14.76,"['15', '15', '15', '15', '15', '15']"
-93.261833,44.9753,270,288,Band 66,-62.5375,-15.88625,-26.627500000000005,19.54,81.5725,6.9125,13.76875,"['13', '13', '13', '13', '13', '13', '13', '13']"
-93.261833,44.975422,300,288,Band 66,-63.25666666666667,-9.86,-33.406666666666666,20.003333333333334,92.57,14.286666666666667,15.0,"['6', '6', '6']"
-93.261833,44.975449,60,288,Band 66,-71.00777777777779,-15.077777777777776,-35.815555555555555,14.011111111111111,82.6522222222222,9.857777777777777,10.06111111111111,"['13', '13', '13', '13', '13', '13', '13', '13', '13']"
-93.261833,44.975449,90,288,Band 66,-70.675,-15.17875,-35.29,13.2175,83.41375,7.692499999999999,10.3925,"['13', '13', '13', '13', '13', '13', '13', '13']"
-93.261833,44.975449,120,288,Band 66,-69.80799999999999,-10.97,-38.538,7.17,83.84,11.633000000000001,10.6,"['6', '6', '6', '6', '6']"
-93.261833,44.975452,120,288,Band 66,-70.55,-10.65,-38.13999999999999,6.303333333333334,82.55333333333334,7.671666666666667,12.0,"['6', '6', '6']"
-93.261833,44.975468,60,288,Band 66,-70.945,-9.74,-40.76,12.37,85.98499999999999,5.7675,15.0,"['4', '4']"
-93.261833,44.975471,60,288,Band 66,-66.134,-10.174000000000001,-34.910000000000004,13.356,84.7524,17.261999999999997,14.8,"['4', '4', '4', '4', '4']"
-93.261833,44.975491,270,288,Band 66,-71.16571428571429,-15.607142857142856,-34.27142857142857,16.678571428571427,87.64571428571428,10.254285714285714,13.179999999999998,"['16', '16', '16', '16', '16', '16', '16']"
-93.261833,44.975571,330,288,Band 66,-68.675,-14.4,-34.00833333333333,16.435000000000002,83.56666666666666,8.701666666666666,13.271666666666667,"['11', '11', '11', '11', '11', '11']"
-93.261833,44.975574,330,288,Band 66,-69.90333333333334,-14.709999999999999,-35.086666666666666,18.26,84.08333333333333,11.103333333333333,12.266666666666666,"['11', '11', '11']"
-93.261833,44.975578,330,288,Band 66,-67.33833333333334,-14.386666666666665,-32.65,21.396666666666665,83.83833333333332,7.618333333333333,13.666666666666666,"['11', '11', '11', '11', '11', '11']"
-93.261833,44.975582,330,288,Band 66,-64.28999999999999,-12.780000000000001,-31.495,24.285,82.735,2.175,15.0,"['11', '11']"
-93.261833,44.975586,330,288,Band 66,-65.54666666666667,-14.106666666666667,-31.323333333333334,21.473333333333333,82.68,12.096666666666666,14.36,"['11', '11', '11']"
-93.261833,44.97559,330,288,Band 66,-66.2425,-14.8,-31.2975,21.78,82.3175,19.220000000000002,14.215,"['11', '11', '11', '11']"
-93.261833,44.975594,330,288,Band 66,-66.33000000000001,-14.865,-31.455,24.795,82.025,0.3,14.2,"['11', '11']"
-93.261833,44.975597,330,288,Band 66,-66.51,-14.86,-31.63,23.59,83.0,1.85,14.8,['11']
-93.261833,44.975601,240,288,Band 66,-65.40799999999999,-8.447999999999999,-36.856,19.872,86.712,29.592999999999996,13.4,"['18', '18', '18', '18', '18']"
-93.261833,44.975651,240,288,Band 66,-67.79285714285716,-9.081428571428571,-36.69571428571428,15.674285714285713,84.93142857142858,5.832142857142856,13.952857142857143,"['4', '4', '4', '4', '4', '4', '4']"
-93.261833,44.975655,240,288,Band 66,-71.32,-9.2075,-40.5,13.857499999999998,85.9025,13.987499999999999,12.75,"['4', '4', '4', '4']"
-93.261833,44.975658,240,288,Band 66,-70.35,-9.275,-40.045,14.607499999999998,87.55125,6.58,13.75,"['4', '4', '4', '4']"
-93.261833,44.975712,30,288,Band 66,-79.38,-10.69,-47.5,8.9,87.274,32.595555555555556,9.33,['18']
-93.261833,44.975712,60,288,Band 66,-76.41,-10.324,-45.86,7.866,89.433,10.992500000000001,8.026,"['18', '18', '18', '18', '18']"
-93.261833,44.975727,60,288,Band 66,-67.3,-13.91,-33.215,17.705,83.755,21.445,12.835,"['11', '11']"
-93.261833,44.975731,60,288,Band 66,-66.76000000000002,-13.11,-33.513999999999996,18.022,83.748,11.388,13.713999999999999,"['11', '11', '11', '11', '11']"
-93.261826,44.97517,240,288,Band 66,-64.84666666666666,-9.030000000000001,-35.64333333333333,16.433333333333334,85.81,2.183333333333333,15.0,"['4', '4', '4']"
-93.261826,44.975288,210,288,Band 66,-60.290000000000006,-15.247499999999999,-24.9775,16.8675,82.4125,15.067499999999999,15.0,"['15', '15', '15', '15']"
-93.261826,44.9753,270,288,Band 66,-62.135,-16.155,-25.6725,19.5975,84.9075,12.805,14.372499999999999,"['13', '13', '13', '13']"
-93.261826,44.975422,300,288,Band 66,-65.62666666666667,-10.266666666666666,-35.346666666666664,17.29,93.565,0.0,14.6,"['6', '6', '6']"
-93.261826,44.975449,120,288,Band 66,-71.235,-11.22,-39.6,6.3175,83.81375,12.105,9.0,"['6', '6', '6', '6']"
-93.261826,44.975452,90,288,Band 66,-66.38,-14.155,-32.230000000000004,22.155,82.19,5.75,9.375,"['13', '13']"
-93.261826,44.975456,60,288,Band 66,-67.53,-14.94,-32.6,20.94,84.0,12.15,9.29,['13']
-93.261826,44.975456,90,288,Band 66,-66.35,-14.155000000000001,-32.2,21.9,82.97999999999999,33.305,10.57,"['13', '13']"
-93.261826,44.975471,30,288,Band 66,-66.3,-9.010000000000002,-37.265,13.927500000000002,81.12625,1.25,14.0,"['4', '4', '4', '4']"
-93.261826,44.975471,60,288,Band 66,-63.81,-10.33,-32.99,17.66,81.928,0.0,15.0,['4']
-93.261826,44.975491,270,288,Band 66,-74.31,-16.363333333333333,-37.22666666666667,15.783333333333333,85.63333333333333,7.846666666666667,11.726666666666667,"['16', '16', '16']"
-93.261826,44.975563,330,288,Band 66,-68.37,-14.393333333333333,-33.50666666666667,15.486666666666666,83.31666666666666,14.04,13.123333333333335,"['11', '11', '11']"
-93.261826,44.975567,330,288,Band 66,-68.215,-13.445,-34.165,17.325,82.545,6.32,14.0,"['11', '11']"
-93.261826,44.975601,240,288,Band 66,-63.71,-7.18,-36.53,22.75,86.22,28.28,15.0,['18']
-93.261826,44.975658,240,288,Band 66,-72.36,-10.4,-41.269999999999996,11.66,87.07,8.3325,13.2925,"['4', '4', '4', '4']"
-93.261826,44.975731,60,288,Band 66,-68.25399999999999,-13.084,-34.668,17.369999999999997,83.13,7.217999999999999,11.42,"['11', '11', '11', '11', '11']"
-93.261818,44.97517,240,288,Band 66,-62.60999999999999,-8.096666666666668,-34.51333333333333,18.856666666666666,84.88666666666667,0.0,15.0,"['4', '4', '4']"
-93.261818,44.975288,210,288,Band 66,-60.54600000000001,-13.454000000000002,-27.076,15.389999999999997,85.3072,59.44333333333333,14.66,"['15', '15', '15', '15', '15']"
-93.261818,44.975292,210,288,Band 66,-61.510000000000005,-10.205,-31.16,12.515,89.32,47.49166666666666,13.75,"['15', '15']"
-93.261818,44.9753,270,288,Band 66,-62.945,-16.23125,-26.700000000000003,19.605,84.5475,7.7175,14.525000000000002,"['13', '13', '13', '13', '13', '13', '13', '13']"
-93.261818,44.975422,300,288,Band 66,-66.44000000000001,-10.338571428571429,-36.09285714285714,17.34714285714286,93.14071428571428,5.020714285714285,13.821428571428571,"['6', '6', '6', '6', '6', '6', '6']"
-93.261818,44.975449,120,288,Band 66,-69.74666666666667,-11.391666666666666,-37.846666666666664,8.126666666666667,84.9875,2.21,10.453333333333333,"['6', '6', '6', '6', '6', '6']"
-93.261818,44.97546,60,288,Band 66,-65.666,-13.842000000000002,-31.822000000000003,22.080000000000002,83.04999999999998,8.7,9.834,"['13', '13', '13', '13', '13']"
-93.261818,44.975471,30,288,Band 66,-66.58,-9.576,-37.008,16.554,79.83539999999999,14.505,14.9,"['4', '4', '4', '4', '4']"
-93.261818,44.975475,30,288,Band 66,-68.85,-7.1,-41.75,14.96,80.544,22.22,14.0,['4']
-93.261818,44.975491,270,288,Band 66,-72.39666666666666,-16.30666666666667,-35.846666666666664,15.35,85.0,15.033333333333333,12.0,"['16', '16', '16']"
-93.261818,44.975517,330,288,Band 66,-68.0,-14.715,-33.055,21.795,83.33500000000001,12.315,14.0,"['11', '11']"
-93.261818,44.975521,330,288,Band 66,-69.72,-14.824000000000002,-34.534,20.102,83.024,11.448,13.745999999999999,"['11', '11', '11', '11', '11']"
-93.261818,44.975525,330,288,Band 66,-66.66,-13.709999999999999,-32.734,21.27,84.872,8.226,14.0,"['11', '11', '11', '11', '11']"
-93.261818,44.975529,330,288,Band 66,-64.18,-13.328,-30.522000000000002,21.672000000000004,82.12,11.782,14.124,"['11', '11', '11', '11', '11']"
-93.261818,44.975533,330,288,Band 66,-63.419999999999995,-13.483333333333334,-29.923333333333332,23.973333333333333,82.12333333333333,7.57,14.333333333333334,"['11', '11', '11']"
-93.261818,44.975536,330,288,Band 66,-63.675,-13.469999999999999,-30.17,22.845,82.16499999999999,3.62,14.5,"['11', '11']"
-93.261818,44.97554,330,288,Band 66,-66.28,-13.574000000000002,-32.431999999999995,19.016,81.38,8.764,13.382,"['11', '11', '11', '11', '11']"
-93.261818,44.975544,330,288,Band 66,-65.83,-13.79,-31.975,16.604999999999997,82.23,3.025,13.25,"['11', '11']"
-93.261818,44.975548,330,288,Band 66,-66.64333333333333,-13.96,-32.48,17.996666666666666,82.29,12.793333333333331,13.799999999999999,"['11', '11', '11']"
-93.261818,44.975552,330,288,Band 66,-66.886,-13.678,-32.864,18.824,81.896,9.537999999999998,11.66,"['11', '11', '11', '11', '11']"
-93.261818,44.975555,330,288,Band 66,-69.24,-14.132000000000001,-34.379999999999995,15.73,82.16,12.063999999999998,13.094,"['11', '11', '11', '11', '11']"
-93.261818,44.975559,330,288,Band 66,-65.748,-13.428,-32.096,17.662,84.508,9.716,12.486,"['11', '11', '11', '11', '11']"
-93.261818,44.975601,240,288,Band 66,-68.345,-9.625,-37.875,17.8,85.97400000000002,26.386249999999997,14.0,"['18', '18']"
-93.261818,44.975658,240,288,Band 66,-71.68857142857144,-9.504285714285714,-40.798571428571435,13.540000000000001,84.5842857142857,28.295714285714286,13.928571428571429,"['4', '4', '4', '4', '4', '4', '4']"
-93.261818,44.975712,60,288,Band 66,-74.845,-8.655000000000001,-46.16,10.45,89.857,8.19125,8.0,"['18', '18']"
-93.261818,44.975731,60,288,Band 66,-68.03,-12.7925,-34.6975,16.59,82.9825,9.76,11.399999999999999,"['11', '11', '11', '11']"
-93.26181,44.97517,240,288,Band 66,-63.67999999999999,-9.2,-34.4875,17.485,84.44999999999999,0.0,15.0,"['4', '4', '4', '4']"
-93.26181,44.975296,210,288,Band 66,-60.403333333333336,-8.76,-31.55,14.68,91.12466666666666,43.38666666666666,14.833333333333334,"['15', '15', '15']"
-93.26181,44.9753,210,288,Band 66,-59.864,-9.44,-30.424,13.589999999999998,91.44545454545454,38.572,15.0,"['15', '15', '15', '15', '15']"
-93.26181,44.9753,270,288,Band 66,-63.97909090909091,-16.54090909090909,-27.438181818181818,17.321818181818184,82.1209090909091,9.710909090909091,14.390909090909089,"['13', '13', '13', '13', '13', '13', '13', '13', '13', '13', '13']"
-93.26181,44.975304,210,288,Band 66,-58.655,-7.550000000000001,-31.11,18.130000000000003,91.41681818181817,6.25,15.0,"['15', '15']"
-93.26181,44.975327,60,288,Band 66,-64.11,-14.11,-29.88,19.37,78.76,10.61,14.5,['15']
-93.26181,44.975327,90,288,Band 66,-63.97,-9.79,-33.405,18.725,78.0,0.0,14.75,"['15', '15']"
-93.26181,44.97533,30,288,Band 66,-63.13285714285714,-14.02,-28.671428571428574,20.712857142857143,77.49285714285713,11.535714285714286,14.244285714285713,"['15', '15', '15', '15', '15', '15', '15']"
-93.26181,44.97533,60,288,Band 66,-63.58,-14.77,-28.3,20.8,79.0,17.07,15.0,['15']
-93.26181,44.975422,300,288,Band 66,-66.783,-9.983999999999998,-36.75899999999999,15.987,88.428,2.4619999999999997,13.969,"['6', '6', '6', '6', '6', '6', '6', '6', '6', '6']"
-93.26181,44.975445,120,288,Band 66,-66.47999999999999,-9.6575,-36.67,12.672500000000001,84.67937500000001,1.6312499999999999,11.5,"['6', '6', '6', '6']"
-93.26181,44.97546,60,288,Band 66,-64.102,-13.374,-30.727999999999998,24.767999999999997,81.09400000000001,8.866,9.792,"['13', '13', '13', '13', '13']"
-93.26181,44.975475,30,288,Band 66,-68.61,-8.56,-40.05500000000001,13.175,80.952,16.805,13.0,"['4', '4']"
-93.26181,44.975479,30,288,Band 66,-70.47800000000001,-10.924,-39.198,10.514,82.06800000000001,12.347999999999999,13.766,"['4', '4', '4', '4', '4']"
-93.26181,44.975483,30,288,Band 66,-67.83,-11.06,-36.78,14.07,83.72,0.0,14.0,['4']
-93.26181,44.975487,30,288,Band 66,-68.26333333333332,-8.633333333333333,-39.626666666666665,13.99,85.13600000000001,0.0,14.333333333333334,"['4', '4', '4']"
-93.26181,44.975487,330,288,Band 66,-72.27,-14.863333333333335,-37.150000000000006,14.18,88.25999999999999,8.13,11.443333333333333,"['11', '11', '11']"
-93.26181,44.975491,30,288,Band 66,-73.436,-11.032,-41.962,9.222,86.11789999999999,18.582,12.8,"['4', '4', '4', '4', '4']"
-93.26181,44.975491,270,288,Band 66,-68.90285714285714,-15.215714285714284,-33.39,16.887142857142855,84.78999999999999,8.022857142857143,12.025714285714287,"['16', '16', '16', '16', '16', '16', '16']"
-93.26181,44.975491,330,288,Band 66,-73.66600000000001,-14.924000000000001,-38.206,17.064,89.72,11.72,11.303999999999998,"['11', '11', '11', '11', '11']"
-93.26181,44.975494,330,288,Band 66,-70.294,-14.565999999999999,-34.864,17.414,87.33000000000001,10.762,13.624,"['11', '11', '11', '11', '11']"
-93.26181,44.975498,330,288,Band 66,-67.376,-15.282,-31.946000000000005,20.308,83.954,10.242,14.313999999999998,"['11', '11', '11', '11', '11']"
-93.26181,44.975502,330,288,Band 66,-68.49333333333333,-14.773333333333333,-33.586666666666666,20.599999999999998,83.0,5.733333333333333,14.213333333333333,"['11', '11', '11']"
-93.26181,44.975506,330,288,Band 66,-65.995,-15.24,-29.965,20.71,82.755,7.215,14.835,"['11', '11']"
-93.26181,44.97551,330,288,Band 66,-65.566,-14.035999999999998,-31.444,20.895999999999997,82.144,9.926,14.290000000000001,"['11', '11', '11', '11', '11']"
-93.26181,44.975513,330,288,Band 66,-65.52000000000001,-14.55,-30.884999999999998,21.990000000000002,82.955,4.62,14.365,"['11', '11']"
-93.26181,44.975517,330,288,Band 66,-69.9,-13.94,-35.92,19.69,83.0,10.71,14.0,['11']
-93.26181,44.975605,240,288,Band 66,-63.94,-8.0,-36.0,20.1,85.72800000000001,24.4925,15.0,['18']
-93.26181,44.975658,240,288,Band 66,-69.64599999999999,-9.963999999999999,-38.124,11.222,85.296,21.916000000000004,13.4,"['4', '4', '4', '4', '4']"
-93.26181,44.975712,60,288,Band 66,-75.17333333333333,-8.968333333333334,-45.303333333333335,12.918333333333335,89.26683333333335,9.129166666666668,7.438333333333333,"['18', '18', '18', '18', '18', '18']"
-93.26181,44.975731,60,288,Band 66,-69.05666666666667,-12.036666666666667,-36.55,20.73,83.43666666666667,3.72,9.046666666666667,"['11', '11', '11']"
-93.261803,44.975174,240,288,Band 66,-66.94,-9.913333333333334,-36.973333333333336,15.280000000000001,85.38999999999999,9.723333333333334,15.0,"['4', '4', '4']"
-93.261803,44.9753,270,288,Band 66,-63.85714285714287,-16.327142857142857,-27.447142857142858,18.34,82.27428571428572,11.195714285714285,14.821428571428571,"['13', '13', '13', '13', '13', '13', '13']"
-93.261803,44.975307,210,288,Band 66,-58.855,-7.51,-31.34,17.490000000000002,91.40045454545455,20.833333333333336,15.0,"['15', '15']"
-93.261803,44.975311,210,288,Band 66,-59.198,-7.358,-31.85,17.502,91.48636363636362,11.666666666666668,15.0,"['15', '15', '15', '15', '15']"
-93.261803,44.97533,30,288,Band 66,-65.05666666666667,-14.34666666666667,-30.198333333333334,16.88,78.29333333333334,8.076666666666666,12.4,"['15', '15', '15', '15', '15', '15']"
-93.261803,44.97533,60,288,Band 66,-67.93,-15.75,-31.42,14.1,79.83,4.4,8.5,['15']
-93.261803,44.975334,150,288,Band 66,-61.14,-7.89,-33.09,16.38,79.74,7.69,15.0,['16']
-93.261803,44.975422,300,288,Band 66,-65.62571428571428,-9.875714285714286,-35.61571428571428,17.277142857142856,88.89035714285714,0.5485714285714286,13.678571428571429,"['6', '6', '6', '6', '6', '6', '6']"
-93.261803,44.975441,120,288,Band 66,-67.54166666666667,-11.051666666666668,-36.11000000000001,11.67,82.97375000000001,4.111666666666667,11.791666666666666,"['6', '6', '6', '6', '6', '6']"
-93.261803,44.97546,60,288,Band 66,-67.54599999999999,-14.636000000000001,-32.908,18.338,82.41799999999999,26.709999999999997,10.74,"['13', '13', '13', '13', '13']"
-93.261803,44.97546,330,288,Band 66,-66.246,-14.678,-31.447999999999997,16.248,86.854,10.700000000000001,12.709999999999999,"['11', '11', '11', '11', '11']"
-93.261803,44.975464,330,288,Band 66,-69.27,-13.87,-35.06,15.036666666666667,84.38333333333334,2.356666666666667,10.43,"['11', '11', '11']"
-93.261803,44.975468,330,288,Band 66,-68.785,-13.774999999999999,-33.915,12.865,84.13999999999999,6.720000000000001,9.9,"['11', '11']"
-93.261803,44.975471,330,288,Band 66,-69.39166666666667,-14.005,-34.725,15.163333333333334,82.85333333333334,13.591666666666669,12.104999999999999,"['11', '11', '11', '11', '11', '11']"
-93.261803,44.975475,330,288,Band 66,-70.98666666666666,-13.806666666666667,-36.96,17.076666666666664,85.45333333333333,1.9166666666666663,10.876666666666667,"['11', '11', '11']"
-93.261803,44.975479,330,288,Band 66,-72.92333333333333,-15.170000000000002,-37.16833333333333,14.568333333333333,87.49833333333333,13.926666666666668,11.363333333333335,"['11', '11', '11', '11', '11', '11']"
-93.261803,44.975483,330,288,Band 66,-70.485,-14.555,-35.33,12.485,88.0,8.504999999999999,11.85,"['11', '11']"
-93.261803,44.975491,270,288,Band 66,-64.60142857142857,-12.687142857142858,-31.365714285714283,20.618571428571432,82.41428571428571,2.572857142857143,13.401428571428571,"['16', '16', '16', '16', '16', '16', '16']"
-93.261803,44.975494,30,288,Band 66,-75.125,-12.955,-41.18,8.415,85.44375,7.145,12.0,"['4', '4']"
-93.261803,44.975609,240,288,Band 66,-62.09,-8.025,-34.045,22.447499999999998,85.5535,21.33625,15.0,"['18', '18', '18', '18']"
-93.261803,44.975712,60,288,Band 66,-73.57,-6.526666666666666,-45.53333333333333,13.5,89.03666666666668,5.952857142857144,8.0,"['18', '18', '18']"
-93.261803,44.975731,60,288,Band 66,-67.78,-12.21,-35.54,19.27,82.64,13.48,7.2,['11']
-93.261803,44.975777,330,288,Band 66,-67.85,-7.03,-40.85,17.77,83.26,5.88,13.0,['6']
-93.261803,44.97578,330,288,Band 66,-70.72266666666668,-9.323333333333334,-40.792666666666676,14.780666666666667,84.89,7.521999999999999,11.184,"['6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6', '6']"
-93.261803,44.975788,0,288,Band 66,-68.15463768115941,-10.233333333333336,-36.80913043478262,16.230869565217393,82.03115942028984,7.2426811594202904,11.863478260869565,"['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8']"
-93.261795,44.975056,90,288,Band 66,-67.55,-7.58,-38.92,13.86,82.05333333333333,17.78,15.0,['4']
-93.261795,44.975056,120,288,Band 66,-66.39,-10.04,-34.355000000000004,14.51,84.25999999999999,6.492500000000001,15.0,"['4', '4']"
-93.261795,44.97506,90,288,Band 66,-65.88,-7.55,-37.92,15.73,81.02666666666667,7.69,15.0,['4']
-93.261795,44.975178,240,288,Band 66,-62.03333333333333,-8.430000000000001,-33.60333333333333,19.0,84.44,3.2266666666666666,15.0,"['4', '4', '4']"
-93.261795,44.975288,300,288,Band 66,-63.27333333333333,-10.88,-30.599999999999998,12.603333333333333,81.77333333333333,72.15333333333332,14.69,"['15', '15', '15']"
-93.261795,44.975288,330,288,Band 66,-63.51,-14.76,-28.73,13.71,82.8,55.77,15.0,['15']
-93.261795,44.9753,270,288,Band 66,-63.927499999999995,-16.0125,-27.3125,20.300000000000004,81.5475,10.4925,15.0,"['13', '13', '13', '13']"
-93.261795,44.975311,210,288,Band 66,-58.65,-7.47,-31.19,17.83,91.84363636363636,27.776666666666667,15.0,['15']
-93.261795,44.975315,210,288,Band 66,-59.84333333333333,-8.28,-31.570000000000004,16.246666666666666,92.13272727272727,31.169999999999998,15.0,"['15', '15', '15']"
-93.261795,44.975319,210,288,Band 66,-61.26,-8.92,-32.33,14.39,92.42181818181818,25.923333333333332,15.0,['15']
-93.261795,44.975334,60,288,Band 66,-69.47000000000001,-15.196666666666667,-33.67666666666667,13.280000000000001,82.45666666666666,8.65,10.6,"['15', '15', '15']"
-93.261795,44.975334,120,288,Band 66,-64.095,-10.96,-32.015,19.075000000000003,78.57499999999999,9.065,15.0,"['16', '16']"
-93.261795,44.975338,60,288,Band 66,-69.09,-15.61,-32.385,12.27,83.86,9.41,10.165,"['15', '15']"
-93.261795,44.975338,90,288,Band 66,-62.98,-8.3,-34.25,12.78,77.14619047619047,0.0,15.0,['16']
-93.261795,44.975338,120,288,Band 66,-63.78,-7.81,-34.71,14.59,77.0,0.0,15.0,['16']
-93.261795,44.975422,300,288,Band 66,-69.27333333333333,-10.683333333333332,-38.46666666666667,12.573333333333332,90.8325,7.406666666666666,12.733333333333334,"['6', '6', '6']"
-93.261795,44.975441,120,288,Band 66,-64.94,-10.075,-34.695,12.469999999999999,83.54499999999999,1.5975,12.3125,"['6', '6', '6', '6']"
-93.261795,44.975452,330,288,Band 66,-68.35,-13.83,-34.455,17.225,83.845,6.74,9.835,"['11', '11']"
-93.261795,44.975456,330,288,Band 66,-65.83999999999999,-14.053333333333333,-31.743333333333336,17.673333333333332,86.56,11.073333333333332,11.61,"['11', '11', '11']"
-93.261795,44.975464,60,288,Band 66,-67.79,-14.61,-33.08333333333333,18.400000000000002,83.58,11.776666666666666,10.700000000000001,"['13', '13', '13']"
-93.261795,44.975491,270,288,Band 66,-64.795,-15.597499999999998,-28.597499999999997,19.645000000000003,83.19999999999999,9.989999999999998,13.642499999999998,"['16', '16', '16', '16']"
-93.261795,44.975494,30,288,Band 66,-69.38499999999999,-12.184999999999999,-37.05,10.275,85.025,3.5725,12.835,"['4', '4']"
