Lon,Lat,GPS Head,PCI,Band,RSRP_mean,RSRQ_mean,RSSI_mean,SINR_mean,Pathloss_mean,BLER_mean,CQI_mean,run
-93.261826,44.975304,120,288,Band 13,-59.185,-14.645,-27.240000000000002,23.549999999999997,90.05,9.595,14.625,"['8', '8']"
-93.261826,44.975307,120,288,Band 13,-58.739999999999995,-14.06,-27.365000000000002,24.314999999999998,88.38,10.89,14.865,"['8', '8']"
-93.261826,44.975319,210,288,Band 13,-70.56666666666666,-13.18,-39.79666666666667,11.03,85.53944444444444,20.088333333333335,9.333333333333334,"['7', '7', '7']"
-93.261826,44.97533,90,288,Band 13,-54.63,-7.88,-29.75,24.2,77.80714285714285,0.0,14.0,['1']
-93.261826,44.975349,90,288,Band 13,-58.596666666666664,-14.886666666666668,-26.666666666666668,28.49333333333333,76.24333333333334,0.0,15.0,"['11', '11', '11']"
-93.261826,44.975349,240,288,Band 13,-61.88333333333333,-12.636666666666665,-31.959999999999997,16.293333333333333,90.08,19.736666666666665,11.333333333333334,"['10', '10', '10']"
-93.261826,44.975395,30,288,Band 13,-55.22666666666667,-14.803333333333333,-23.429999999999996,26.213333333333335,77.5,3.1,12.0,"['19', '19', '19']"
-93.261826,44.975403,300,288,Band 13,-59.94333333333333,-11.209999999999999,-31.666666666666668,23.393333333333334,80.64333333333332,0.0,15.0,"['8', '8', '8']"
-93.261826,44.975407,300,288,Band 13,-59.55,-10.46,-31.46,23.97,80.0,0.0,15.0,['8']
-93.261826,44.97541,60,288,Band 13,-56.91,-7.5,-32.44,23.85,83.5125,0.3927272727272727,14.0,"['10', '10']"
-93.261826,44.975441,30,288,Band 13,-65.246,-14.208000000000002,-32.854,17.684000000000005,82.44800000000001,10.238,12.508000000000001,"['7', '7', '7', '7', '7']"
-93.261826,44.975479,210,288,Band 13,-68.155,-8.41,-42.065,15.0,86.76782608695652,0.0,9.5,"['1', '1']"
-93.261826,44.975494,0,288,Band 13,-72.57999999999998,-13.654000000000002,-41.727999999999994,14.495999999999999,91.872,16.279999999999998,10.084,"['14', '14', '14', '14', '14']"
-93.261826,44.975494,120,288,Band 13,-59.762,-14.648,-28.122000000000003,22.51,81.384,0.22199999999999998,15.0,"['8', '8', '8', '8', '8']"
-93.261826,44.97551,210,288,Band 13,-67.9975,-12.535,-37.824999999999996,12.6225,88.36749999999999,6.8675,7.08,"['7', '7', '7', '7']"
-93.261826,44.975525,30,288,Band 13,-57.52,-15.643333333333333,-24.819999999999997,24.826666666666668,78.71333333333332,0.0,13.209999999999999,"['14', '14', '14']"
-93.261826,44.975544,240,288,Band 13,-71.58500000000001,-14.685,-39.754999999999995,18.299999999999997,89.0,34.64,7.835,"['11', '11']"
-93.261826,44.975548,240,288,Band 13,-71.09,-14.735,-38.765,17.795,89.0,28.53,7.615,"['11', '11']"
-93.261826,44.975555,30,288,Band 13,-56.41,-13.575000000000001,-25.845,24.7875,77.03,0.0,12.0825,"['19', '19', '19', '19']"
-93.261826,44.975624,240,288,Band 13,-67.905,-11.61,-39.22,13.795,82.63125,16.075,8.5,"['14', '14']"
-93.261826,44.975628,240,288,Band 13,-66.37,-12.415,-36.86,15.74,82.44583333333334,7.145,10.25,"['14', '14']"
-93.261826,44.975899,300,288,Band 13,-65.9,-13.5225,-35.1575,13.350000000000001,86.25999999999999,5.499999999999999,8.567499999999999,"['8', '8', '8', '8']"
-93.261826,44.976185,300,288,Band 13,-73.6,-9.58,-47.035,9.765,100.24230769230769,0.0,10.0,"['3', '3']"
-93.261818,44.975159,210,288,Band 13,-67.15,-13.403333333333334,-36.75666666666667,10.793333333333331,83.66833333333334,0.0,13.666666666666666,"['19', '19', '19']"
-93.261818,44.975239,240,288,Band 13,-61.459999999999994,-12.32,-30.58,22.905,85.265,15.0,11.335,"['19', '19']"
-93.261818,44.975246,300,288,Band 13,-63.255,-14.445,-30.07,25.555,82.905,0.0,15.0,"['7', '7']"
-93.261818,44.97525,300,288,Band 13,-63.682500000000005,-14.524999999999999,-30.965,24.830000000000002,82.385,2.2649999999999997,14.8925,"['7', '7', '7', '7']"
-93.261818,44.97525,330,288,Band 13,-61.76,-14.94,-28.68,22.74,83.0,0.0,14.2,['7']
-93.261818,44.975262,30,288,Band 13,-54.787142857142854,-14.1,-23.684285714285714,27.390000000000004,78.71857142857142,0.0,15.0,"['7', '7', '7', '7', '7', '7', '7']"
-93.261818,44.975269,60,288,Band 13,-55.83,-15.29,-23.549999999999997,26.240000000000002,76.78571428571428,0.0,11.25,"['19', '19']"
-93.261818,44.9753,120,288,Band 13,-61.004999999999995,-12.924999999999999,-31.070000000000004,21.605,89.74833333333333,4.508333333333334,14.643333333333333,"['8', '8', '8', '8', '8', '8']"
-93.261818,44.975304,120,288,Band 13,-57.91,-14.56,-25.86,24.58,89.72,1.81,14.17,['8']
-93.261818,44.975319,210,288,Band 13,-69.1825,-13.815,-36.480000000000004,11.897499999999999,85.71000000000001,12.63625,8.65,"['7', '7', '7', '7']"
-93.261818,44.975323,210,288,Band 13,-65.4,-13.57,-33.64,13.49,84.76,11.24,7.0,['7']
-93.261818,44.97533,90,288,Band 13,-55.54333333333333,-8.566666666666666,-29.916666666666668,25.066666666666666,78.28428571428572,0.0,14.0,"['1', '1', '1']"
-93.261818,44.975349,90,288,Band 13,-57.82666666666666,-14.646666666666667,-26.12,28.939999999999998,75.65,0.15666666666666665,15.0,"['11', '11', '11']"
-93.261818,44.975349,240,288,Band 13,-63.656666666666666,-12.186666666666667,-34.120000000000005,15.503333333333336,89.19999999999999,19.41,11.833333333333334,"['10', '10', '10']"
-93.261818,44.975395,300,288,Band 13,-61.25,-12.395,-31.53,22.475,81.0,0.39,15.0,"['8', '8']"
-93.261818,44.975399,300,288,Band 13,-60.814,-10.966,-32.056,23.448,80.57000000000001,0.0,15.0,"['8', '8', '8', '8', '8']"
-93.261818,44.97541,60,288,Band 13,-56.31,-7.38,-32.0,23.9,83.55,0.7854545454545454,13.0,['10']
-93.261818,44.975414,60,288,Band 13,-59.75,-7.81,-35.0,21.3,83.57499999999999,1.0472727272727271,13.0,['10']
-93.261818,44.975441,30,288,Band 13,-65.07000000000001,-14.813333333333333,-32.92666666666667,16.98,83.04666666666667,5.645,13.318333333333333,"['7', '7', '7', '7', '7', '7']"
-93.261818,44.975445,30,288,Band 13,-64.78,-13.76,-33.52,17.33,83.48,14.56,12.57,['7']
-93.261818,44.975479,210,288,Band 13,-69.13,-9.56,-42.5,16.7,86.86565217391305,0.0,9.0,['1']
-93.261818,44.975483,210,288,Band 13,-71.19,-10.25,-43.94,10.5,86.93086956521739,0.0,7.0,['1']
-93.261818,44.975491,120,288,Band 13,-60.34857142857144,-14.227142857142855,-29.06142857142857,22.637142857142855,81.95857142857143,2.242857142857143,15.0,"['8', '8', '8', '8', '8', '8', '8']"
-93.261818,44.975498,0,288,Band 13,-72.4125,-14.36,-40.665,13.9525,90.0,7.4575000000000005,9.5175,"['14', '14', '14', '14']"
-93.261818,44.975502,0,288,Band 13,-70.555,-14.495000000000001,-38.379999999999995,14.265,89.28999999999999,8.844999999999999,11.17,"['14', '14']"
-93.261818,44.975506,0,288,Band 13,-71.75,-15.02,-38.91,13.32,88.19,17.02,10.0,['14']
-93.261818,44.97551,0,288,Band 13,-71.58,-14.13,-39.21,13.52,89.03,9.41,8.0,['14']
-93.261818,44.97551,210,288,Band 13,-66.554,-12.492,-35.693999999999996,13.632,86.77650000000001,6.219,8.35,"['7', '7', '7', '7', '7']"
-93.261818,44.975513,210,288,Band 13,-66.91499999999999,-12.895,-35.805,14.195,86.81625,10.7575,7.7,"['7', '7']"
-93.261818,44.975525,60,288,Band 13,-58.565,-15.855,-25.715,24.22,78.11500000000001,0.0,15.0,"['14', '14']"
-93.261818,44.975548,240,288,Band 13,-72.19,-14.49,-40.32,18.46,89.0,30.41,6.86,['11']
-93.261818,44.975552,240,288,Band 13,-71.53857142857143,-14.105714285714285,-39.104285714285716,18.189999999999998,88.91714285714286,30.731428571428573,7.205714285714286,"['11', '11', '11', '11', '11', '11', '11']"
-93.261818,44.975559,30,288,Band 13,-55.81666666666666,-14.340000000000002,-24.5,25.459999999999997,77.83111111111111,0.0,10.833333333333334,"['19', '19', '19']"
-93.261818,44.975563,30,288,Band 13,-55.42,-13.1,-25.33,25.65,78.04,0.0,11.0,['19']
-93.261818,44.975628,240,288,Band 13,-65.26,-11.75,-36.51,17.13,82.67333333333333,0.0,11.0,['14']
-93.261818,44.975632,240,288,Band 13,-63.3475,-11.6625,-34.025000000000006,20.21,83.0525,0.0,12.625,"['14', '14', '14', '14']"
-93.261818,44.975636,240,288,Band 13,-63.91,-11.485,-35.09,20.59,83.5075,0.0,13.0,"['14', '14']"
-93.261818,44.975899,300,288,Band 13,-66.90444444444445,-11.597777777777777,-37.77,15.657777777777776,86.50444444444445,3.7933333333333334,10.536666666666667,"['8', '8', '8', '8', '8', '8', '8', '8', '8']"
-93.261818,44.976181,300,288,Band 13,-74.24,-10.22,-47.03,10.37,100.6,0.0,9.0,['3']
-93.26181,44.975239,210,288,Band 13,-60.4,-12.56,-29.53,23.38,77.22,0.0,15.0,['19']
-93.26181,44.975239,240,288,Band 13,-59.482499999999995,-12.892500000000002,-29.475,24.427500000000002,80.97749999999999,0.0,14.5175,"['19', '19', '19', '19']"
-93.26181,44.975239,300,288,Band 13,-63.3825,-14.405,-30.846249999999998,25.552500000000002,82.375,3.56375,14.7,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.26181,44.975243,210,288,Band 13,-60.474999999999994,-13.184999999999999,-28.44,24.1,76.15,0.0,15.0,"['19', '19']"
-93.26181,44.975243,300,288,Band 13,-64.92333333333333,-14.516666666666666,-32.24333333333333,25.12,82.61333333333333,4.423333333333333,15.0,"['7', '7', '7']"
-93.26181,44.975262,0,288,Band 13,-60.33,-13.62142857142857,-29.66428571428571,22.654285714285713,83.39857142857143,4.975714285714285,13.218571428571428,"['7', '7', '7', '7', '7', '7', '7']"
-93.26181,44.975262,30,288,Band 13,-57.657037037037036,-14.409259259259256,-26.204814814814817,24.907777777777778,80.45259259259261,1.0418518518518516,14.920370370370371,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.26181,44.975262,60,288,Band 13,-56.3125,-13.375,-25.957500000000003,26.375,80.1925,0.1625,15.0,"['7', '7', '7', '7']"
-93.26181,44.975262,150,288,Band 13,-58.166666666666664,-15.81,-25.33666666666667,24.616666666666664,77.12666666666667,1.8374999999999997,12.0,"['19', '19', '19']"
-93.26181,44.975266,60,288,Band 13,-56.35333333333333,-13.956666666666669,-25.41,26.933333333333334,79.01666666666667,0.0,15.0,"['7', '7', '7']"
-93.26181,44.975269,60,288,Band 13,-55.53,-16.44,-22.09,25.35,77.38,0.0,11.0,['19']
-93.26181,44.975296,120,288,Band 13,-62.74,-12.82,-32.94,20.113333333333333,89.78749999999998,0.07777777777777778,12.333333333333334,"['8', '8', '8']"
-93.26181,44.9753,120,288,Band 13,-59.63285714285714,-11.614285714285712,-30.847142857142853,22.35857142857143,89.55142857142857,3.0759523809523803,13.857142857142858,"['8', '8', '8', '8', '8', '8', '8']"
-93.26181,44.975327,90,288,Band 13,-57.38,-6.03,-33.11,25.7,79.5,0.0,14.0,['1']
-93.26181,44.97533,90,288,Band 13,-56.415,-7.095,-31.475,25.52,78.88071428571428,0.0,14.0,"['1', '1']"
-93.26181,44.975349,90,288,Band 13,-58.74142857142857,-14.665714285714285,-26.975714285714282,28.468571428571433,75.31857142857143,0.2057142857142857,15.0,"['11', '11', '11', '11', '11', '11', '11']"
-93.26181,44.975357,240,288,Band 13,-59.5,-10.81,-31.69,20.2,88.8125,12.94,15.0,['10']
-93.26181,44.975361,240,288,Band 13,-61.03,-10.719999999999999,-32.845,16.450000000000003,89.28125,8.0875,12.0,"['10', '10']"
-93.26181,44.975391,300,288,Band 13,-61.32333333333333,-12.67,-31.189999999999998,23.353333333333335,80.90916666666666,5.833333333333333,14.88,"['8', '8', '8']"
-93.26181,44.975395,300,288,Band 13,-61.57,-13.6,-30.206666666666667,23.816666666666663,80.33333333333333,4.933333333333334,14.866666666666667,"['8', '8', '8']"
-93.26181,44.97541,30,288,Band 13,-57.14333333333334,-13.983333333333334,-25.97333333333333,25.506666666666664,77.375,3.1,9.333333333333334,"['19', '19', '19']"
-93.26181,44.975414,30,288,Band 13,-57.58,-12.43,-28.15,24.44,78.125,0.0,9.0,['19']
-93.26181,44.975418,30,288,Band 13,-57.68,-13.02,-27.64,23.75,78.5,0.0,11.0,['19']
-93.26181,44.975418,60,288,Band 13,-63.62,-7.79,-36.78,21.45,83.6,1.3090909090909089,12.0,['10']
-93.26181,44.975422,60,288,Band 13,-61.95166666666666,-8.44,-35.053333333333335,21.26666666666667,83.40833333333333,3.300757575757576,12.216666666666667,"['10', '10', '10', '10', '10', '10']"
-93.26181,44.975422,90,288,Band 13,-63.33142857142857,-10.12142857142857,-35.300000000000004,21.275714285714287,82.54142857142857,9.068311688311688,11.622857142857143,"['10', '10', '10', '10', '10', '10', '10']"
-93.26181,44.975445,30,288,Band 13,-64.225,-14.73,-32.245,17.795,82.36,8.405000000000001,12.0,"['7', '7']"
-93.26181,44.975449,30,288,Band 13,-64.522,-13.906,-33.274,19.418,81.65799999999999,10.713999999999999,10.92,"['7', '7', '7', '7', '7']"
-93.26181,44.975452,30,288,Band 13,-62.50666666666666,-14.676666666666668,-30.576666666666668,20.673333333333332,80.92333333333335,14.306666666666667,12.219999999999999,"['7', '7', '7']"
-93.26181,44.975483,30,288,Band 13,-56.28,-14.75,-24.53,26.47,77.63636363636364,0.0,12.0,['19']
-93.26181,44.975487,30,288,Band 13,-55.8,-13.22,-25.6,26.4,78.0909090909091,0.0,12.0,['19']
-93.26181,44.975487,120,288,Band 13,-57.99333333333333,-14.123333333333335,-26.88,23.98,83.0,2.65,15.0,"['8', '8', '8']"
-93.26181,44.975487,210,288,Band 13,-71.06,-8.94,-43.38,10.6,86.99608695652174,0.0,7.0,['1']
-93.26181,44.975491,120,288,Band 13,-60.5725,-13.98625,-29.601249999999997,22.104999999999997,83.81625,4.68375,15.0,"['8', '8', '8', '8', '8', '8', '8', '8']"
-93.26181,44.975491,210,288,Band 13,-69.815,-9.0,-42.44,8.2,87.09391304347827,0.0,8.5,"['1', '1']"
-93.26181,44.975494,210,288,Band 13,-70.31,-10.56,-42.75,7.8,87.19173913043478,0.0,7.0,['1']
-93.26181,44.975498,210,288,Band 13,-70.72,-9.94,-42.88,6.85,87.25695652173913,0.0,9.0,['1']
-93.26181,44.975502,210,288,Band 13,-70.77,-11.726666666666667,-41.876666666666665,7.596666666666667,87.38739130434783,0.0,12.666666666666666,"['1', '1', '1']"
-93.26181,44.97551,0,288,Band 13,-70.73,-13.53,-39.2,14.31,88.88,9.42,9.83,['14']
-93.26181,44.97551,210,288,Band 13,-58.9825,-10.342500000000001,-31.6575,21.615000000000002,82.5525806451613,0.0,8.0,"['19', '19', '19', '19']"
-93.26181,44.975513,0,288,Band 13,-70.7,-13.76,-38.94,14.12,88.0,16.77,10.17,['14']
-93.26181,44.975517,0,288,Band 13,-71.365,-13.635,-39.725,13.280000000000001,88.0,9.100000000000001,10.5,"['14', '14']"
-93.26181,44.975517,210,288,Band 13,-66.49666666666667,-13.180000000000001,-36.06,13.773333333333333,86.395,9.5,7.973333333333334,"['7', '7', '7']"
-93.26181,44.975521,0,288,Band 13,-72.55,-15.806666666666667,-39.27333333333333,12.493333333333334,88.78666666666668,10.193333333333333,12.556666666666667,"['14', '14', '14']"
-93.26181,44.975521,210,288,Band 13,-68.38600000000001,-15.382,-35.29600000000001,11.072,85.997,16.142000000000003,8.988,"['7', '7', '7', '7', '7']"
-93.26181,44.975525,210,288,Band 13,-67.2075,-12.8675,-35.612500000000004,12.26,83.40625,14.1875,10.93,"['7', '7', '7', '7']"
-93.26181,44.975529,0,288,Band 13,-60.212,-15.882,-27.333999999999996,21.926000000000002,81.37,1.028,12.956,"['14', '14', '14', '14', '14']"
-93.26181,44.975529,30,288,Band 13,-60.146,-15.529999999999998,-27.625999999999998,22.368000000000002,80.502,6.4,12.718,"['14', '14', '14', '14', '14']"
-93.26181,44.975529,60,288,Band 13,-60.22,-14.7625,-28.4525,22.7675,80.2525,11.39,10.530000000000001,"['14', '14', '14', '14']"
-93.26181,44.975533,0,288,Band 13,-58.474999999999994,-13.775,-27.689999999999998,23.67,80.7,0.48,7.6850000000000005,"['14', '14']"
-93.26181,44.975533,30,288,Band 13,-58.56,-13.55,-28.02,23.15,80.31,1.9,8.18,['14']
-93.26181,44.975552,240,288,Band 13,-71.603,-13.850999999999999,-39.765,18.616999999999997,88.331,24.245,6.744,"['11', '11', '11', '11', '11', '11', '11', '11', '11', '11']"
-93.26181,44.975563,30,288,Band 13,-55.34,-13.82,-24.54,25.5,78.02,0.0,13.0,['19']
-93.26181,44.975567,30,288,Band 13,-55.84,-14.379999999999999,-24.485,25.4,77.99,0.0,12.0,"['19', '19']"
-93.26181,44.975571,30,288,Band 13,-58.134,-14.931999999999999,-26.212,23.948,79.434,0.0,11.3,"['19', '19', '19', '19', '19']"
-93.26181,44.975574,30,288,Band 13,-58.67,-16.13,-25.56,24.82,79.3,2.085,12.0,['19']
-93.26181,44.975636,240,288,Band 13,-66.465,-11.46,-35.715,19.165,83.81083333333333,0.0,13.0,"['14', '14']"
-93.26181,44.975639,240,288,Band 13,-67.384,-11.889999999999999,-36.856,18.588,84.37816666666667,0.0,13.0,"['14', '14', '14', '14', '14']"
-93.26181,44.975643,240,288,Band 13,-66.73,-10.566666666666665,-36.76333333333333,17.846666666666668,85.52666666666666,0.0,12.776666666666666,"['14', '14', '14']"
-93.26181,44.975647,240,288,Band 13,-66.44666666666667,-11.63,-36.32333333333333,18.12,86.49916666666667,0.0,13.0,"['14', '14', '14']"
-93.26181,44.975651,240,288,Band 13,-65.99999999999999,-11.006666666666666,-36.190000000000005,17.73333333333333,87.47166666666665,0.0,13.666666666666666,"['14', '14', '14']"
-93.26181,44.975655,240,288,Band 13,-65.41499999999999,-11.260000000000002,-33.81,18.11,88.235,0.0,13.0,"['14', '14']"
-93.26181,44.975658,240,288,Band 13,-67.245,-11.955,-35.290000000000006,18.215,88.44,0.0,13.0,"['14', '14']"
-93.26181,44.975662,240,288,Band 13,-67.08,-11.98,-36.504999999999995,17.8,88.56,0.0,13.5,"['14', '14']"
-93.26181,44.975666,240,288,Band 13,-70.265,-14.44,-37.42,14.475000000000001,88.67999999999999,0.0,11.75,"['14', '14']"
-93.26181,44.97567,240,288,Band 13,-68.35333333333334,-12.270000000000001,-37.120000000000005,15.25,88.82999999999998,0.0,12.276666666666666,"['14', '14', '14']"
-93.26181,44.975674,240,288,Band 13,-67.93666666666667,-12.86,-37.14666666666667,17.163333333333334,89.00999999999999,0.0,12.556666666666667,"['14', '14', '14']"
-93.26181,44.975895,270,288,Band 13,-62.32,-10.36,-34.97,19.47,88.85,10.415,9.665,"['8', '8']"
-93.26181,44.975899,270,288,Band 13,-64.0035294117647,-12.231764705882352,-33.7929411764706,19.404117647058825,87.46441176470589,7.036470588235295,10.733529411764705,"['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8']"
-93.261803,44.975182,210,288,Band 13,-66.47,-14.15,-35.22,18.135,83.35875,0.0,5.375,"['19', '19', '19', '19']"
-93.261803,44.975239,270,288,Band 13,-62.315999999999995,-14.216,-30.236,26.53,81.94399999999999,5.322,14.575999999999999,"['7', '7', '7', '7', '7']"
-93.261803,44.975239,300,288,Band 13,-63.625,-15.0,-31.345,23.865000000000002,81.88,11.504999999999999,14.855,"['7', '7']"
-93.261803,44.97525,150,288,Band 13,-55.445,-13.235,-25.171666666666667,27.22666666666667,78.2225,11.08875,13.063333333333333,"['19', '19', '19', '19', '19', '19']"
-93.261803,44.97525,210,288,Band 13,-58.4875,-13.8025,-27.415,24.8625,76.375,0.0,14.25,"['19', '19', '19', '19']"
-93.261803,44.975254,120,288,Band 13,-53.88,-14.76,-22.15,27.99,77.525,0.0,11.0,['19']
-93.261803,44.975258,90,288,Band 13,-54.44,-16.13,-21.31,27.2,77.20833333333333,0.9466666666666667,10.0,['19']
-93.261803,44.975258,120,288,Band 13,-54.23,-11.52,-25.46,27.98,77.36666666666666,0.47333333333333333,11.0,['19']
-93.261803,44.975266,60,288,Band 13,-55.974999999999994,-13.105,-25.865000000000002,27.455,77.22999999999999,0.0,15.0,"['7', '7']"
-93.261803,44.975269,60,288,Band 13,-55.672000000000004,-13.768,-24.854,27.272,78.338,0.0,15.0,"['7', '7', '7', '7', '7']"
-93.261803,44.975288,120,288,Band 13,-61.88,-11.0,-33.88,20.4,89.33,0.0,10.0,['8']
-93.261803,44.975292,120,288,Band 13,-60.81,-11.69,-28.19,20.5,89.4825,0.0,13.0,['8']
-93.261803,44.975319,90,288,Band 13,-61.69,-7.94,-36.75,18.1,80.0,0.0,12.0,['1']
-93.261803,44.975342,240,288,Band 13,-71.67,-14.09,-39.22,11.25,86.00800000000001,0.0,10.0,['7']
-93.261803,44.975349,90,288,Band 13,-59.47571428571429,-13.867142857142856,-28.502857142857145,26.05,77.2642857142857,2.402857142857143,15.0,"['11', '11', '11', '11', '11', '11', '11']"
-93.261803,44.975391,300,288,Band 13,-64.02666666666667,-11.816666666666668,-34.31,21.903333333333336,82.34249999999999,0.0,15.0,"['8', '8', '8']"
-93.261803,44.975422,30,288,Band 13,-54.09,-15.03,-22.09,27.35,78.875,0.0,12.0,['19']
-93.261803,44.975422,60,288,Band 13,-62.512,-10.97,-33.99,21.54,84.13209090909092,13.1,11.206,"['10', '10', '10', '10', '10']"
-93.261803,44.97543,210,288,Band 13,-62.4,-12.76,-32.63,19.88,82.26666666666667,0.0,14.0,['19']
-93.261803,44.975456,30,288,Band 13,-61.776666666666664,-13.94,-30.736666666666668,21.366666666666664,79.34666666666668,10.033333333333333,12.846666666666666,"['7', '7', '7']"
-93.261803,44.97546,30,288,Band 13,-62.81199999999999,-13.366,-32.438,22.378000000000004,79.35,7.354000000000001,11.036,"['7', '7', '7', '7', '7']"
-93.261803,44.975464,30,288,Band 13,-63.616666666666674,-14.11,-32.32333333333333,21.60666666666667,80.04666666666667,8.37,12.943333333333333,"['7', '7', '7']"
-93.261803,44.975468,30,288,Band 13,-63.47,-14.975000000000001,-31.449999999999996,18.990000000000002,81.1,6.63,13.815,"['7', '7']"
-93.261803,44.975471,30,288,Band 13,-62.056000000000004,-14.081999999999999,-30.756,21.76,80.47,4.402,14.934000000000001,"['7', '7', '7', '7', '7']"
-93.261803,44.975479,120,288,Band 13,-57.53000000000001,-13.878,-26.582,24.086000000000002,82.95599999999999,1.52,15.0,"['8', '8', '8', '8', '8']"
-93.261803,44.975483,120,288,Band 13,-58.443333333333335,-13.643333333333333,-27.813333333333333,23.05333333333333,83.0,4.993333333333333,15.0,"['8', '8', '8']"
-93.261803,44.975487,30,288,Band 13,-55.125,-12.524999999999999,-25.615000000000002,26.625,78.77272727272728,0.0,10.0,"['19', '19']"
-93.261803,44.975491,30,288,Band 13,-54.0625,-12.3125,-24.7575,28.392500000000002,77.84,0.0,11.875,"['19', '19', '19', '19']"
-93.261803,44.97551,210,288,Band 13,-68.535,-14.094999999999999,-35.88,5.7,87.5504347826087,0.0,13.5,"['1', '1']"
-93.261803,44.975521,0,288,Band 13,-71.64999999999999,-15.353333333333333,-39.076666666666675,13.87,89.0,5.06,11.723333333333334,"['14', '14', '14']"
-93.261803,44.975529,210,288,Band 13,-70.285,-15.09,-38.195,13.25,84.5025,43.83125,9.0,"['7', '7']"
-93.261803,44.975536,30,288,Band 13,-59.97333333333333,-16.113333333333333,-26.866666666666664,21.569999999999997,79.7,4.536666666666666,13.75,"['14', '14', '14']"
-93.261803,44.97554,30,288,Band 13,-62.916,-15.104000000000003,-30.796000000000003,17.804,82.878,11.622,9.9,"['14', '14', '14', '14', '14']"
-93.261803,44.975544,30,288,Band 13,-58.985,-13.055,-28.89,20.39,82.695,15.09,10.29,"['14', '14']"
-93.261803,44.975548,30,288,Band 13,-59.21666666666666,-15.290000000000001,-26.853333333333335,22.133333333333336,80.46666666666667,0.0,15.0,"['14', '14', '14']"
-93.261803,44.975552,30,288,Band 13,-63.275999999999996,-14.904,-31.286,20.637999999999998,80.648,1.174,15.0,"['14', '14', '14', '14', '14']"
-93.261803,44.975552,240,288,Band 13,-69.155,-14.5375,-37.04875,19.9275,87.4175,24.57875,7.56,"['11', '11', '11', '11', '11', '11', '11', '11']"
-93.261803,44.975555,0,288,Band 13,-64.50999999999999,-8.175,-38.845,17.015,82.0297619047619,2.1366666666666667,13.0,"['14', '14']"
-93.261803,44.975555,30,288,Band 13,-66.09666666666666,-11.416666666666666,-36.95333333333333,17.826666666666668,82.00396825396825,8.065555555555555,13.88,"['14', '14', '14']"
-93.261803,44.975559,0,288,Band 13,-65.66,-8.659999999999998,-39.54,17.509999999999998,82.05952380952381,0.0,15.0,"['14', '14', '14']"
-93.261803,44.975574,30,288,Band 13,-60.02,-14.95,-28.02,23.58,80.79,4.17,12.0,['19']
-93.261803,44.975578,30,288,Band 13,-59.798,-14.978,-27.833999999999996,23.493999999999996,82.049,4.706,13.0,"['19', '19', '19', '19', '19']"
-93.261803,44.975601,330,288,Band 13,-61.125,-8.344999999999999,-35.505,20.6,82.24404761904762,0.0,5.5,"['14', '14']"
-93.261803,44.975609,330,288,Band 13,-63.095,-9.035,-37.065,19.9,82.30625,0.0,8.5,"['14', '14']"
-93.261803,44.975616,330,288,Band 13,-62.31,-13.69,-31.69,17.7,82.36250000000001,0.0,11.0,['14']
-93.261803,44.975624,330,288,Band 13,-59.38,-13.25,-28.19,25.0,82.4,0.0,11.0,['14']
-93.261803,44.975632,330,288,Band 13,-64.5,-8.31,-39.13,17.7,82.80000000000001,0.0,3.0,['14']
-93.261803,44.975636,330,288,Band 13,-64.64,-9.31,-37.09,19.28,83.2,0.0,9.0,['14']
-93.261803,44.975639,330,288,Band 13,-64.83333333333333,-8.546666666666667,-38.85,16.046666666666667,83.672,0.26571428571428574,8.0,"['14', '14', '14']"
-93.261803,44.975651,330,288,Band 13,-68.155,-8.815,-41.69,17.950000000000003,82.53999999999999,0.5978571428571429,7.5,"['14', '14']"
-93.261803,44.975677,240,288,Band 13,-70.02666666666666,-13.94,-38.42333333333333,15.479999999999999,89.085,2.7777777777777772,11.0,"['14', '14', '14']"
-93.261803,44.975681,240,288,Band 13,-70.328,-12.526,-39.028,14.943999999999999,89.10499999999999,13.333333333333332,11.4,"['14', '14', '14', '14', '14']"
-93.261803,44.975891,270,288,Band 13,-65.454,-11.604,-35.803999999999995,19.098,88.37449999999998,7.708,11.344000000000001,"['8', '8', '8', '8', '8']"
-93.261803,44.975895,270,288,Band 13,-68.41,-11.22,-40.06,19.36,87.6,16.13,8.43,['8']
-93.261795,44.975235,240,288,Band 13,-63.07,-14.595,-30.86,21.275,86.58500000000001,10.25,12.555,"['7', '7']"
-93.261795,44.975235,270,288,Band 13,-63.71333333333333,-14.936666666666667,-30.906666666666666,24.433333333333334,85.31333333333333,16.673333333333332,13.953333333333333,"['7', '7', '7']"
-93.261795,44.975266,60,288,Band 13,-53.69,-10.956666666666665,-25.616666666666664,27.319999999999997,76.968,2.0833333333333335,12.776666666666666,"['19', '19', '19']"
-93.261795,44.975266,90,288,Band 13,-53.94,-13.645,-23.31,27.835,77.025,0.71,12.0,"['19', '19']"
-93.261795,44.975269,60,288,Band 13,-55.98199999999999,-14.096,-24.784,26.772000000000002,76.74,0.0,15.0,"['7', '7', '7', '7', '7']"
