Lon,Lat,GPS Head,PCI377_4_mean,PCI377_5_mean,PCI377_10_mean,PCI377_11_mean,PCI377_12_mean,PCI377_13_mean,PCI377_20_mean,PCI377_21_mean,PCI377_26_mean,PCI377_28_mean,PCI377_cell_mean,PCI377_29_mean,PCI377_27_mean,PCI377_4_max,PCI377_5_max,PCI377_10_max,PCI377_11_max,PCI377_12_max,PCI377_13_max,PCI377_20_max,PCI377_21_max,PCI377_26_max,PCI377_28_max,PCI377_cell_max,PCI377_29_max,PCI377_27_max,PCI377_4_min,PCI377_5_min,PCI377_10_min,PCI377_11_min,PCI377_12_min,PCI377_13_min,PCI377_20_min,PCI377_21_min,PCI377_26_min,PCI377_28_min,PCI377_cell_min,PCI377_29_min,PCI377_27_min,PCI377_4_std,PCI377_5_std,PCI377_10_std,PCI377_11_std,PCI377_12_std,PCI377_13_std,PCI377_20_std,PCI377_21_std,PCI377_26_std,PCI377_28_std,PCI377_cell_std,PCI377_29_std,PCI377_27_std,PCI377_4_count,PCI377_5_count,PCI377_10_count,PCI377_11_count,PCI377_12_count,PCI377_13_count,PCI377_20_count,PCI377_21_count,PCI377_26_count,PCI377_28_count,PCI377_cell_count,PCI377_29_count,PCI377_27_count,run
-93.26136,44.975731,120,,,,,-111.33666666666666,,,,,,-111.37666666666667,,,,,,,-110.62,,,,,,-110.79,,,,,,,-111.82,,,,,,-111.81,,,,,,,0.6331139971074109,,,,,,0.527004111305907,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['8', '8', '8']"
-93.26136,44.975731,300,,,,,-115.1575,,,,,,-115.11,,,,,,,-114.97,,,,,,-114.91,,,,,,,-115.3,,,,,,-115.27,,,,,,,0.1393735986476622,,,,,,0.1593737745050908,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['9', '9', '9', '9']"
-93.26136,44.975758,330,,,,,-114.64,,,,,,-114.56,,,,,,,-114.64,,,,,,-114.56,,,,,,,-114.64,,,,,,-114.56,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.26136,44.975761,330,,,,,-112.305,,,,,,-112.4375,,,,,,,-111.98,,,,,,-112.02,,,,,,,-112.9,,,,,,-113.16,,,,,,,0.41645327869202353,,,,,,0.5114929129518798,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['10', '10', '10', '10']"
-93.26136,44.975765,330,,,,,-113.13,,,,,,-112.095,,,,,,,-111.86,,,,,,-111.91,,,,,,,-114.4,,,,,,-112.28,,,,,,,1.79605122421384,,,,,,0.26162950903902576,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
-93.26136,44.975769,330,,,,,-114.67500000000001,,,-113.78,,,-113.76333333333332,,,,,,,-114.45,,,-113.78,,,-113.38,,,,,,,-114.9,,,-113.78,,,-114.26,,,,,,,0.31819805153394337,,,,,,0.45081407845511373,,,0,0,0,0,2,0,0,1,0,0,3,0,0,"['10', '10', '10']"
-93.26136,44.975773,330,,,,,-114.945,,,,,,-114.6,,,,,,,-114.94,,,,,,-114.44,,,,,,,-114.95,,,,,,-114.76,,,,,,,0.007071067811874117,,,,,,0.22627416997970545,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
-93.261353,44.97514,240,,,,,,,,-139.31,,,-139.31,,,,,,,,,,-139.31,,,-139.31,,,,,,,,,,-139.31,,,-139.31,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.261353,44.97514,270,,,,,,,,-139.31,,,-139.31,,,,,,,,,,-139.31,,,-139.31,,,,,,,,,,-139.31,,,-139.31,,,,,,,,,,0.0,,,0.0,,,0,0,0,0,0,0,0,2,0,0,2,0,0,"['2', '2']"
-93.261353,44.975231,30,,,,,,,,-122.0,,,-122.0,,,,,,,,,,-122.0,,,-122.0,,,,,,,,,,-122.0,,,-122.0,,,,,,,,,,0.0,,,0.0,,,0,0,0,0,0,0,0,2,0,0,2,0,0,"['2', '2']"
-93.261353,44.975235,30,,,,,-120.84,,,-123.655,,,-123.27666666666666,,,,,,,-120.84,,,-122.45,,,-121.1,,,,,,,-120.84,,,-124.86,,,-124.85,,,,,,,,,,1.704127342659577,,,1.946441196988324,,,0,0,0,0,1,0,0,2,0,0,3,0,0,"['2', '2', '2']"
-93.261353,44.975239,30,,,,,,,,-127.73499999999999,-128.05,,-126.12,,,,,,,,,,-125.02,-128.05,,-125.01,,,,,,,,,,-130.45,-128.05,,-127.33,,,,,,,,,,3.839589821842953,,,1.1632282665066187,,,0,0,0,0,0,0,0,2,1,0,3,0,0,"['2', '2', '2']"
-93.261353,44.975243,30,,,,-125.98,,,,,,,-126.01,,,,,,-125.98,,,,,,,-126.01,,,,,,-125.98,,,,,,,-126.01,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,['2']
-93.261353,44.975277,270,,,,,,-116.04,,,,,-116.04,,,,,,,,-116.04,,,,,-116.04,,,,,,,,-116.04,,,,,-116.04,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261353,44.975281,270,,,,,,-115.88,,,,,-115.8,,,,,,,,-115.88,,,,,-115.8,,,,,,,,-115.88,,,,,-115.8,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261353,44.975281,300,,,,,,-115.95,,,,,-115.83,,,,,,,,-115.75,,,,,-115.71,,,,,,,,-116.15,,,,,-115.95,,,,,,,,0.28284271247462306,,,,,0.16970562748477783,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.9753,30,,,,,,-114.50000000000001,,,,,-114.2975,,,,,,,,-113.38,,,,,-113.38,,,,,,,,-115.29,,,,,-115.51,,,,,,,,0.9511747123075373,,,,,0.9057731504079837,,,0,0,0,0,0,4,0,0,0,0,4,0,0,"['19', '19', '19', '19']"
-93.261353,44.975304,30,,,,,,-116.07,,,,,-115.98,,,,,,,,-116.07,,,,,-115.98,,,,,,,,-116.07,,,,,-115.98,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261353,44.975311,90,,,,,,-119.43,,,,,-119.36,,,,,,,,-119.43,,,,,-119.36,,,,,,,,-119.43,,,,,-119.36,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['1']
-93.261353,44.975357,210,,,,,,-119.82,,,,,-119.53,,,,,,,,-119.82,,,,,-119.53,,,,,,,,-119.82,,,,,-119.53,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261353,44.975357,240,,,,,,-119.82,,,,,-119.56,,,,,,,,-119.82,,,,,-119.56,,,,,,,,-119.82,,,,,-119.56,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261353,44.975361,240,,,,,,-120.095,,,-122.0,,-120.92000000000002,,,,,,,,-119.82,,,-120.41,,-119.66,,,,,,,,-120.37,,,-123.59,,-123.59,,,,,,,,0.38890872965260914,,,2.248599564173226,,1.805454698037775,,,0,0,0,0,0,2,0,0,2,0,4,0,0,"['19', '19', '19', '13']"
-93.261353,44.975361,270,,,,,,,,,-125.81,,-125.81,,,,,,,,,,,-125.81,,-125.81,,,,,,,,,,,-125.81,,-125.81,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,['13']
-93.261353,44.975365,30,,,,,,,,,-109.89,,-109.9,,,,,,,,,,,-109.89,,-109.9,,,,,,,,,,,-109.89,,-109.9,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,['19']
-93.261353,44.975368,30,,,,,,-113.2,,,-109.89,,-110.05333333333333,,,,,,,,-113.2,,,-109.52,,-109.52,,,,,,,,-113.2,,,-110.26,,-110.37,,,,,,,,,,,0.5232590180780515,,0.46457866215888255,,,0,0,0,0,0,1,0,0,2,0,3,0,0,"['19', '19', '19']"
-93.261353,44.975372,30,,,,,-114.56,-113.2,,,,,-112.735,,,,,,,-114.56,-113.2,,,,,-112.02,,,,,,,-114.56,-113.2,,,,,-113.45,,,,,,,,,,,,,1.0111626970967678,,,0,0,0,0,1,1,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.975376,30,,,,,-114.56,-107.88,,,,,-113.14,,,,,,,-114.56,-107.88,,,,,-112.17,,,,,,,-114.56,-107.88,,,,,-114.11,,,,,,,,,,,,,1.3717871555019006,,,0,0,0,0,1,1,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.975376,60,,,,,,,,-119.99,,,-117.89,,,,,,,,,,-119.99,,,-117.89,,,,,,,,,,-119.99,,,-117.89,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['7']
-93.261353,44.97538,30,,,,,,-112.86666666666666,,,,,-111.70666666666666,,,,,,,,-107.88,,,,,-109.18,,,,,,,,-115.7,,,,,-114.48,,,,,,,,4.331943366819724,,,,,2.6585961207624895,,,0,0,0,0,0,3,0,0,0,0,3,0,0,"['19', '19', '19']"
-93.261353,44.97538,60,,,,,-114.12,,,,,,-113.49333333333334,,,,,,,-114.12,,,,,,-112.4,,,,,,,-114.12,,,,,,-115.2,,,,,,,0.0,,,,,,1.4973754817457492,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['7', '7', '7']"
-93.261353,44.975391,60,,,,,-113.9075,,,,,,-114.92249999999999,,,,,,,-112.38,,,,,,-112.66,,,,,,,-118.49,,,,,,-118.54,,,,,,,3.0550000000000055,,,,,,2.537011036633466,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['10', '10', '10', '10']"
-93.261353,44.975422,210,,,,,-122.27,,,-151.83666666666667,,,-139.354,,,,,,,-122.27,,,-150.02,,,-122.27,,,,,,,-122.27,,,-155.47,,,-155.33,,,,,,,0.0,,,3.146558967083454,,,15.846396435783111,,,0,0,0,0,2,0,0,3,0,0,5,0,0,"['19', '19', '19', '19', '19']"
-93.261353,44.975441,30,,,-117.79,,,-111.59,,,,,-112.43999999999998,,,,,-117.79,,,-110.33,,,,,-110.13,,,,,-117.79,,,-112.92,,,,,-115.34,,,,,,,,1.083420509312984,,,,,1.9120669444347422,,,0,0,1,0,0,4,0,0,0,0,5,0,0,"['19', '19', '19', '19', '19']"
-93.261353,44.975449,270,,,,,,-122.115,,,,,-122.13,,,,,,,,-122.1,,,,,-122.13,,,,,,,,-122.13,,,,,-122.13,,,,,,,,0.02121320343559723,,,,,0.0,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['15', '15']"
-93.261353,44.975456,210,,,,,,-117.625,,,,,-116.69,,,,,,,,-115.55,,,,,-115.22,,,,,,,,-119.7,,,,,-118.16,,,,,,,,2.934493141924176,,,,,2.078893936688448,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.97546,210,,,,,,,,-121.74,,,-121.77,,,,,,,,,,-121.74,,,-121.77,,,,,,,,,,-121.74,,,-121.77,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['19']
-93.261353,44.975487,30,,,,,-114.77,,,-117.43,,,-114.055,,,,,,,-114.77,,,-117.43,,,-113.77,,,,,,,-114.77,,,-117.43,,,-114.34,,,,,,,,,,,,,0.4030508652763423,,,0,0,0,0,1,0,0,1,0,0,2,0,0,"['19', '19']"
-93.261353,44.975491,30,,,,,,,,-112.025,,,-111.54499999999999,,,,,,,,,,-110.6,,,-110.32,,,,,,,,,,-113.45,,,-112.77,,,,,,,,,,2.0152543263816716,,,1.7324116139070385,,,0,0,0,0,0,0,0,2,0,0,2,0,0,"['19', '19']"
-93.261353,44.975533,30,,,,,-100.33,,,,,,-100.38,,,,,,,-100.33,,,,,,-100.38,,,,,,,-100.33,,,,,,-100.38,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['7']
-93.261353,44.975536,30,,,,,-100.18,,,,,,-100.19,,,,,,,-100.16,,,,,,-100.16,,,,,,,-100.2,,,,,,-100.22,,,,,,,0.028284271247471345,,,,,,0.04242640687119446,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['7', '7']"
-93.261353,44.97554,30,,,,,-103.5,-111.52,,-103.02,-119.11,,-108.81249999999999,,,,,,,-103.5,-111.52,,-103.02,-119.11,,-101.41,,,,,,,-103.5,-111.52,,-103.02,-119.11,,-117.8,,,,,,,,,,,,,7.622905723322743,,,0,0,0,0,1,1,0,1,1,0,4,0,0,"['19', '19', '7', '7']"
-93.261353,44.975559,300,,,,,-110.946,,,-115.36,,,-112.04142857142857,,,,,,,-107.98,,,-114.95,,,-107.95,,,,,,,-113.92,,,-116.18,,,-114.78,,,,,,,2.7948130527818837,,,0.7101408311032369,,,3.089020495083775,,,0,0,0,0,5,0,0,3,0,0,7,0,0,"['7', '7', '7', '7', '7', '7', '7']"
-93.261353,44.975563,300,,,,,-107.84,,,,,,-107.84,,,,,,,-107.84,,,,,,-107.84,,,,,,,-107.84,,,,,,-107.84,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['7']
-93.261353,44.975567,210,,,,,,-126.57333333333332,,,,,-126.57333333333332,,,,,,,,-118.5,,,,,-118.5,,,,,,,,-142.7,,,,,-142.7,,,,,,,,13.966106591793338,,,,,13.966106591793338,,,0,0,0,0,0,3,0,0,0,0,3,0,0,"['19', '19', '19']"
-93.261353,44.975567,330,,,,,-106.985,,,,,,-106.985,,,,,,,-106.91,,,,,,-106.91,,,,,,,-107.06,,,,,,-107.06,,,,,,,0.10606601717798615,,,,,,0.10606601717798615,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['7', '7']"
-93.261353,44.975571,210,,,,,,-118.44,,,,,-118.465,,,,,,,,-118.38,,,,,-118.45,,,,,,,,-118.5,,,,,-118.48,,,,,,,,0.08485281374238891,,,,,0.02121320343559723,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.975571,330,,,,,-107.5025,,,,,,-107.28999999999999,,,,,,,-106.84,,,,,,-106.84,,,,,,,-109.48,,,,,,-108.63,,,,,,,1.3183417614564168,,,,,,0.8933457710576944,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['7', '7', '7', '7']"
-93.261353,44.975574,210,,,,,,-118.06,,,,,-117.84999999999998,,,,,,,,-117.9,,,,,-117.28,,,,,,,,-118.38,,,,,-118.22,,,,,,,,0.2771281292110145,,,,,0.5008991914547315,,,0,0,0,0,0,3,0,0,0,0,3,0,0,"['19', '19', '19']"
-93.261353,44.975578,210,,,,,,-116.77,,,,,-117.02666666666669,,,,,,,,-116.77,,,,,-116.85,,,,,,,,-116.77,,,,,-117.26,,,,,,,,0.0,,,,,0.21079215671684248,,,0,0,0,0,0,3,0,0,0,0,3,0,0,"['19', '19', '19']"
-93.261353,44.97559,240,,,,,,-118.676,,,,,-118.596,,,,,,,,-117.99,,,,,-117.98,,,,,,,,-121.0,,,,,-120.42,,,,,,,,1.3077002714689625,,,,,1.0316152383519672,,,0,0,0,0,0,5,0,0,0,0,5,0,0,"['18', '18', '18', '18', '18']"
-93.261353,44.975594,60,,,,,-113.78,,,,,,-113.74,,,,,,,-113.78,,,,,,-113.74,,,,,,,-113.78,,,,,,-113.74,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.261353,44.975597,30,,,,,-107.02,,,,,,-105.76,,,,,,,-107.02,,,,,,-105.76,,,,,,,-107.02,,,,,,-105.76,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['19']
-93.261353,44.975597,60,,,,,-113.78,,,,,,-113.74,,,,,,,-113.78,,,,,,-113.74,,,,,,,-113.78,,,,,,-113.74,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.261353,44.975601,30,,,,,-106.72000000000001,,,,,,-106.57000000000001,,,,,,,-106.48,,,,,,-106.48,,,,,,,-107.18,,,,,,-106.73,,,,,,,0.3984971769034272,,,,,,0.1389244398945043,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['19', '10', '10']"
-93.261353,44.975601,60,,,,,-106.5575,,,,,,-106.3475,,,,,,,-105.06,,,,,,-105.06,,,,,,,-107.78,,,,,,-107.13,,,,,,,1.1288452802163236,,,,,,0.8948882611812478,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['10', '10', '10', '10']"
-93.261353,44.975605,30,,,,,-111.96,,,,,,-109.67,,,,,,,-111.96,,,,,,-109.67,,,,,,,-111.96,,,,,,-109.67,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['19']
-93.261353,44.975658,210,,,,,,-119.07499999999999,,,,,-119.07,,,,,,,,-119.07,,,,,-119.07,,,,,,,,-119.08,,,,,-119.07,,,,,,,,0.007071067811874117,,,,,0.0,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.975662,210,,,,,,-119.025,,,,,-119.02,,,,,,,,-119.0,,,,,-118.99,,,,,,,,-119.05,,,,,-119.05,,,,,,,,0.03535533905932034,,,,,0.04242640687119446,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261353,44.975689,330,,,,,-103.34125,,,,,,-103.37625,,,,,,,-102.52,,,,,,-102.53,,,,,,,-104.11,,,,,,-104.23,,,,,,,0.7131306732590224,,,,,,0.7346512778182607,,,0,0,0,0,8,0,0,0,0,0,8,0,0,"['8', '8', '8', '8', '8', '8', '8', '8']"
-93.261353,44.975693,330,,,,,-102.52,,,,,,-102.52,,,,,,,-102.52,,,,,,-102.52,,,,,,,-102.52,,,,,,-102.52,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['8']
-93.261353,44.975719,120,,,,,-109.01666666666667,,,,,,-109.54333333333334,,,,,,,-107.45,,,,,,-109.02,,,,,,,-109.8,,,,,,-109.81,,,,,,,1.3567731325956172,,,,,,0.4532475409015906,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['8', '8', '8']"
-93.261353,44.975719,300,,,,,-111.99000000000001,,,,,,-112.77000000000001,,,,,,,-110.23,,,,,,-110.59,,,,,,,-115.23,,,,,,-115.19,,,,,,,2.2664509701292883,,,,,,2.058996519343024,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['9', '9', '9', '9']"
-93.261353,44.975723,120,,,,,-109.81,,,,,,-109.84,,,,,,,-109.81,,,,,,-109.84,,,,,,,-109.81,,,,,,-109.84,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['8']
-93.261353,44.975723,300,,-115.19,,,-110.08,,,,,,-111.625,,,,-115.19,,,-110.08,,,,,,-110.14,,,,-115.19,,,-110.08,,,,,,-113.11,,,,,,,,,,,,,2.100107140124045,,,0,1,0,0,1,0,0,0,0,0,2,0,0,"['9', '9']"
-93.261353,44.975739,330,,,,,-117.15,,,,,,-117.17999999999999,,,,,,,-116.84,,,,,,-117.13,,,,,,,-117.27,,,,,,-117.24,,,,,,,0.20736441353327625,,,,,,0.05830951894845311,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['10', '10', '10', '10']"
-93.261353,44.975742,330,,,,,-115.24,,,,,,-116.57,,,,,,,-115.24,,,,,,-116.57,,,,,,,-115.24,,,,,,-116.57,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.261353,44.975746,330,,,,,-111.68,,,,,,-113.50999999999999,,,,,,,-111.34,,,,,,-112.22,,,,,,,-112.02,,,,,,-114.8,,,,,,,0.4808326112068521,,,,,,1.8243354954612863,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
-93.261353,44.97575,330,,,,,-110.70666666666666,,,,,,-111.30666666666667,,,,,,,-109.5,,,,,,-110.77,,,,,,,-111.65,,,,,,-111.8,,,,,,,1.0989237158844747,,,,,,0.5163655036244488,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['10', '10', '10']"
-93.261353,44.975754,330,,,,,-114.03,,,,,,-113.80000000000001,,,,,,,-113.67,,,,,,-113.37,,,,,,,-114.39,,,,,,-114.23,,,,,,,0.5091168824543134,,,,,,0.6081118318204255,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
-93.261345,44.97514,270,,,,,,,,-135.48333333333332,,,-135.48333333333332,,,,,,,,,,-127.83,,,-127.83,,,,,,,,,,-139.31,,,-139.31,,,,,,,,,,6.627981090296913,,,6.627981090296913,,,0,0,0,0,0,0,0,3,0,0,3,0,0,"['2', '2', '2']"
-93.261345,44.975243,30,,,,-125.98,,,,,,,-126.01,,,,,,-125.98,,,,,,,-126.01,,,,,,-125.98,,,,,,,-126.01,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,['2']
-93.261345,44.975273,270,,,,,,-119.26,,,,,-119.26,,,,,,,,-119.26,,,,,-119.26,,,,,,,,-119.26,,,,,-119.26,,,,,,,,0.0,,,,,0.0,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261345,44.975277,270,,,,,,-117.27,,,,,-117.27,,,,,,,,-117.27,,,,,-117.27,,,,,,,,-117.27,,,,,-117.27,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261345,44.975304,30,,,,,,-116.07,,,,,-116.16,,,,,,,,-116.07,,,,,-116.16,,,,,,,,-116.07,,,,,-116.16,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261345,44.975307,30,,,,,,-116.27,,,,,-116.24,,,,,,,,-116.27,,,,,-116.24,,,,,,,,-116.27,,,,,-116.24,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261345,44.975311,90,,,,,,-119.43,,,,,-116.675,,,,,,,,-119.43,,,,,-113.99,,,,,,,,-119.43,,,,,-119.36,,,,,,,,0.0,,,,,3.7971634149717635,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['1', '1']"
-93.261345,44.975361,240,,,,,,,,,-122.83999999999999,,-122.76333333333332,,,,,,,,,,,-120.37,,-120.23,,,,,,,,,,,-127.52,,-127.47,,,,,,,,,,,4.055083229725374,,4.08006535895362,,,0,0,0,0,0,0,0,0,3,0,3,0,0,"['19', '19', '13']"
-93.261345,44.97538,30,,,,,,,,,-113.985,,-112.84,,,,,,,,,,,-113.88,,-112.47,,,,,,,,,,,-114.09,,-113.21,,,,,,,,,,,0.14849242404918062,,0.5232590180780365,,,0,0,0,0,0,0,0,0,2,0,2,0,0,"['19', '19']"
-93.261345,44.97538,60,,,,,-113.11,,,,,,-112.13499999999999,,,,,,,-112.1,,,,,,-112.11,,,,,,,-114.12,,,,,,-112.16,,,,,,,1.4283556979968333,,,,,,0.03535533905932034,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['7', '7']"
-93.261345,44.975395,60,,,,,-110.815,,,,,,-112.22,,,,,,,-109.43,,,,,,-111.88,,,,,,,-112.2,,,,,,-112.56,,,,,,,1.9586857838867289,,,,,,0.48083261120685716,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
-93.261345,44.975426,210,,,,,-122.24,,,,,,-122.24000000000001,,,,,,,-122.2,,,,,,-122.23,,,,,,,-122.27,,,,,,-122.25,,,,,,,0.03605551275464208,,,,,,0.009999999999999787,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['19', '19', '19']"
-93.261345,44.975445,30,,,,,,-114.695,,,,,-113.725,,,,,,,,-114.59,,,,,-113.41,,,,,,,,-114.8,,,,,-114.04,,,,,,,,0.14849242404916552,,,,,0.44547727214752675,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261345,44.975449,240,,,,,,,,,-113.76,,-113.76,,,,,,,,,,,-113.76,,-113.76,,,,,,,,,,,-113.76,,-113.76,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,['10']
-93.261345,44.975449,270,,,,,,-122.18,,,,,-122.13,,,,,,,,-122.18,,,,,-122.13,,,,,,,,-122.18,,,,,-122.13,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['15']
-93.261345,44.975491,30,,,,,-108.595,,,,,,-108.275,,,,,,,-107.89,,,,,,-107.93,,,,,,,-109.3,,,,,,-108.62,,,,,,,0.9970205614730296,,,,,,0.4879036790187162,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['19', '19']"
-93.261345,44.97554,30,,,,,-104.59,-110.155,,-106.61,,,-107.4225,,,,,,,-104.59,-109.31,,-106.61,,,-104.52,,,,,,,-104.59,-111.0,,-106.61,,,-110.63,,,,,,,,1.1950104602052638,,,,,2.8365633549537845,,,0,0,0,0,1,2,0,1,0,0,4,0,0,"['19', '19', '7', '7']"
-93.261345,44.975555,300,,,,,-113.54,,,,,,-113.51,,,,,,,-113.54,,,,,,-113.51,,,,,,,-113.54,,,,,,-113.51,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['7']
-93.261345,44.975582,210,,,,,,-116.77,,,,,-118.75,,,,,,,,-116.77,,,,,-117.98,,,,,,,,-116.77,,,,,-119.52,,,,,,,,0.0,,,,,1.0889444430272777,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['19', '19']"
-93.261345,44.975586,210,,,,,,,,,-120.65,,-120.65,,,,,,,,,,,-120.65,,-120.65,,,,,,,,,,,-120.65,,-120.65,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,['19']
-93.261345,44.97559,240,,,,,,-119.72999999999999,,,,,-119.805,,,,,,,,-119.05,,,,,-119.02,,,,,,,,-120.41,,,,,-120.59,,,,,,,,0.9616652224136992,,,,,1.1101576464628897,,,0,0,0,0,0,2,0,0,0,0,2,0,0,"['18', '18']"
-93.261345,44.975601,60,,,,,-103.26,,,,,,-103.32,,,,,,,-103.26,,,,,,-103.32,,,,,,,-103.26,,,,,,-103.32,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.261345,44.975666,210,,,,,,-118.9,,,,,-118.89,,,,,,,,-118.9,,,,,-118.89,,,,,,,,-118.9,,,,,-118.89,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261345,44.975674,210,,,,,,-119.07,,,,,-118.89,,,,,,,,-119.07,,,,,-118.89,,,,,,,,-119.07,,,,,-118.89,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,['19']
-93.261345,44.975685,330,,,,,-104.885,,,,,,-104.935,,,,,,,-104.43,,,,,,-104.67,,,,,,,-105.34,,,,,,-105.2,,,,,,,0.6434671708797558,,,,,,0.37476659402887097,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['8', '8']"
-93.261345,44.975716,120,,,,,-104.775,,,,,,-105.23,,,,,,,-104.68,,,,,,-104.95,,,,,,,-104.87,,,,,,-105.51,,,,,,,0.13435028842544242,,,,,,0.3959797974644682,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['8', '8']"
-93.261345,44.975719,300,,,,,-115.275,,,,,,-115.17,,,,,,,-115.25,,,,,,-115.15,,,,,,,-115.3,,,,,,-115.19,,,,,,,0.035355339059330394,,,,,,0.028284271247456274,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['9', '9']"
-93.261345,44.975735,330,,,,,-117.04,,,,,,-116.89,,,,,,,-116.93,,,,,,-116.86,,,,,,,-117.15,,,,,,-116.92,,,,,,,0.15556349186103965,,,,,,0.04242640687119446,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
